,E+,SiteKBTU,OS
unitary_test.osm,22.2.0-aa78da9668,2120361.679852922,Transition
schedule_file.osm,22.2.0-aa78da9668,6910856.882025303,Transition
multiple_loops_w_plenums.osm,22.2.0-aa78da9668,6491381.459088239,Transition
doas_coil_cooling_dx_two_speed.osm,22.2.0-aa78da9668,3386759.0906459517,Transition
meters.osm,22.2.0-aa78da9668,7822789.646163558,Transition
photovoltaics_sandia.rb,22.2.0-aa78da9668,1957052.7900229378,Transition
zone_mixing.osm,22.2.0-aa78da9668,1044617.6828109166,Transition
baseline_sys07.osm,22.2.0-aa78da9668,7567627.7992040105,Transition
foundation_kiva.osm,22.2.0-aa78da9668,,Transition
lowtemprad_constflow.osm,22.2.0-aa78da9668,8970491.918979753,Transition
fuelcell.osm,22.2.0-aa78da9668,7455813.8135206485,Transition
generator_windturbine.rb,22.2.0-aa78da9668,2938782.806901065,Transition
zone_hvac_equipment_list.rb,22.2.0-aa78da9668,2980439.369338836,Transition
surfacecontrol_moveableinsulation.osm,22.2.0-aa78da9668,2950403.044796107,Transition
zone_property_user_view_factors_by_surface_name.rb,22.2.0-aa78da9668,,Transition
doas_heatexchanger_airtoair_sensibleandlatent.osm,22.2.0-aa78da9668,3284698.1431306135,Transition
coilsystem_waterhx.rb,22.2.0-aa78da9668,4185731.010385266,Transition
air_chillers.rb,22.2.0-aa78da9668,12543800.37524577,Transition
baseline_sys05.rb,22.2.0-aa78da9668,7414479.508903784,Transition
utility_bill01.osm,22.2.0-aa78da9668,,Transition
shadingcontrol_singlezone.rb,22.2.0-aa78da9668,6474216.491039364,Transition
unitary_vav_bypass_coiltypes.rb,22.2.0-aa78da9668,2361334.7045213804,Transition
transformer.rb,22.2.0-aa78da9668,,Transition
storage_liion_battery.rb,22.2.0-aa78da9668,,Transition
utility_bill01.rb,22.2.0-aa78da9668,,Transition
baseline_sys02.osm,22.2.0-aa78da9668,,Transition
generator_microturbine.osm,22.2.0-aa78da9668,,Transition
sizing_zone_dszad.rb,22.2.0-aa78da9668,2938782.806901065,Transition
shadowcalculation.rb,22.2.0-aa78da9668,2938782.806901065,Transition
epw_design_conditions.osm,22.2.0-aa78da9668,,Transition
absorption_chillers.osm,22.2.0-aa78da9668,7840703.389737479,Transition
plant_op_deltatemp_schemes.rb,22.2.0-aa78da9668,2420487.971000134,Transition
vrf_watercooled.rb,22.2.0-aa78da9668,7321356.476833001,Transition
fluid_coolers.rb,22.2.0-aa78da9668,5310477.15254747,Transition
vrf.rb,22.2.0-aa78da9668,3811760.287394443,Transition
electric_equipment_ITE.osm,22.2.0-aa78da9668,7890245.790616257,Transition
daylighting_shades.rb,22.2.0-aa78da9668,,Transition
roof_vegetation.osm,22.2.0-aa78da9668,4757643.860782322,Transition
zone_control_contaminant_controller.osm,22.2.0-aa78da9668,6759319.88082961,Transition
airloop_and_zonehvac.osm,22.2.0-aa78da9668,,Transition
zone_hvac_equipment_list.osm,22.2.0-aa78da9668,2980439.369338836,Transition
photovoltaics_sandia.osm,22.2.0-aa78da9668,1957052.7900229378,Transition
headered_pumps.osm,22.2.0-aa78da9668,7693829.648773729,Transition
roof_vegetation.rb,22.2.0-aa78da9668,4757643.860782322,Transition
ems_scott.osm,22.2.0-aa78da9668,29097.98559361884,Transition
fuelcell.rb,22.2.0-aa78da9668,7455813.8135206485,Transition
coil_waterheating_desuperheater.rb,22.2.0-aa78da9668,2660996.5652796384,Transition
ems_1floor_SpaceType_1space.osm,22.2.0-aa78da9668,4510671.153742281,Transition
afn_single_zone_nv.osm,22.2.0-aa78da9668,1044617.6828109166,Transition
heatpump_hot_water.osm,22.2.0-aa78da9668,4530736.442179314,Transition
daylighting_no_shades.osm,22.2.0-aa78da9668,,Transition
coilsystem_dxhx.osm,22.2.0-aa78da9668,1159066.6000887495,Transition
multiple_airloops.rb,22.2.0-aa78da9668,13204770.122267466,Transition
multiple_airloops.osm,22.2.0-aa78da9668,13204770.122267466,Transition
afn_single_zone_nv.rb,22.2.0-aa78da9668,1044617.6828109166,Transition
centralheatpumpsystem.rb,22.2.0-aa78da9668,7711278.961958696,Transition
fan_on_off.rb,22.2.0-aa78da9668,8423781.525811827,Transition
lowtemprad_varflow.rb,22.2.0-aa78da9668,2089235.3656218331,Transition
thermal_storage.osm,22.2.0-aa78da9668,7822789.646163558,Transition
baseline_sys07.rb,22.2.0-aa78da9668,7822789.646163558,Transition
daylighting_devices.osm,22.2.0-aa78da9668,2938204.638457674,Transition
space_load_instances.osm,22.2.0-aa78da9668,4981423.482888296,Transition
ems.rb,22.2.0-aa78da9668,,Transition
scheduled_infiltration.osm,22.2.0-aa78da9668,745657.2067216899,Transition
unitary_vav_bypass.rb,22.2.0-aa78da9668,4587548.600370893,Transition
refrigeration_system_2.osm,22.2.0-aa78da9668,3679103.803235391,Transition
zoneventilation_windandstackopenarea.osm,22.2.0-aa78da9668,10637237.803221922,Transition
asymmetric_interior_constructions.osm,22.2.0-aa78da9668,5786281.346944756,Transition
fan_componentmodel.osm,22.2.0-aa78da9668,3923185.6680584773,Transition
thermal_storage.rb,22.2.0-aa78da9668,7822789.646163558,Transition
fan_on_off.osm,22.2.0-aa78da9668,7590252.19386589,Transition
vrf.osm,22.2.0-aa78da9668,3763781.784764183,Transition
shadingcontrol_singlezone.osm,22.2.0-aa78da9668,6485429.167572671,Transition
chillers_tertiary.osm,22.2.0-aa78da9668,3129350.917111261,Transition
heatexchanger_desiccant_balancedflow.osm,22.2.0-aa78da9668,5265455.839332588,Transition
schedule_ruleset_2012_NonLeapYear.rb,22.2.0-aa78da9668,6791820.529885153,Transition
unitary_system_performance_multispeed.rb,22.2.0-aa78da9668,2148976.278715181,Transition
surface_properties.rb,22.2.0-aa78da9668,,Transition
lowtemprad_constflow.rb,22.2.0-aa78da9668,9001523.45149881,Transition
chiller_reformulated.osm,22.2.0-aa78da9668,1404380.6271682424,Transition
doas_heatexchanger_airtoair_sensibleandlatent.rb,22.2.0-aa78da9668,3284698.1431306135,Transition
vrf_airloophvac.osm,22.2.0-aa78da9668,1889833.5998503172,Transition
outputcontrol_files.rb,22.2.0-aa78da9668,1957005.3991669219,Transition
ptac_othercoils.rb,22.2.0-aa78da9668,,Transition
dsn_oa_w_ideal_loads.rb,22.2.0-aa78da9668,6487931.404770298,Transition
chillers_tertiary.rb,22.2.0-aa78da9668,3129350.917111261,Transition
humidity_control_2.osm,22.2.0-aa78da9668,5805029.169584553,Transition
design_day.osm,22.2.0-aa78da9668,1044617.6828109166,Transition
foundation_kiva_customblocks.osm,22.2.0-aa78da9668,,Transition
surfacecontrol_moveableinsulation.rb,22.2.0-aa78da9668,2950403.044796107,Transition
zone_fan_exhaust.rb,22.2.0-aa78da9668,4122900.2134796963,Transition
environmental_factors.rb,22.2.0-aa78da9668,1044617.6828109166,Transition
plant_op_temp_schemes.osm,22.2.0-aa78da9668,2420487.971000134,Transition
airterminal_fourpipebeam.osm,22.2.0-aa78da9668,6122472.079519889,Transition
electric_equipment_ITE.rb,22.2.0-aa78da9668,7890245.790616257,Transition
solar_collector_flat_plate_water.rb,22.2.0-aa78da9668,,Transition
baseline_sys06.rb,22.2.0-aa78da9668,6704611.876645125,Transition
plenums.osm,22.2.0-aa78da9668,5219685.750592657,Transition
daylighting_shades.osm,22.2.0-aa78da9668,,Transition
pvwatts.osm,22.2.0-aa78da9668,,Transition
baseline_sys01.osm,22.2.0-aa78da9668,,Transition
zone_mixing.rb,22.2.0-aa78da9668,1044617.6828109166,Transition
daylighting_no_shades.rb,22.2.0-aa78da9668,,Transition
lifecyclecostparameters.rb,22.2.0-aa78da9668,162958.19749546866,Transition
zone_property_user_view_factors_by_surface_name.osm,22.2.0-aa78da9668,,Transition
schedule_ruleset_2013.rb,22.2.0-aa78da9668,6780579.418838238,Transition
baseline_sys04.rb,22.2.0-aa78da9668,4436343.33516731,Transition
epw_design_conditions.rb,22.2.0-aa78da9668,,Transition
baseline_sys10.rb,22.2.0-aa78da9668,5915952.20717482,Transition
air_chillers.osm,22.2.0-aa78da9668,4224600.990489314,Transition
solar_collector_flat_plate_water.osm,22.2.0-aa78da9668,,Transition
transformer.osm,22.2.0-aa78da9668,,Transition
lowtemprad_electric.rb,22.2.0-aa78da9668,2104125.5725819548,Transition
space_load_instances.rb,22.2.0-aa78da9668,4981423.482888296,Transition
heatpump_plantloop_eir.rb,22.2.0-aa78da9668,1662736.6178232464,Transition
plantloop_avms.osm,22.2.0-aa78da9668,,Transition
zone_hvac2.osm,22.2.0-aa78da9668,4224600.990489314,Transition
ducts_and_pipes.osm,22.2.0-aa78da9668,5389164.929875881,Transition
ducts_and_pipes.rb,22.2.0-aa78da9668,5379279.197311013,Transition
heatexchanger_airtoair_sensibleandlatent.rb,22.2.0-aa78da9668,3457513.638677341,Transition
doas.osm,22.2.0-aa78da9668,5717280.260585946,Transition
surface_properties.osm,22.2.0-aa78da9668,,Transition
ems.osm,22.2.0-aa78da9668,32803.950534043914,Transition
baseline_sys03.osm,22.2.0-aa78da9668,7137593.693546656,Transition
water_economizer.osm,22.2.0-aa78da9668,6911567.744865539,Transition
coilsystem_integrated_heatpump.rb,22.2.0-aa78da9668,1082843.1472731526,Transition
hot_water.osm,22.2.0-aa78da9668,7151583.47424248,Transition
interior_partitions.rb,22.2.0-aa78da9668,,Transition
ptac_othercoils.osm,22.2.0-aa78da9668,,Transition
schedule_fixed_interval_schedulefile.osm,22.2.0-aa78da9668,4177693.5212050085,Transition
schedule_fixed_interval.rb,22.2.0-aa78da9668,4248485.981921211,Transition
schedule_ruleset_2012_LeapYear.rb,22.2.0-aa78da9668,6791820.529885153,Transition
outputcontrol_files.osm,22.2.0-aa78da9668,1957005.3991669219,Transition
dual_duct.rb,22.2.0-aa78da9668,5385269.401511394,Transition
ExampleModel.rb,22.2.0-aa78da9668,162958.19749546866,Transition
pv_and_storage_facilityexcess.rb,22.2.0-aa78da9668,,Transition
air_terminals.rb,22.2.0-aa78da9668,8519861.747297987,Transition
coil_waterheating_desuperheater_2.rb,22.2.0-aa78da9668,4677809.224738331,Transition
coil_cooling_dx.rb,22.2.0-aa78da9668,1096245.2813543826,Transition
zone_hvac2.rb,22.2.0-aa78da9668,4224600.990489314,Transition
coilsystem_dxhx_desiccant_balancedflow.osm,22.2.0-aa78da9668,1159066.6000887495,Transition
dual_duct.osm,22.2.0-aa78da9668,5385269.401511394,Transition
zone_control_contaminant_controller.rb,22.2.0-aa78da9668,6759319.88082961,Transition
solar_collector_flat_plate_photovoltaicthermal.rb,22.2.0-aa78da9668,,Transition
availability_managers.rb,22.2.0-aa78da9668,4288948.2947873855,Transition
ideal_loads_w_plenums.rb,22.2.0-aa78da9668,1145200.0356185657,Transition
surface_properties_lwr.rb,22.2.0-aa78da9668,2035323.5278184116,Transition
unitary_vav_bypass_plenum.rb,22.2.0-aa78da9668,3798926.843585401,Transition
pv_and_storage_facilityexcess.osm,22.2.0-aa78da9668,,Transition
baseline_sys09.osm,22.2.0-aa78da9668,6738884.943715654,Transition
zone_fan_exhaust.osm,22.2.0-aa78da9668,4122701.1718844306,Transition
unitary_system_performance_multispeed.osm,22.2.0-aa78da9668,2158245.930151846,Transition
plantloop_avms_temp.osm,22.2.0-aa78da9668,7091131.698308896,Transition
moisture_settings.rb,22.2.0-aa78da9668,,Transition
setpoint_managers.rb,22.2.0-aa78da9668,8016400.24932996,Transition
headered_pumps.rb,22.2.0-aa78da9668,7691204.19535046,Transition
cooling_coils.rb,22.2.0-aa78da9668,8172714.248812032,Transition
zone_hvac_cooling_panel.osm,22.2.0-aa78da9668,1045053.6786862605,Transition
output_objects.rb,22.2.0-aa78da9668,1957005.3991669219,Transition
unitary_test.rb,22.2.0-aa78da9668,2120361.679852922,Transition
multiple_loops_w_plenums.rb,22.2.0-aa78da9668,6491381.459088239,Transition
exterior_equipment.osm,22.2.0-aa78da9668,4922109.087499089,Transition
coil_cooling_dx.osm,22.2.0-aa78da9668,1096245.2813543826,Transition
plant_op_temp_schemes.rb,22.2.0-aa78da9668,2420487.971000134,Transition
centralheatpumpsystem.osm,22.2.0-aa78da9668,7706539.87635713,Transition
coilsystem_dxhx_desiccant_balancedflow.rb,22.2.0-aa78da9668,1159066.6000887495,Transition
chiller_reformulated.rb,22.2.0-aa78da9668,1404380.6271682424,Transition
photovoltaics.osm,22.2.0-aa78da9668,,Transition
sizing_zone_dszad.osm,22.2.0-aa78da9668,2938782.806901065,Transition
storage_liion_battery.osm,22.2.0-aa78da9668,,Transition
coolingtowers.osm,22.2.0-aa78da9668,7602990.8559628995,Transition
pv_and_storage_demandleveling.osm,22.2.0-aa78da9668,,Transition
moisture_settings.osm,22.2.0-aa78da9668,,Transition
tablemultivariablelookup.rb,22.2.0-aa78da9668,6122472.079519889,Transition
refrigeration_system.rb,22.2.0-aa78da9668,8599819.59956762,Transition
schedule_file.rb,22.2.0-aa78da9668,6910856.882025303,Transition
fluid_coolers.osm,22.2.0-aa78da9668,5310477.15254747,Transition
hightemprad.osm,22.2.0-aa78da9668,4425917.346843864,Transition
meters.rb,22.2.0-aa78da9668,7822789.646163558,Transition
plant_op_deltatemp_schemes.osm,22.2.0-aa78da9668,2420487.971000134,Transition
performanceprecisiontradeoffs.osm,22.2.0-aa78da9668,4410951.314514116,Transition
doas_coil_cooling_dx_two_speed.rb,22.2.0-aa78da9668,3386759.0906459517,Transition
additional_props.osm,22.2.0-aa78da9668,,Transition
baseline_sys04.osm,22.2.0-aa78da9668,4462920.127220895,Transition
baseline_sys02.rb,22.2.0-aa78da9668,,Transition
refrigeration_system.osm,22.2.0-aa78da9668,8599819.59956762,Transition
adiabatic_construction_set.osm,22.2.0-aa78da9668,1894477.9037398524,Transition
lowtemprad_varflow.osm,22.2.0-aa78da9668,2089235.3656218331,Transition
exterior_equipment.rb,22.2.0-aa78da9668,4922109.087499089,Transition
solar_collector_flat_plate_photovoltaicthermal.osm,22.2.0-aa78da9668,,Transition
schedule_ruleset_2013.osm,22.2.0-aa78da9668,6780579.418838238,Transition
adiabatic_construction_set.rb,22.2.0-aa78da9668,1544714.430001832,Transition
setpoint_managers.osm,22.2.0-aa78da9668,8016400.24932996,Transition
evaporative_cooling.rb,22.2.0-aa78da9668,7137394.651951389,Transition
fan_systemmodel.osm,22.2.0-aa78da9668,11910137.239460303,Transition
generator_windturbine.osm,22.2.0-aa78da9668,2938782.806901065,Transition
output_objects.osm,22.2.0-aa78da9668,1957005.3991669219,Transition
zone_hvac.rb,22.2.0-aa78da9668,,Transition
design_day.rb,22.2.0-aa78da9668,1044617.6828109166,Transition
swimmingpool_indoor.rb,22.2.0-aa78da9668,11524508.365889626,Transition
coil_waterheating_desuperheater.osm,22.2.0-aa78da9668,2660996.5652796384,Transition
tablemultivariablelookup.osm,22.2.0-aa78da9668,6122472.079519889,Transition
elcd_no_generators.osm,22.2.0-aa78da9668,1051195.5336258907,Transition
zoneventilation_windandstackopenarea.rb,22.2.0-aa78da9668,10637237.803221922,Transition
ideal_plant.osm,22.2.0-aa78da9668,7158559.408247986,Transition
water_heaters.rb,22.2.0-aa78da9668,,Transition
photovoltaics.rb,22.2.0-aa78da9668,,Transition
baseline_sys05.osm,22.2.0-aa78da9668,6988672.667603026,Transition
refrigeration_system_2.rb,22.2.0-aa78da9668,3679103.803235391,Transition
plantloop_avms_temp.rb,22.2.0-aa78da9668,7091131.698308896,Transition
airterminal_cooledbeam.rb,22.2.0-aa78da9668,6211690.105054982,Transition
window_property_frame_and_divider.rb,22.2.0-aa78da9668,1962066.7425893953,Transition
airterminal_inletsidemixer.osm,22.2.0-aa78da9668,3363840.872676776,Transition
doas.rb,22.2.0-aa78da9668,5717280.260585946,Transition
environmental_factors.osm,22.2.0-aa78da9668,1044617.6828109166,Transition
heatpump_plantloop_eir.osm,22.2.0-aa78da9668,1662736.6178232464,Transition
pthp_othercoils.rb,22.2.0-aa78da9668,,Transition
infiltration.osm,22.2.0-aa78da9668,1044617.6828109166,Transition
coilsystem_waterhx.osm,22.2.0-aa78da9668,4185731.010385266,Transition
dsn_oa_w_ideal_loads.osm,22.2.0-aa78da9668,6490907.550528082,Transition
ideal_plant.rb,22.2.0-aa78da9668,7158559.408247986,Transition
schedule_ruleset_2012_LeapYear.osm,22.2.0-aa78da9668,6791820.529885153,Transition
hot_water.rb,22.2.0-aa78da9668,7151583.47424248,Transition
humidity_control_2.rb,22.2.0-aa78da9668,5805029.169584553,Transition
interior_partitions.osm,22.2.0-aa78da9668,,Transition
airloop_and_zonehvac.rb,22.2.0-aa78da9668,,Transition
solar_collector_integralcollectorstorage.osm,22.2.0-aa78da9668,,Transition
airterminal_cooledbeam.osm,22.2.0-aa78da9668,6207055.279336649,Transition
unitary_vav_bypass_plenum.osm,22.2.0-aa78da9668,3798926.843585401,Transition
foundation_kiva.rb,22.2.0-aa78da9668,,Transition
pvwatts.rb,22.2.0-aa78da9668,,Transition
additional_props.rb,22.2.0-aa78da9668,,Transition
coolingtowers.rb,22.2.0-aa78da9668,7879725.020580779,Transition
heatpump_hot_water.rb,22.2.0-aa78da9668,4530736.442179314,Transition
cooling_coils.osm,22.2.0-aa78da9668,8172714.248812032,Transition
air_terminals.osm,22.2.0-aa78da9668,9936715.647769554,Transition
surface_properties_lwr.osm,22.2.0-aa78da9668,2035323.5278184116,Transition
coil_cooling_dx_airloop.rb,22.2.0-aa78da9668,,Transition
airloop_avms.rb,22.2.0-aa78da9668,4180811.8395308396,Transition
vrf_watercooled.osm,22.2.0-aa78da9668,7321062.653525704,Transition
baseline_sys08.rb,22.2.0-aa78da9668,6553387.655099135,Transition
baseline_sys03.rb,22.2.0-aa78da9668,7143290.074439738,Transition
airloop_avms.osm,22.2.0-aa78da9668,4180811.8395308396,Transition
unitary_system.osm,22.2.0-aa78da9668,3813523.227238226,Transition
schedule_ruleset_2012_NonLeapYear.osm,22.2.0-aa78da9668,6791820.529885153,Transition
daylighting_devices.rb,22.2.0-aa78da9668,2938204.638457674,Transition
ideal_loads_w_plenums.osm,22.2.0-aa78da9668,1145200.0356185657,Transition
vrf_airloophvac.rb,22.2.0-aa78da9668,1889833.5998503172,Transition
unitary_vav_bypass_coiltypes.osm,22.2.0-aa78da9668,2361334.7045213804,Transition
baseline_sys10.osm,22.2.0-aa78da9668,5904786.921497529,Transition
utility_bill02.osm,22.2.0-aa78da9668,,Transition
coilsystem_integrated_heatpump.osm,22.2.0-aa78da9668,1082833.6691019493,Transition
plantloop_avms.rb,22.2.0-aa78da9668,,Transition
evaporative_cooling.osm,22.2.0-aa78da9668,7408792.606181904,Transition
coilsystem_dxhx.rb,22.2.0-aa78da9668,1159066.6000887495,Transition
pv_and_storage_demandleveling.rb,22.2.0-aa78da9668,,Transition
heatexchanger_airtoair_sensibleandlatent.osm,22.2.0-aa78da9668,3464423.2254844247,Transition
unitary_vav_bypass.osm,22.2.0-aa78da9668,4587548.600370893,Transition
baseline_sys01.rb,22.2.0-aa78da9668,,Transition
