,E+,SiteKBTU,OS
vrf.osm,8.8.0-7c3bbe4830,3937734.660855286,2.4.2
water_economizer.osm,8.8.0-7c3bbe4830,8025594.075397,2.4.2
zone_hvac2.osm,8.8.0-7c3bbe4830,4334178.127768737,2.4.2
baseline_sys01.rb,8.8.0-7c3bbe4830,5626735.291082415,2.4.2
lifecyclecostparameters.rb,8.8.0-7c3bbe4830,166370.3391285966,2.4.2
roof_vegetation.rb,8.8.0-7c3bbe4830,4741597.316935416,2.4.2
solar_collector_flat_plate_water.osm,8.8.0-7c3bbe4830,6108889.860185799,2.4.2
baseline_sys07.osm,8.8.0-7c3bbe4830,8902959.949157428,2.4.2
photovoltaics.rb,8.8.0-7c3bbe4830,5627275.546840994,2.4.2
lowtemprad_varflow.osm,8.8.0-7c3bbe4830,2089235.3656218331,2.4.2
