,E+,SiteKBTU,OS
air_terminals.osm,9.1.0-e46b7d9125,9965178.595892562,2.8.1
baseline_sys02.rb,9.1.0-e46b7d9125,3793960.2818749594,2.8.1
interior_partitions.osm,9.1.0-e46b7d9125,6115799.446992883,2.8.1
hot_water.rb,9.1.0-e46b7d9125,7152246.946226699,2.8.1
dual_duct.rb,9.1.0-e46b7d9125,5384994.534546503,2.8.1
coilsystem_waterhx.rb,9.1.0-e46b7d9125,4185693.0977004534,2.8.1
ideal_plant.rb,9.1.0-e46b7d9125,7159232.358403408,2.8.1
heatpump_hot_water.rb,9.1.0-e46b7d9125,4531049.221829017,2.8.1
schedule_ruleset_2012_LeapYear.rb,9.1.0-e46b7d9125,6792474.52369817,2.8.1
ideal_loads_w_plenums.osm,9.1.0-e46b7d9125,1145389.5990426284,2.8.1
meters.osm,9.1.0-e46b7d9125,7822230.434062573,2.8.1
fluid_coolers.rb,9.1.0-e46b7d9125,5301453.933562087,2.8.1
airterminal_cooledbeam.osm,9.1.0-e46b7d9125,6203055.491088927,2.8.1
zone_hvac.rb,9.1.0-e46b7d9125,6269829.207215001,2.8.1
baseline_sys04.rb,9.1.0-e46b7d9125,4436494.98590656,2.8.1
plant_op_temp_schemes.osm,9.1.0-e46b7d9125,2419303.1995997424,2.8.1
baseline_sys04.osm,9.1.0-e46b7d9125,4463071.777960146,2.8.1
plantloop_avms.osm,9.1.0-e46b7d9125,5633692.268745514,2.8.1
daylighting_shades.rb,9.1.0-e46b7d9125,5678950.536240475,2.8.1
fluid_coolers.osm,9.1.0-e46b7d9125,5301453.933562087,2.8.1
baseline_sys08.rb,9.1.0-e46b7d9125,6553416.089612745,2.8.1
headered_pumps.osm,9.1.0-e46b7d9125,7693128.264104697,2.8.1
autosize_hvac.rb,9.1.0-e46b7d9125,0.0,2.8.1
pvwatts.rb,9.1.0-e46b7d9125,5633910.266683186,2.8.1
refrigeration_system.osm,9.1.0-e46b7d9125,8206191.149501498,2.8.1
setpoint_managers.osm,9.1.0-e46b7d9125,8015651.473804912,2.8.1
afn_single_zone_nv.osm,9.1.0-e46b7d9125,1044617.6828109166,2.8.1
multiple_airloops.rb,9.1.0-e46b7d9125,13337180.173975235,2.8.1
sql_partial_leap_mid,9.1.0-e46b7d9125,0.0,2.8.1
baseline_sys03.osm,9.1.0-e46b7d9125,7138314.034558093,2.8.1
plant_op_schemes.rb,9.1.0-e46b7d9125,7760783.450152662,2.8.1
dist_ht_cl.rb,9.1.0-e46b7d9125,7571286.37328842,2.8.1
lowtemprad_electric.osm,9.1.0-e46b7d9125,2104419.3958892524,2.8.1
plant_op_schemes.osm,9.1.0-e46b7d9125,7760783.450152662,2.8.1
generator_microturbine.osm,9.1.0-e46b7d9125,49601506.754399836,2.8.1
availability_managers.rb,9.1.0-e46b7d9125,4291668.529922685,2.8.1
vrf_watercooled.rb,9.1.0-e46b7d9125,4215492.467963104,2.8.1
absorption_chillers.osm,9.1.0-e46b7d9125,7849034.702225034,2.8.1
electric_equipment_ITE.osm,9.1.0-e46b7d9125,8028465.961271548,2.8.1
ExampleModel.rb,9.1.0-e46b7d9125,166588.33706626864,2.8.1
zone_fan_exhaust.rb,9.1.0-e46b7d9125,4184451.4572728425,2.8.1
pvwatts.osm,9.1.0-e46b7d9125,5652079.920879593,2.8.1
plantloop_avms_temp.osm,9.1.0-e46b7d9125,7090496.660838286,2.8.1
water_economizer.rb,9.1.0-e46b7d9125,7885828.962835597,2.8.1
additional_props.osm,9.1.0-e46b7d9125,5633692.268745514,2.8.1
roof_vegetation.osm,9.1.0-e46b7d9125,4742412.439658887,2.8.1
daylighting_shades.osm,9.1.0-e46b7d9125,5678950.536240475,2.8.1
schedule_ruleset_2013.osm,9.1.0-e46b7d9125,6781242.890822457,2.8.1
lowtemprad_varflow.rb,9.1.0-e46b7d9125,2089235.3656218331,2.8.1
sql_partial_leap_start,9.1.0-e46b7d9125,0.0,2.8.1
sql_wrap_leap,9.1.0-e46b7d9125,0.0,2.8.1
adiabatic_construction_set.osm,9.1.0-e46b7d9125,1894534.7727670711,2.8.1
zone_hvac.osm,9.1.0-e46b7d9125,3839787.2396421083,2.8.1
plant_op_temp_schemes.rb,9.1.0-e46b7d9125,2419303.1995997424,2.8.1
ems.rb,9.1.0-e46b7d9125,5633692.268745514,2.8.1
schedule_ruleset_2012_LeapYear.osm,9.1.0-e46b7d9125,6792474.52369817,2.8.1
airloop_and_zonehvac.rb,9.1.0-e46b7d9125,3774624.8126205676,2.8.1
schedule_ruleset_2012_NonLeapYear.rb,9.1.0-e46b7d9125,6792474.52369817,2.8.1
plenums.osm,9.1.0-e46b7d9125,5220226.006351236,2.8.1
epw_design_conditions.osm,9.1.0-e46b7d9125,5633692.268745514,2.8.1
multi_stage.osm,9.1.0-e46b7d9125,2967767.0544402464,2.8.1
unitary_vav_bypass.rb,9.1.0-e46b7d9125,4575653.495510961,2.8.1
evaporative_cooling.rb,9.1.0-e46b7d9125,7138086.558449218,2.8.1
air_terminals.rb,9.1.0-e46b7d9125,8518876.01749286,2.8.1
lifecyclecostparameters.osm,9.1.0-e46b7d9125,166285.0355877684,2.8.1
airloop_avms.osm,9.1.0-e46b7d9125,4181048.7938109175,2.8.1
afn_single_zone_nv.rb,9.1.0-e46b7d9125,1044617.6828109166,2.8.1
ideal_loads_w_plenums.rb,9.1.0-e46b7d9125,1145389.5990426284,2.8.1
baseline_sys08.osm,9.1.0-e46b7d9125,6541331.42132875,2.8.1
absorption_chillers.rb,9.1.0-e46b7d9125,7849034.702225034,2.8.1
exterior_equipment.osm,9.1.0-e46b7d9125,4922592.474230448,2.8.1
airterminal_cooledbeam.rb,9.1.0-e46b7d9125,6207633.44778004,2.8.1
lowtemprad_constflow.osm,9.1.0-e46b7d9125,8969382.972948985,2.8.1
baseline_sys07.rb,9.1.0-e46b7d9125,7822230.434062573,2.8.1
space_load_instances.rb,9.1.0-e46b7d9125,4981868.956934842,2.8.1
zone_air_movement.osm,9.1.0-e46b7d9125,34214435.10346697,2.8.1
epw_design_conditions.rb,9.1.0-e46b7d9125,5633692.268745514,2.8.1
unitary_system_performance_multispeed.osm,9.1.0-e46b7d9125,2158463.9280895176,2.8.1
ems_1floor_SpaceType_1space.osm,9.1.0-e46b7d9125,4510197.245182124,2.8.1
photovoltaics.osm,9.1.0-e46b7d9125,5634166.17730567,2.8.1
water_heaters.rb,9.1.0-e46b7d9125,6097402.316687602,2.8.1
exterior_equipment.rb,9.1.0-e46b7d9125,4922592.474230448,2.8.1
baseline_sys01.osm,9.1.0-e46b7d9125,5652079.920879593,2.8.1
setpoint_managers.rb,9.1.0-e46b7d9125,8015651.473804912,2.8.1
utility_bill02.rb,9.1.0-e46b7d9125,5643881.3027888825,2.8.1
sql_default_fullyear,9.1.0-e46b7d9125,0.0,2.8.1
pv_and_storage_demandleveling.rb,9.1.0-e46b7d9125,5555298.3147244,2.8.1
lowtemprad_electric.rb,9.1.0-e46b7d9125,2104135.050753158,2.8.1
dual_duct.osm,9.1.0-e46b7d9125,5384994.534546503,2.8.1
generator_microturbine.rb,9.1.0-e46b7d9125,49601506.754399836,2.8.1
unitary_system.rb,9.1.0-e46b7d9125,3674450.021174653,2.8.1
humidity_control.rb,9.1.0-e46b7d9125,7919258.472669048,2.8.1
evaporative_cooling.osm,9.1.0-e46b7d9125,7410688.240422531,2.8.1
baseline_sys05.rb,9.1.0-e46b7d9125,7414052.991199643,2.8.1
interior_partitions.rb,9.1.0-e46b7d9125,2869241.4647836774,2.8.1
plantloop_avms_temp.rb,9.1.0-e46b7d9125,7090496.660838286,2.8.1
schedule_file.osm,9.1.0-e46b7d9125,6911548.788523132,2.8.1
zone_fan_exhaust.osm,9.1.0-e46b7d9125,4188328.0292949243,2.8.1
ems_scott.osm,9.1.0-e46b7d9125,29202.245476853306,2.8.1
unitary_system_performance_multispeed.rb,9.1.0-e46b7d9125,2149127.9294544314,2.8.1
dsn_oa_w_ideal_loads.rb,9.1.0-e46b7d9125,6488443.226015267,2.8.1
multi_stage.rb,9.1.0-e46b7d9125,2967767.0544402464,2.8.1
baseline_sys06.rb,9.1.0-e46b7d9125,6704592.920302719,2.8.1
unitary_test.rb,9.1.0-e46b7d9125,2120418.5488801408,2.8.1
coolingtowers.osm,9.1.0-e46b7d9125,7773872.804584188,2.8.1
foundation_kiva.osm,9.1.0-e46b7d9125,4252637.420908183,2.8.1
sql_specific_fullyear_nonleap,9.1.0-e46b7d9125,0.0,2.8.1
surface_properties.rb,9.1.0-e46b7d9125,7431834.040376721,2.8.1
dsn_oa_w_ideal_loads.osm,9.1.0-e46b7d9125,6491409.893601848,2.8.1
coilsystem_waterhx.osm,9.1.0-e46b7d9125,4185693.0977004534,2.8.1
pv_and_storage_facilityexcess.rb,9.1.0-e46b7d9125,5626981.723533696,2.8.1
zone_hvac2.rb,9.1.0-e46b7d9125,4336841.493876818,2.8.1
daylighting_no_shades.osm,9.1.0-e46b7d9125,5559743.57701867,2.8.1
zone_mixing.osm,9.1.0-e46b7d9125,1044617.6828109166,2.8.1
zone_control_contaminant_controller.rb,9.1.0-e46b7d9125,6759992.830985033,2.8.1
transformer.rb,9.1.0-e46b7d9125,5633701.746916718,2.8.1
coolingtowers.rb,9.1.0-e46b7d9125,7878559.205522793,2.8.1
pv_and_storage_demandleveling.osm,9.1.0-e46b7d9125,5555298.3147244,2.8.1
additional_props.rb,9.1.0-e46b7d9125,5633692.268745514,2.8.1
baseline_sys09.osm,9.1.0-e46b7d9125,6739737.979123937,2.8.1
asymmetric_interior_constructions.osm,9.1.0-e46b7d9125,5807948.446315118,2.8.1
fan_on_off.osm,9.1.0-e46b7d9125,7854190.827359539,2.8.1
cooling_coils.rb,9.1.0-e46b7d9125,8162648.430994304,2.8.1
hightemprad.rb,9.1.0-e46b7d9125,4426940.989333802,2.8.1
surface_properties.osm,9.1.0-e46b7d9125,7565770.077648196,2.8.1
plant_op_deltatemp_schemes.osm,9.1.0-e46b7d9125,2419303.1995997424,2.8.1
dist_ht_cl.osm,9.1.0-e46b7d9125,7573854.9576844685,2.8.1
vrf.rb,9.1.0-e46b7d9125,4215492.467963104,2.8.1
airloop_and_zonehvac.osm,9.1.0-e46b7d9125,5651786.097572295,2.8.1
hightemprad.osm,9.1.0-e46b7d9125,4426940.989333802,2.8.1
hot_water.osm,9.1.0-e46b7d9125,7152246.946226699,2.8.1
scheduled_infiltration.osm,9.1.0-e46b7d9125,753059.6584313369,2.8.1
utility_bill01.osm,9.1.0-e46b7d9125,5640184.816019661,2.8.1
zone_mixing.rb,9.1.0-e46b7d9125,1044617.6828109166,2.8.1
plenums.rb,9.1.0-e46b7d9125,5220226.006351236,2.8.1
unitary_test.osm,9.1.0-e46b7d9125,2120418.5488801408,2.8.1
availability_managers.osm,9.1.0-e46b7d9125,4291668.529922685,2.8.1
ducts_and_pipes.rb,9.1.0-e46b7d9125,5378900.070462888,2.8.1
baseline_sys10.rb,9.1.0-e46b7d9125,5916615.67915904,2.8.1
refrigeration_system.rb,9.1.0-e46b7d9125,8599980.728478072,2.8.1
airterminal_fourpipebeam.osm,9.1.0-e46b7d9125,5964878.526925393,2.8.1
zone_air_movement.rb,9.1.0-e46b7d9125,34214435.10346697,2.8.1
multiple_loops_w_plenums.rb,9.1.0-e46b7d9125,6691806.867349692,2.8.1
lowtemprad_constflow.rb,9.1.0-e46b7d9125,9000708.328775339,2.8.1
thermal_storage.osm,9.1.0-e46b7d9125,7822230.434062573,2.8.1
fan_on_off.rb,9.1.0-e46b7d9125,8435420.720049275,2.8.1
humidity_control.osm,9.1.0-e46b7d9125,7919258.472669048,2.8.1
fuelcell.rb,9.1.0-e46b7d9125,7471282.188924162,2.8.1
unitary_vav_bypass.osm,9.1.0-e46b7d9125,4575653.495510961,2.8.1
airloop_avms.rb,9.1.0-e46b7d9125,4181048.7938109175,2.8.1
schedule_ruleset_2012_NonLeapYear.osm,9.1.0-e46b7d9125,6792474.52369817,2.8.1
moisture_settings.osm,9.1.0-e46b7d9125,5636876.934269767,2.8.1
daylighting_no_shades.rb,9.1.0-e46b7d9125,5559743.57701867,2.8.1
vrf.osm,9.1.0-e46b7d9125,3939213.255562975,2.8.1
water_economizer.osm,9.1.0-e46b7d9125,6985810.2598996805,2.8.1
transformer.osm,9.1.0-e46b7d9125,5633701.746916718,2.8.1
zone_hvac2.osm,9.1.0-e46b7d9125,4336841.493876818,2.8.1
baseline_sys01.rb,9.1.0-e46b7d9125,5633692.268745514,2.8.1
lifecyclecostparameters.rb,9.1.0-e46b7d9125,166588.33706626864,2.8.1
roof_vegetation.rb,9.1.0-e46b7d9125,4742412.439658887,2.8.1
sql_partial_leap_end,9.1.0-e46b7d9125,0.0,2.8.1
solar_collector_flat_plate_water.osm,9.1.0-e46b7d9125,6115799.446992883,2.8.1
baseline_sys07.osm,9.1.0-e46b7d9125,7723666.931721191,2.8.1
coilsystem_dxhx.osm,9.1.0-e46b7d9125,1156725.4918015758,2.8.1
photovoltaics.rb,9.1.0-e46b7d9125,5634166.17730567,2.8.1
lowtemprad_varflow.osm,9.1.0-e46b7d9125,2089235.3656218331,2.8.1
