,E+,SiteKBTU,OS
schedule_fixed_interval_schedulefile.rb,9.6.0-4b123cf80f,4248485.981921211,Transition
plant_op_schemes.osm,9.6.0-4b123cf80f,7761996.656066663,Transition
unitary_test.osm,9.6.0-4b123cf80f,2120361.679852922,Transition
schedule_file.osm,9.6.0-4b123cf80f,6910856.882025303,Transition
multiple_loops_w_plenums.osm,9.6.0-4b123cf80f,6491902.75850441,Transition
doas_coil_cooling_dx_two_speed.osm,9.6.0-4b123cf80f,3386759.0906459517,Transition
meters.osm,9.6.0-4b123cf80f,7823434.161805371,Transition
photovoltaics_sandia.rb,9.6.0-4b123cf80f,1957052.7900229378,Transition
zone_mixing.osm,9.6.0-4b123cf80f,1044617.6828109166,Transition
baseline_sys07.osm,9.6.0-4b123cf80f,7568243.880332214,Transition
foundation_kiva.osm,9.6.0-4b123cf80f,4266636.67977521,Transition
lowtemprad_constflow.osm,9.6.0-4b123cf80f,8970491.918979753,Transition
fuelcell.osm,9.6.0-4b123cf80f,7455813.8135206485,Transition
generator_windturbine.rb,9.6.0-4b123cf80f,2938782.806901065,Transition
zone_hvac_equipment_list.rb,9.6.0-4b123cf80f,2980439.369338836,Transition
surfacecontrol_moveableinsulation.osm,9.6.0-4b123cf80f,2950403.044796107,Transition
zone_property_user_view_factors_by_surface_name.rb,9.6.0-4b123cf80f,3779316.5073661185,Transition
doas_heatexchanger_airtoair_sensibleandlatent.osm,9.6.0-4b123cf80f,3284698.1431306135,Transition
coilsystem_waterhx.rb,9.6.0-4b123cf80f,4185958.486494141,Transition
air_chillers.rb,9.6.0-4b123cf80f,12546530.088552274,Transition
baseline_sys05.rb,9.6.0-4b123cf80f,7414479.508903784,Transition
utility_bill01.osm,9.6.0-4b123cf80f,5639426.56232341,Transition
shadingcontrol_singlezone.rb,9.6.0-4b123cf80f,6476917.769832257,Transition
transformer.rb,9.6.0-4b123cf80f,5632943.493220466,Transition
storage_liion_battery.rb,9.6.0-4b123cf80f,,Transition
utility_bill01.rb,9.6.0-4b123cf80f,5639426.56232341,Transition
baseline_sys02.osm,9.6.0-4b123cf80f,3972946.0668749264,Transition
generator_microturbine.osm,9.6.0-4b123cf80f,48438298.19349532,Transition
sizing_zone_dszad.rb,9.6.0-4b123cf80f,2938782.806901065,Transition
shadowcalculation.rb,9.6.0-4b123cf80f,2938782.806901065,Transition
epw_design_conditions.osm,9.6.0-4b123cf80f,5632934.015049264,Transition
absorption_chillers.osm,9.6.0-4b123cf80f,7841594.337830574,Transition
plant_op_deltatemp_schemes.rb,9.6.0-4b123cf80f,2420487.971000134,Transition
vrf_watercooled.rb,9.6.0-4b123cf80f,7310380.754579772,Transition
fluid_coolers.rb,9.6.0-4b123cf80f,5311026.8864772525,Transition
vrf.rb,9.6.0-4b123cf80f,3807343.4596137833,Transition
electric_equipment_ITE.osm,9.6.0-4b123cf80f,7890463.788553928,Transition
daylighting_shades.rb,9.6.0-4b123cf80f,5678173.326201818,Transition
roof_vegetation.osm,9.6.0-4b123cf80f,4757283.690276602,Transition
zone_control_contaminant_controller.osm,9.6.0-4b123cf80f,6759319.88082961,Transition
airloop_and_zonehvac.osm,9.6.0-4b123cf80f,5651046.800218451,Transition
zone_hvac_equipment_list.osm,9.6.0-4b123cf80f,2980439.369338836,Transition
photovoltaics_sandia.osm,9.6.0-4b123cf80f,1957052.7900229378,Transition
headered_pumps.osm,9.6.0-4b123cf80f,7693829.648773729,Transition
roof_vegetation.rb,9.6.0-4b123cf80f,4757283.690276602,Transition
ems_scott.osm,9.6.0-4b123cf80f,29097.98559361884,Transition
fuelcell.rb,9.6.0-4b123cf80f,7455813.8135206485,Transition
coil_waterheating_desuperheater.rb,9.6.0-4b123cf80f,2841053.383625559,Transition
ems_1floor_SpaceType_1space.osm,9.6.0-4b123cf80f,4510064.55078528,Transition
afn_single_zone_nv.osm,9.6.0-4b123cf80f,1044617.6828109166,Transition
heatpump_hot_water.osm,9.6.0-4b123cf80f,4530736.442179314,Transition
daylighting_no_shades.osm,9.6.0-4b123cf80f,5559004.279664826,Transition
coilsystem_dxhx.osm,9.6.0-4b123cf80f,1159066.6000887495,Transition
multiple_airloops.rb,9.6.0-4b123cf80f,13206258.195146358,Transition
multiple_airloops.osm,9.6.0-4b123cf80f,13206258.195146358,Transition
afn_single_zone_nv.rb,9.6.0-4b123cf80f,1044617.6828109166,Transition
centralheatpumpsystem.rb,9.6.0-4b123cf80f,7713439.984993011,Transition
fan_on_off.rb,9.6.0-4b123cf80f,8431373.540945536,Transition
lowtemprad_varflow.rb,9.6.0-4b123cf80f,2089235.3656218331,Transition
thermal_storage.osm,9.6.0-4b123cf80f,7823434.161805371,Transition
baseline_sys07.rb,9.6.0-4b123cf80f,7823434.161805371,Transition
space_load_instances.osm,9.6.0-4b123cf80f,4981423.482888296,Transition
ems.rb,9.6.0-4b123cf80f,5632934.015049264,Transition
scheduled_infiltration.osm,9.6.0-4b123cf80f,746026.8553986121,Transition
unitary_vav_bypass.rb,9.6.0-4b123cf80f,4587548.600370893,Transition
refrigeration_system_2.osm,9.6.0-4b123cf80f,3679302.844830657,Transition
zoneventilation_windandstackopenarea.osm,9.6.0-4b123cf80f,10637237.803221922,Transition
asymmetric_interior_constructions.osm,9.6.0-4b123cf80f,5783788.587918332,Transition
fan_componentmodel.osm,9.6.0-4b123cf80f,3923327.840626524,Transition
thermal_storage.rb,9.6.0-4b123cf80f,7823434.161805371,Transition
fan_on_off.osm,9.6.0-4b123cf80f,7618914.183584164,Transition
vrf.osm,9.6.0-4b123cf80f,3759526.0858939765,Transition
shadingcontrol_singlezone.osm,9.6.0-4b123cf80f,6485429.167572671,Transition
chillers_tertiary.osm,9.6.0-4b123cf80f,3129711.08761698,Transition
schedule_ruleset_2012_NonLeapYear.rb,9.6.0-4b123cf80f,6791820.529885153,Transition
unitary_system_performance_multispeed.rb,9.6.0-4b123cf80f,2148976.278715181,Transition
surface_properties.rb,9.6.0-4b123cf80f,7427493.037965686,Transition
lowtemprad_constflow.rb,9.6.0-4b123cf80f,9001523.45149881,Transition
chiller_reformulated.osm,9.6.0-4b123cf80f,1450842.6224060012,Transition
doas_heatexchanger_airtoair_sensibleandlatent.rb,9.6.0-4b123cf80f,3284698.1431306135,Transition
vrf_airloophvac.osm,9.6.0-4b123cf80f,1889065.8679828632,Transition
outputcontrol_files.rb,9.6.0-4b123cf80f,1957005.3991669219,Transition
ptac_othercoils.rb,9.6.0-4b123cf80f,3805343.565489922,Transition
dsn_oa_w_ideal_loads.rb,9.6.0-4b123cf80f,6487931.404770298,Transition
chillers_tertiary.rb,9.6.0-4b123cf80f,3129711.08761698,Transition
humidity_control_2.osm,9.6.0-4b123cf80f,5805029.169584553,Transition
foundation_kiva_customblocks.osm,9.6.0-4b123cf80f,4261926.028687253,Transition
surfacecontrol_moveableinsulation.rb,9.6.0-4b123cf80f,2950403.044796107,Transition
zone_fan_exhaust.rb,9.6.0-4b123cf80f,4122900.2134796963,Transition
environmental_factors.rb,9.6.0-4b123cf80f,1044617.6828109166,Transition
plant_op_temp_schemes.osm,9.6.0-4b123cf80f,2420487.971000134,Transition
airterminal_fourpipebeam.osm,9.6.0-4b123cf80f,6122547.904889514,Transition
electric_equipment_ITE.rb,9.6.0-4b123cf80f,7890463.788553928,Transition
solar_collector_flat_plate_water.rb,9.6.0-4b123cf80f,6115041.193296633,Transition
baseline_sys06.rb,9.6.0-4b123cf80f,6704611.876645125,Transition
plenums.osm,9.6.0-4b123cf80f,5220263.919036048,Transition
daylighting_shades.osm,9.6.0-4b123cf80f,5577951.143899889,Transition
pvwatts.osm,9.6.0-4b123cf80f,5651340.623525748,Transition
baseline_sys01.osm,9.6.0-4b123cf80f,5651340.623525748,Transition
zone_mixing.rb,9.6.0-4b123cf80f,1044617.6828109166,Transition
daylighting_no_shades.rb,9.6.0-4b123cf80f,5559004.279664826,Transition
lifecyclecostparameters.rb,9.6.0-4b123cf80f,162948.7193242655,Transition
zone_property_user_view_factors_by_surface_name.osm,9.6.0-4b123cf80f,3779316.5073661185,Transition
schedule_ruleset_2013.rb,9.6.0-4b123cf80f,6780579.418838238,Transition
baseline_sys04.rb,9.6.0-4b123cf80f,4436343.33516731,Transition
epw_design_conditions.rb,9.6.0-4b123cf80f,5632934.015049264,Transition
baseline_sys10.rb,9.6.0-4b123cf80f,5915952.20717482,Transition
air_chillers.osm,9.6.0-4b123cf80f,4224600.990489314,Transition
solar_collector_flat_plate_water.osm,9.6.0-4b123cf80f,6115060.149639038,Transition
transformer.osm,9.6.0-4b123cf80f,5632943.493220466,Transition
lowtemprad_electric.rb,9.6.0-4b123cf80f,2104125.5725819548,Transition
space_load_instances.rb,9.6.0-4b123cf80f,4981423.482888296,Transition
plantloop_avms.osm,9.6.0-4b123cf80f,5632934.015049264,Transition
zone_hvac2.osm,9.6.0-4b123cf80f,4224600.990489314,Transition
ducts_and_pipes.osm,9.6.0-4b123cf80f,5389439.796840772,Transition
ducts_and_pipes.rb,9.6.0-4b123cf80f,5379535.107933498,Transition
heatexchanger_airtoair_sensibleandlatent.rb,9.6.0-4b123cf80f,3457513.638677341,Transition
doas.osm,9.6.0-4b123cf80f,5718730.420780025,Transition
surface_properties.osm,9.6.0-4b123cf80f,7565106.605663977,Transition
ems.osm,9.6.0-4b123cf80f,32803.950534043914,Transition
baseline_sys03.osm,9.6.0-4b123cf80f,7137593.693546656,Transition
water_economizer.osm,9.6.0-4b123cf80f,6911577.223036742,Transition
coilsystem_integrated_heatpump.rb,9.6.0-4b123cf80f,1083127.4924092465,Transition
hot_water.osm,9.6.0-4b123cf80f,7151583.47424248,Transition
interior_partitions.rb,9.6.0-4b123cf80f,2894728.267148902,Transition
ptac_othercoils.osm,9.6.0-4b123cf80f,3805343.565489922,Transition
schedule_fixed_interval_schedulefile.osm,9.6.0-4b123cf80f,4177693.5212050085,Transition
schedule_fixed_interval.rb,9.6.0-4b123cf80f,4248485.981921211,Transition
schedule_ruleset_2012_LeapYear.rb,9.6.0-4b123cf80f,6791820.529885153,Transition
outputcontrol_files.osm,9.6.0-4b123cf80f,1957005.3991669219,Transition
dual_duct.rb,9.6.0-4b123cf80f,5385269.401511394,Transition
ExampleModel.rb,9.6.0-4b123cf80f,162948.7193242655,Transition
pv_and_storage_facilityexcess.rb,9.6.0-4b123cf80f,5626204.513495039,Transition
air_terminals.rb,9.6.0-4b123cf80f,8520288.265002128,Transition
coil_cooling_dx.rb,9.6.0-4b123cf80f,1096245.2813543826,Transition
zone_hvac2.rb,9.6.0-4b123cf80f,4224600.990489314,Transition
dual_duct.osm,9.6.0-4b123cf80f,5385269.401511394,Transition
zone_control_contaminant_controller.rb,9.6.0-4b123cf80f,6759319.88082961,Transition
solar_collector_flat_plate_photovoltaicthermal.rb,9.6.0-4b123cf80f,6246465.515199277,Transition
availability_managers.rb,9.6.0-4b123cf80f,4288948.2947873855,Transition
ideal_loads_w_plenums.rb,9.6.0-4b123cf80f,1145200.0356185657,Transition
unitary_vav_bypass_plenum.rb,9.6.0-4b123cf80f,3798926.843585401,Transition
pv_and_storage_facilityexcess.osm,9.6.0-4b123cf80f,5626204.513495039,Transition
baseline_sys09.osm,9.6.0-4b123cf80f,6738884.943715654,Transition
zone_fan_exhaust.osm,9.6.0-4b123cf80f,4122701.1718844306,Transition
unitary_system_performance_multispeed.osm,9.6.0-4b123cf80f,2158245.930151846,Transition
plantloop_avms_temp.osm,9.6.0-4b123cf80f,7091444.477958599,Transition
moisture_settings.rb,9.6.0-4b123cf80f,5636573.632791267,Transition
setpoint_managers.rb,9.6.0-4b123cf80f,8017035.28680057,Transition
headered_pumps.rb,9.6.0-4b123cf80f,7691204.19535046,Transition
cooling_coils.rb,9.6.0-4b123cf80f,8165141.190020729,Transition
zone_hvac_cooling_panel.osm,9.6.0-4b123cf80f,1045053.6786862605,Transition
output_objects.rb,9.6.0-4b123cf80f,1957005.3991669219,Transition
unitary_test.rb,9.6.0-4b123cf80f,2120361.679852922,Transition
multiple_loops_w_plenums.rb,9.6.0-4b123cf80f,6491902.75850441,Transition
exterior_equipment.osm,9.6.0-4b123cf80f,4922109.087499089,Transition
coil_cooling_dx.osm,9.6.0-4b123cf80f,1096245.2813543826,Transition
plant_op_temp_schemes.rb,9.6.0-4b123cf80f,2420487.971000134,Transition
centralheatpumpsystem.osm,9.6.0-4b123cf80f,7729609.745065556,Transition
chiller_reformulated.rb,9.6.0-4b123cf80f,1450842.6224060012,Transition
photovoltaics.osm,9.6.0-4b123cf80f,5633407.923609421,Transition
sizing_zone_dszad.osm,9.6.0-4b123cf80f,2938782.806901065,Transition
storage_liion_battery.osm,9.6.0-4b123cf80f,,Transition
coolingtowers.osm,9.6.0-4b123cf80f,7602990.8559628995,Transition
pv_and_storage_demandleveling.osm,9.6.0-4b123cf80f,5554615.886397774,Transition
moisture_settings.osm,9.6.0-4b123cf80f,5636621.023647282,Transition
tablemultivariablelookup.rb,9.6.0-4b123cf80f,6122547.904889514,Transition
refrigeration_system.rb,9.6.0-4b123cf80f,8600378.811668603,Transition
schedule_file.rb,9.6.0-4b123cf80f,6910856.882025303,Transition
fluid_coolers.osm,9.6.0-4b123cf80f,5311026.8864772525,Transition
hightemprad.osm,9.6.0-4b123cf80f,4425917.346843864,Transition
meters.rb,9.6.0-4b123cf80f,7823434.161805371,Transition
plant_op_deltatemp_schemes.osm,9.6.0-4b123cf80f,2420487.971000134,Transition
performanceprecisiontradeoffs.osm,9.6.0-4b123cf80f,4410951.314514116,Transition
doas_coil_cooling_dx_two_speed.rb,9.6.0-4b123cf80f,3386759.0906459517,Transition
additional_props.osm,9.6.0-4b123cf80f,5632934.015049264,Transition
baseline_sys04.osm,9.6.0-4b123cf80f,4462920.127220895,Transition
baseline_sys02.rb,9.6.0-4b123cf80f,3793780.1966220997,Transition
refrigeration_system.osm,9.6.0-4b123cf80f,8600378.811668603,Transition
adiabatic_construction_set.osm,9.6.0-4b123cf80f,1894477.9037398524,Transition
lowtemprad_varflow.osm,9.6.0-4b123cf80f,2089235.3656218331,Transition
exterior_equipment.rb,9.6.0-4b123cf80f,4922109.087499089,Transition
solar_collector_flat_plate_photovoltaicthermal.osm,9.6.0-4b123cf80f,6246465.515199277,Transition
schedule_ruleset_2013.osm,9.6.0-4b123cf80f,6780579.418838238,Transition
adiabatic_construction_set.rb,9.6.0-4b123cf80f,1544714.430001832,Transition
setpoint_managers.osm,9.6.0-4b123cf80f,8017035.28680057,Transition
evaporative_cooling.rb,9.6.0-4b123cf80f,7137394.651951389,Transition
fan_systemmodel.osm,9.6.0-4b123cf80f,11926136.39245119,Transition
generator_windturbine.osm,9.6.0-4b123cf80f,2938782.806901065,Transition
output_objects.osm,9.6.0-4b123cf80f,1957005.3991669219,Transition
zone_hvac.rb,9.6.0-4b123cf80f,,Transition
swimmingpool_indoor.rb,9.6.0-4b123cf80f,11524735.8419985,Transition
coil_waterheating_desuperheater.osm,9.6.0-4b123cf80f,2841053.383625559,Transition
tablemultivariablelookup.osm,9.6.0-4b123cf80f,6122547.904889514,Transition
elcd_no_generators.osm,9.6.0-4b123cf80f,1051195.5336258907,Transition
zoneventilation_windandstackopenarea.rb,9.6.0-4b123cf80f,10637237.803221922,Transition
ideal_plant.osm,9.6.0-4b123cf80f,7158559.408247986,Transition
water_heaters.rb,9.6.0-4b123cf80f,6095980.591007132,Transition
photovoltaics.rb,9.6.0-4b123cf80f,5633407.923609421,Transition
baseline_sys05.osm,9.6.0-4b123cf80f,6988672.667603026,Transition
refrigeration_system_2.rb,9.6.0-4b123cf80f,3679302.844830657,Transition
plantloop_avms_temp.rb,9.6.0-4b123cf80f,7091444.477958599,Transition
airterminal_cooledbeam.rb,9.6.0-4b123cf80f,6211690.105054982,Transition
doas.rb,9.6.0-4b123cf80f,5718730.420780025,Transition
environmental_factors.osm,9.6.0-4b123cf80f,1044617.6828109166,Transition
pthp_othercoils.rb,9.6.0-4b123cf80f,3937061.7106998637,Transition
infiltration.osm,9.6.0-4b123cf80f,1044617.6828109166,Transition
coilsystem_waterhx.osm,9.6.0-4b123cf80f,4185967.9646653445,Transition
dsn_oa_w_ideal_loads.osm,9.6.0-4b123cf80f,6490907.550528082,Transition
ideal_plant.rb,9.6.0-4b123cf80f,7158559.408247986,Transition
schedule_ruleset_2012_LeapYear.osm,9.6.0-4b123cf80f,6791820.529885153,Transition
hot_water.rb,9.6.0-4b123cf80f,7151583.47424248,Transition
humidity_control_2.rb,9.6.0-4b123cf80f,5805029.169584553,Transition
interior_partitions.osm,9.6.0-4b123cf80f,6115022.236954226,Transition
airloop_and_zonehvac.rb,9.6.0-4b123cf80f,3774302.554799661,Transition
solar_collector_integralcollectorstorage.osm,9.6.0-4b123cf80f,6264379.258773199,Transition
airterminal_cooledbeam.osm,9.6.0-4b123cf80f,6207055.279336649,Transition
unitary_vav_bypass_plenum.osm,9.6.0-4b123cf80f,3798926.843585401,Transition
foundation_kiva.rb,9.6.0-4b123cf80f,4266636.67977521,Transition
pvwatts.rb,9.6.0-4b123cf80f,5632934.015049264,Transition
additional_props.rb,9.6.0-4b123cf80f,5632934.015049264,Transition
coolingtowers.rb,9.6.0-4b123cf80f,7879383.806417467,Transition
heatpump_hot_water.rb,9.6.0-4b123cf80f,4530736.442179314,Transition
cooling_coils.osm,9.6.0-4b123cf80f,8165141.190020729,Transition
air_terminals.osm,9.6.0-4b123cf80f,9936933.645707225,Transition
airloop_avms.rb,9.6.0-4b123cf80f,4180811.8395308396,Transition
vrf_watercooled.osm,9.6.0-4b123cf80f,7309840.498821194,Transition
baseline_sys08.rb,9.6.0-4b123cf80f,6553387.655099135,Transition
baseline_sys03.rb,9.6.0-4b123cf80f,7143290.074439738,Transition
airloop_avms.osm,9.6.0-4b123cf80f,4180811.8395308396,Transition
unitary_system.osm,9.6.0-4b123cf80f,3821570.194589686,Transition
schedule_ruleset_2012_NonLeapYear.osm,9.6.0-4b123cf80f,6791820.529885153,Transition
ideal_loads_w_plenums.osm,9.6.0-4b123cf80f,1145200.0356185657,Transition
vrf_airloophvac.rb,9.6.0-4b123cf80f,1889065.8679828632,Transition
baseline_sys10.osm,9.6.0-4b123cf80f,5904786.921497529,Transition
utility_bill02.osm,9.6.0-4b123cf80f,5643123.049092632,Transition
coilsystem_integrated_heatpump.osm,9.6.0-4b123cf80f,1083099.0578956371,Transition
plantloop_avms.rb,9.6.0-4b123cf80f,5632934.015049264,Transition
evaporative_cooling.osm,9.6.0-4b123cf80f,7408792.606181904,Transition
coilsystem_dxhx.rb,9.6.0-4b123cf80f,1159066.6000887495,Transition
pv_and_storage_demandleveling.rb,9.6.0-4b123cf80f,5554615.886397774,Transition
heatexchanger_airtoair_sensibleandlatent.osm,9.6.0-4b123cf80f,3464423.2254844247,Transition
unitary_vav_bypass.osm,9.6.0-4b123cf80f,4587548.600370893,Transition
baseline_sys01.rb,9.6.0-4b123cf80f,5632934.015049264,Transition
