,E+,SiteKBTU,OS
centralheatpumpsystem.rb,9.0.0-2ef880da82,7724927.528491208,2.7.0
heatexchanger_airtoair_sensibleandlatent.rb,9.0.0-2ef880da82,3457779.0274710287,2.7.0
meters.rb,9.0.0-2ef880da82,7822315.737603401,2.7.0
baseline_sys09.rb,9.0.0-2ef880da82,6753680.368963746,2.7.0
air_terminals.osm,9.0.0-2ef880da82,9965282.855775796,2.7.0
baseline_sys02.rb,9.0.0-2ef880da82,3793960.2818749594,2.7.0
interior_partitions.osm,9.0.0-2ef880da82,6115799.446992883,2.7.0
hot_water.rb,9.0.0-2ef880da82,7152246.946226699,2.7.0
dual_duct.rb,9.0.0-2ef880da82,5384994.534546503,2.7.0
ideal_plant.rb,9.0.0-2ef880da82,7159232.358403408,2.7.0
heatpump_hot_water.rb,9.0.0-2ef880da82,4531020.787315407,2.7.0
schedule_ruleset_2012_LeapYear.rb,9.0.0-2ef880da82,6792474.52369817,2.7.0
ideal_loads_w_plenums.osm,9.0.0-2ef880da82,1145389.5990426284,2.7.0
meters.osm,9.0.0-2ef880da82,7822315.737603401,2.7.0
fluid_coolers.rb,9.0.0-2ef880da82,5301529.758931712,2.7.0
airterminal_cooledbeam.osm,9.0.0-2ef880da82,6202761.6677816305,2.7.0
zone_hvac.rb,9.0.0-2ef880da82,6270056.683323876,2.7.0
baseline_sys04.rb,9.0.0-2ef880da82,4436494.98590656,2.7.0
plant_op_temp_schemes.osm,9.0.0-2ef880da82,2419388.5031405706,2.7.0
utility_bill02.osm,9.0.0-2ef880da82,5643881.3027888825,2.7.0
baseline_sys04.osm,9.0.0-2ef880da82,4463071.777960146,2.7.0
plantloop_avms.osm,9.0.0-2ef880da82,5633692.268745514,2.7.0
baseline_sys03.rb,9.0.0-2ef880da82,7143953.546423958,2.7.0
daylighting_shades.rb,9.0.0-2ef880da82,5678950.536240475,2.7.0
fluid_coolers.osm,9.0.0-2ef880da82,5301529.758931712,2.7.0
baseline_sys08.rb,9.0.0-2ef880da82,6553416.089612745,2.7.0
headered_pumps.osm,9.0.0-2ef880da82,7693099.829591087,2.7.0
autosize_hvac.rb,9.0.0-2ef880da82,0.0,2.7.0
pvwatts.rb,9.0.0-2ef880da82,5633910.266683186,2.7.0
refrigeration_system.osm,9.0.0-2ef880da82,8206352.278411952,2.7.0
setpoint_managers.osm,9.0.0-2ef880da82,8015746.255516943,2.7.0
afn_single_zone_nv.osm,9.0.0-2ef880da82,1044617.6828109166,2.7.0
multiple_airloops.rb,9.0.0-2ef880da82,13323626.389154755,2.7.0
baseline_sys03.osm,9.0.0-2ef880da82,7138314.034558093,2.7.0
plant_op_schemes.rb,9.0.0-2ef880da82,7760849.797351083,2.7.0
dist_ht_cl.rb,9.0.0-2ef880da82,7571172.6352339825,2.7.0
lowtemprad_electric.osm,9.0.0-2ef880da82,2104419.3958892524,2.7.0
plant_op_schemes.osm,9.0.0-2ef880da82,7760849.797351083,2.7.0
generator_microturbine.osm,9.0.0-2ef880da82,49601506.754399836,2.7.0
availability_managers.rb,9.0.0-2ef880da82,4291668.529922685,2.7.0
absorption_chillers.osm,9.0.0-2ef880da82,7849120.005765863,2.7.0
ExampleModel.rb,9.0.0-2ef880da82,166588.33706626864,2.7.0
zone_fan_exhaust.rb,9.0.0-2ef880da82,4184451.4572728425,2.7.0
pvwatts.osm,9.0.0-2ef880da82,5652079.920879593,2.7.0
plantloop_avms_temp.osm,9.0.0-2ef880da82,7090581.964379114,2.7.0
water_economizer.rb,9.0.0-2ef880da82,7888264.852834802,2.7.0
additional_props.osm,9.0.0-2ef880da82,5633692.268745514,2.7.0
roof_vegetation.osm,9.0.0-2ef880da82,4742412.439658887,2.7.0
daylighting_shades.osm,9.0.0-2ef880da82,5678950.536240475,2.7.0
schedule_ruleset_2013.osm,9.0.0-2ef880da82,6781242.890822457,2.7.0
lowtemprad_varflow.rb,9.0.0-2ef880da82,2089235.3656218331,2.7.0
zone_hvac.osm,9.0.0-2ef880da82,3839787.2396421083,2.7.0
plant_op_temp_schemes.rb,9.0.0-2ef880da82,2419388.5031405706,2.7.0
ems.rb,9.0.0-2ef880da82,5633692.268745514,2.7.0
schedule_ruleset_2012_LeapYear.osm,9.0.0-2ef880da82,6792474.52369817,2.7.0
airloop_and_zonehvac.rb,9.0.0-2ef880da82,3774624.8126205676,2.7.0
schedule_ruleset_2012_NonLeapYear.rb,9.0.0-2ef880da82,6792474.52369817,2.7.0
plenums.osm,9.0.0-2ef880da82,5220320.788063267,2.7.0
epw_design_conditions.osm,9.0.0-2ef880da82,5633692.268745514,2.7.0
multi_stage.osm,9.0.0-2ef880da82,2967767.0544402464,2.7.0
unitary_vav_bypass.rb,9.0.0-2ef880da82,4575653.495510961,2.7.0
evaporative_cooling.rb,9.0.0-2ef880da82,7138086.558449218,2.7.0
air_terminals.rb,9.0.0-2ef880da82,8518999.233718503,2.7.0
airloop_avms.osm,9.0.0-2ef880da82,4181048.7938109175,2.7.0
afn_single_zone_nv.rb,9.0.0-2ef880da82,1044617.6828109166,2.7.0
ideal_loads_w_plenums.rb,9.0.0-2ef880da82,1145389.5990426284,2.7.0
baseline_sys08.osm,9.0.0-2ef880da82,6541331.42132875,2.7.0
absorption_chillers.rb,9.0.0-2ef880da82,7849120.005765863,2.7.0
exterior_equipment.osm,9.0.0-2ef880da82,4922592.474230448,2.7.0
airterminal_cooledbeam.rb,9.0.0-2ef880da82,6207339.624472744,2.7.0
lowtemprad_constflow.osm,9.0.0-2ef880da82,8969382.972948985,2.7.0
baseline_sys07.rb,9.0.0-2ef880da82,7822315.737603401,2.7.0
space_load_instances.rb,9.0.0-2ef880da82,4981868.956934842,2.7.0
zone_air_movement.osm,9.0.0-2ef880da82,34214435.10346697,2.7.0
epw_design_conditions.rb,9.0.0-2ef880da82,5633692.268745514,2.7.0
unitary_system_performance_multispeed.osm,9.0.0-2ef880da82,2158463.9280895176,2.7.0
ems_1floor_SpaceType_1space.osm,9.0.0-2ef880da82,4510206.723353327,2.7.0
photovoltaics.osm,9.0.0-2ef880da82,5634166.17730567,2.7.0
water_heaters.rb,9.0.0-2ef880da82,6098425.959177541,2.7.0
exterior_equipment.rb,9.0.0-2ef880da82,4922592.474230448,2.7.0
baseline_sys01.osm,9.0.0-2ef880da82,5652079.920879593,2.7.0
setpoint_managers.rb,9.0.0-2ef880da82,8015746.255516943,2.7.0
utility_bill02.rb,9.0.0-2ef880da82,5643881.3027888825,2.7.0
pv_and_storage_demandleveling.rb,9.0.0-2ef880da82,5555298.3147244,2.7.0
lowtemprad_electric.rb,9.0.0-2ef880da82,2104135.050753158,2.7.0
dual_duct.osm,9.0.0-2ef880da82,5384994.534546503,2.7.0
generator_microturbine.rb,9.0.0-2ef880da82,49601506.754399836,2.7.0
unitary_system.rb,9.0.0-2ef880da82,3674450.021174653,2.7.0
humidity_control.rb,9.0.0-2ef880da82,7919258.472669048,2.7.0
evaporative_cooling.osm,9.0.0-2ef880da82,7107017.1132453475,2.7.0
baseline_sys05.rb,9.0.0-2ef880da82,7414052.991199643,2.7.0
interior_partitions.rb,9.0.0-2ef880da82,2869241.4647836774,2.7.0
plantloop_avms_temp.rb,9.0.0-2ef880da82,7090581.964379114,2.7.0
zone_fan_exhaust.osm,9.0.0-2ef880da82,4188328.0292949243,2.7.0
ems_scott.osm,9.0.0-2ef880da82,29202.245476853306,2.7.0
unitary_system_performance_multispeed.rb,9.0.0-2ef880da82,2149127.9294544314,2.7.0
dsn_oa_w_ideal_loads.rb,9.0.0-2ef880da82,6488443.226015267,2.7.0
multi_stage.rb,9.0.0-2ef880da82,2967767.0544402464,2.7.0
baseline_sys06.rb,9.0.0-2ef880da82,6704592.920302719,2.7.0
unitary_test.rb,9.0.0-2ef880da82,2120418.5488801408,2.7.0
coolingtowers.osm,9.0.0-2ef880da82,7773929.673611407,2.7.0
foundation_kiva.osm,9.0.0-2ef880da82,4280929.761949535,2.7.0
surface_properties.rb,9.0.0-2ef880da82,7431834.040376721,2.7.0
dsn_oa_w_ideal_loads.osm,9.0.0-2ef880da82,6491409.893601848,2.7.0
pv_and_storage_facilityexcess.rb,9.0.0-2ef880da82,5626981.723533696,2.7.0
zone_hvac2.rb,9.0.0-2ef880da82,4336841.493876818,2.7.0
daylighting_no_shades.osm,9.0.0-2ef880da82,5559743.57701867,2.7.0
zone_mixing.osm,9.0.0-2ef880da82,1044617.6828109166,2.7.0
zone_control_contaminant_controller.rb,9.0.0-2ef880da82,6759992.830985033,2.7.0
transformer.rb,9.0.0-2ef880da82,5633701.746916718,2.7.0
coolingtowers.rb,9.0.0-2ef880da82,7878635.030892419,2.7.0
pv_and_storage_demandleveling.osm,9.0.0-2ef880da82,5555298.3147244,2.7.0
additional_props.rb,9.0.0-2ef880da82,5633692.268745514,2.7.0
baseline_sys09.osm,9.0.0-2ef880da82,6739737.979123937,2.7.0
asymmetric_interior_constructions.osm,9.0.0-2ef880da82,5807948.446315118,2.7.0
fan_on_off.osm,9.0.0-2ef880da82,7854257.174557961,2.7.0
cooling_coils.rb,9.0.0-2ef880da82,8165643.533094494,2.7.0
hightemprad.rb,9.0.0-2ef880da82,4426940.989333802,2.7.0
surface_properties.osm,9.0.0-2ef880da82,7565770.077648196,2.7.0
plant_op_deltatemp_schemes.osm,9.0.0-2ef880da82,2419388.5031405706,2.7.0
dist_ht_cl.osm,9.0.0-2ef880da82,7573731.741458828,2.7.0
vrf.rb,9.0.0-2ef880da82,4215492.467963104,2.7.0
airloop_and_zonehvac.osm,9.0.0-2ef880da82,5651786.097572295,2.7.0
hightemprad.osm,9.0.0-2ef880da82,4426940.989333802,2.7.0
hot_water.osm,9.0.0-2ef880da82,7152246.946226699,2.7.0
scheduled_infiltration.osm,9.0.0-2ef880da82,753088.0929449463,2.7.0
utility_bill01.osm,9.0.0-2ef880da82,5640184.816019661,2.7.0
zone_mixing.rb,9.0.0-2ef880da82,1044617.6828109166,2.7.0
plenums.rb,9.0.0-2ef880da82,5220320.788063267,2.7.0
unitary_test.osm,9.0.0-2ef880da82,2120418.5488801408,2.7.0
availability_managers.osm,9.0.0-2ef880da82,4291668.529922685,2.7.0
ducts_and_pipes.rb,9.0.0-2ef880da82,5379042.243030935,2.7.0
baseline_sys10.rb,9.0.0-2ef880da82,5916615.67915904,2.7.0
refrigeration_system.rb,9.0.0-2ef880da82,8600170.291902134,2.7.0
airterminal_fourpipebeam.osm,9.0.0-2ef880da82,5964878.526925393,2.7.0
zone_air_movement.rb,9.0.0-2ef880da82,34214435.10346697,2.7.0
multiple_loops_w_plenums.rb,9.0.0-2ef880da82,6685892.4885189375,2.7.0
lowtemprad_constflow.rb,9.0.0-2ef880da82,9000708.328775339,2.7.0
thermal_storage.osm,9.0.0-2ef880da82,7822315.737603401,2.7.0
fan_on_off.rb,9.0.0-2ef880da82,8435496.5454189,2.7.0
humidity_control.osm,9.0.0-2ef880da82,7919258.472669048,2.7.0
fuelcell.rb,9.0.0-2ef880da82,,2.7.0
unitary_vav_bypass.osm,9.0.0-2ef880da82,4575653.495510961,2.7.0
airloop_avms.rb,9.0.0-2ef880da82,4181048.7938109175,2.7.0
schedule_ruleset_2012_NonLeapYear.osm,9.0.0-2ef880da82,6792474.52369817,2.7.0
foundation_kiva.rb,9.0.0-2ef880da82,4280929.761949535,2.7.0
moisture_settings.osm,9.0.0-2ef880da82,5636876.934269767,2.7.0
daylighting_no_shades.rb,9.0.0-2ef880da82,5559743.57701867,2.7.0
vrf.osm,9.0.0-2ef880da82,3939213.255562975,2.7.0
water_economizer.osm,9.0.0-2ef880da82,6985952.432467727,2.7.0
transformer.osm,9.0.0-2ef880da82,5633701.746916718,2.7.0
zone_hvac2.osm,9.0.0-2ef880da82,4336841.493876818,2.7.0
baseline_sys01.rb,9.0.0-2ef880da82,5633692.268745514,2.7.0
roof_vegetation.rb,9.0.0-2ef880da82,4742412.439658887,2.7.0
solar_collector_flat_plate_water.osm,9.0.0-2ef880da82,6115799.446992883,2.7.0
baseline_sys07.osm,9.0.0-2ef880da82,7723742.757090816,2.7.0
photovoltaics.rb,9.0.0-2ef880da82,5634166.17730567,2.7.0
lowtemprad_varflow.osm,9.0.0-2ef880da82,2089235.3656218331,2.7.0
