,E+,SiteKBTU,OS
afn_single_zone_nv.osm,24.1.0-9d7789a3ac,1044617.6828109166,Transition
heatpump_hot_water.osm,24.1.0-9d7789a3ac,4531693.737470829,Transition
daylighting_no_shades.osm,24.1.0-9d7789a3ac,5573799.704912916,Transition
coilsystem_dxhx.osm,24.1.0-9d7789a3ac,1160459.89125561,Transition
multiple_airloops.rb,24.1.0-9d7789a3ac,13205063.945574762,Transition
multiple_airloops.osm,24.1.0-9d7789a3ac,13205063.945574762,Transition
afn_single_zone_nv.rb,24.1.0-9d7789a3ac,1044617.6828109166,Transition
centralheatpumpsystem.rb,24.1.0-9d7789a3ac,7651386.398126098,Transition
fan_on_off.rb,24.1.0-9d7789a3ac,8523330.757958334,Transition
lowtemprad_varflow.rb,24.1.0-9d7789a3ac,2089235.3656218331,Transition
thermal_storage.osm,24.1.0-9d7789a3ac,7824988.5818826845,Transition
heatpump_airtowater_fuelfired.osm,24.1.0-9d7789a3ac,2104855.391764596,Transition
baseline_sys07.rb,24.1.0-9d7789a3ac,7824988.5818826845,Transition
daylighting_devices.osm,24.1.0-9d7789a3ac,2940308.79246477,Transition
space_load_instances.osm,24.1.0-9d7789a3ac,4986645.955221222,Transition
heatpump_airtowater_fuelfired.rb,24.1.0-9d7789a3ac,2104855.391764596,Transition
ems.rb,24.1.0-9d7789a3ac,7085198.363135735,Transition
scheduled_infiltration.osm,24.1.0-9d7789a3ac,745657.2067216899,Transition
unitary_vav_bypass.rb,24.1.0-9d7789a3ac,4590960.742004022,Transition
refrigeration_system_2.osm,24.1.0-9d7789a3ac,3680610.8324566893,Transition
zoneventilation_windandstackopenarea.osm,24.1.0-9d7789a3ac,10637247.281393126,Transition
asymmetric_interior_constructions.osm,24.1.0-9d7789a3ac,5825568.366581743,Transition
fan_componentmodel.osm,24.1.0-9d7789a3ac,3924588.4373965403,Transition
thermal_storage.rb,24.1.0-9d7789a3ac,7824988.5818826845,Transition
fan_on_off.osm,24.1.0-9d7789a3ac,7591996.177367265,Transition
coil_userdefined.osm,24.1.0-9d7789a3ac,3187272.021333608,Transition
vrf.osm,24.1.0-9d7789a3ac,3764540.038460434,Transition
shadingcontrol_singlezone.osm,24.1.0-9d7789a3ac,6491760.585936364,Transition
chillers_tertiary.osm,24.1.0-9d7789a3ac,3131891.066993701,Transition
heatexchanger_desiccant_balancedflow.osm,24.1.0-9d7789a3ac,5271701.954155452,Transition
schedule_ruleset_2012_NonLeapYear.rb,24.1.0-9d7789a3ac,6791223.405099357,Transition
unitary_system_performance_multispeed.rb,24.1.0-9d7789a3ac,2148995.2350575873,Transition
surface_properties.rb,24.1.0-9d7789a3ac,8783098.996122604,Transition
lowtemprad_constflow.rb,24.1.0-9d7789a3ac,8999011.736129979,Transition
chiller_reformulated.osm,24.1.0-9d7789a3ac,1403669.7643280074,Transition
phase_change.osm,24.1.0-9d7789a3ac,2740935.4612068636,Transition
doas_heatexchanger_airtoair_sensibleandlatent.rb,24.1.0-9d7789a3ac,3284698.1431306135,Transition
vrf_airloophvac.osm,24.1.0-9d7789a3ac,1890677.157087396,Transition
outputcontrol_files.rb,24.1.0-9d7789a3ac,1960445.9753136593,Transition
tablelookup.rb,24.1.0-9d7789a3ac,2245065.9783725454,Transition
ptac_othercoils.rb,24.1.0-9d7789a3ac,4540906.519880275,Transition
dsn_oa_w_ideal_loads.rb,24.1.0-9d7789a3ac,6494499.7774140695,Transition
vrf_fluid_temperature_control_hr.rb,24.1.0-9d7789a3ac,1657315.1038950542,Transition
chillers_tertiary.rb,24.1.0-9d7789a3ac,3131891.066993701,Transition
humidity_control_2.osm,24.1.0-9d7789a3ac,5805721.076082381,Transition
design_day.osm,24.1.0-9d7789a3ac,1044617.6828109166,Transition
foundation_kiva_customblocks.osm,24.1.0-9d7789a3ac,4614447.650245385,Transition
surface_properties_ground_and_solarmult,,,Transition
surfacecontrol_moveableinsulation.rb,24.1.0-9d7789a3ac,2952573.5460016243,Transition
zone_fan_exhaust.rb,24.1.0-9d7789a3ac,4124492.546241822,Transition
environmental_factors.rb,24.1.0-9d7789a3ac,1044617.6828109166,Transition
plant_op_temp_schemes.osm,24.1.0-9d7789a3ac,7822154.608692948,Transition
airterminal_fourpipebeam.osm,24.1.0-9d7789a3ac,6122822.771854405,Transition
electric_equipment_ITE.rb,24.1.0-9d7789a3ac,7890899.784429274,Transition
solar_collector_flat_plate_water.rb,24.1.0-9d7789a3ac,7567210.7596710725,Transition
baseline_sys06.rb,24.1.0-9d7789a3ac,6708791.750145706,Transition
plenums.osm,24.1.0-9d7789a3ac,5222557.636467207,Transition
daylighting_shades.osm,24.1.0-9d7789a3ac,5592898.219887229,Transition
pvwatts.osm,24.1.0-9d7789a3ac,5654041.902318642,Transition
baseline_sys01.osm,24.1.0-9d7789a3ac,5654041.902318642,Transition
zone_mixing.rb,24.1.0-9d7789a3ac,1044617.6828109166,Transition
daylighting_no_shades.rb,24.1.0-9d7789a3ac,7011401.32214814,Transition
lifecyclecostparameters.rb,24.1.0-9d7789a3ac,162787.59041381226,Transition
zone_property_user_view_factors_by_surface_name.osm,24.1.0-9d7789a3ac,3783420.555497075,Transition
schedule_ruleset_2013.rb,24.1.0-9d7789a3ac,6779896.990511612,Transition
baseline_sys04.rb,24.1.0-9d7789a3ac,4437111.067034763,Transition
epw_design_conditions.rb,24.1.0-9d7789a3ac,7085198.363135735,Transition
baseline_sys10.rb,24.1.0-9d7789a3ac,5918331.228146806,Transition
air_chillers.osm,24.1.0-9d7789a3ac,4223624.738855392,Transition
solar_collector_flat_plate_water.osm,24.1.0-9d7789a3ac,6130471.656015333,Transition
transformer.osm,24.1.0-9d7789a3ac,5648137.00165909,Transition
lowtemprad_electric.rb,24.1.0-9d7789a3ac,2104087.6598971426,Transition
space_load_instances.rb,24.1.0-9d7789a3ac,4986645.955221222,Transition
heatpump_plantloop_eir.rb,24.1.0-9d7789a3ac,1663968.7800796535,Transition
plantloop_avms.osm,24.1.0-9d7789a3ac,5648127.523487886,Transition
zone_hvac2.osm,24.1.0-9d7789a3ac,4223624.738855392,Transition
ducts_and_pipes.osm,24.1.0-9d7789a3ac,5387819.029565036,Transition
ducts_and_pipes.rb,24.1.0-9d7789a3ac,5378028.0787122,Transition
heatexchanger_airtoair_sensibleandlatent.rb,24.1.0-9d7789a3ac,3458679.4537353264,Transition
doas.osm,24.1.0-9d7789a3ac,5717280.260585946,Transition
surface_properties.osm,24.1.0-9d7789a3ac,7567371.888581526,Transition
ems.osm,24.1.0-9d7789a3ac,32803.950534043914,Transition
baseline_sys03.osm,24.1.0-9d7789a3ac,7139375.589732843,Transition
water_economizer.osm,24.1.0-9d7789a3ac,6911643.570235163,Transition
ghx_horizontal_trench_kusuda.osm,24.1.0-9d7789a3ac,729.8191826412543,Transition
coilsystem_integrated_heatpump.rb,24.1.0-9d7789a3ac,1082928.4508139808,Transition
hot_water.osm,24.1.0-9d7789a3ac,7156246.734474421,Transition
interior_partitions.rb,24.1.0-9d7789a3ac,3587592.0602691406,Transition
ptac_othercoils.osm,24.1.0-9d7789a3ac,4895816.640581597,Transition
schedule_fixed_interval_schedulefile.osm,24.1.0-9d7789a3ac,4177930.475485087,Transition
schedule_fixed_interval.rb,24.1.0-9d7789a3ac,4248978.846823773,Transition
schedule_ruleset_2012_LeapYear.rb,24.1.0-9d7789a3ac,6791223.405099357,Transition
outputcontrol_files.osm,24.1.0-9d7789a3ac,1960445.9753136593,Transition
dual_duct.rb,24.1.0-9d7789a3ac,5386236.174974113,Transition
ExampleModel.rb,24.1.0-9d7789a3ac,162787.59041381226,Transition
pv_and_storage_facilityexcess.rb,24.1.0-9d7789a3ac,7090468.226324677,Transition
air_terminals.rb,24.1.0-9d7789a3ac,8522856.849398177,Transition
coil_cooling_dx_airloop.osm,24.1.0-9d7789a3ac,1095534.4185141479,Transition
coil_waterheating_desuperheater_2.rb,24.1.0-9d7789a3ac,4678804.43271466,Transition
coil_cooling_dx.rb,24.1.0-9d7789a3ac,1097050.925906649,Transition
zone_hvac2.rb,24.1.0-9d7789a3ac,4223624.738855392,Transition
coilsystem_dxhx_desiccant_balancedflow.osm,24.1.0-9d7789a3ac,1160459.89125561,Transition
dual_duct.osm,24.1.0-9d7789a3ac,5386236.174974113,Transition
zone_control_contaminant_controller.rb,24.1.0-9d7789a3ac,6762798.36966116,Transition
solar_collector_flat_plate_photovoltaicthermal.rb,24.1.0-9d7789a3ac,7160341.304434175,Transition
tablelookup.osm,24.1.0-9d7789a3ac,2245065.9783725454,Transition
availability_managers.rb,24.1.0-9d7789a3ac,4283839.560508897,Transition
solar_collector_flat_plate_photovoltaicthermal_bipvt.osm,24.1.0-9d7789a3ac,4249575.971609571,Transition
ideal_loads_w_plenums.rb,24.1.0-9d7789a3ac,1145512.815268269,Transition
surface_properties_lwr.rb,24.1.0-9d7789a3ac,1953943.94986831,Transition
unitary_vav_bypass_plenum.rb,24.1.0-9d7789a3ac,3802367.4197321385,Transition
ghx_horizontal_trench_xing.rb,24.1.0-9d7789a3ac,729.8191826412543,Transition
pv_and_storage_facilityexcess.osm,24.1.0-9d7789a3ac,5641483.3254744895,Transition
baseline_sys09.osm,24.1.0-9d7789a3ac,6739993.889746421,Transition
zone_fan_exhaust.osm,24.1.0-9d7789a3ac,4123554.207292712,Transition
unitary_system_performance_multispeed.osm,24.1.0-9d7789a3ac,2158208.017467033,Transition
heatrecovery_chiller.rb,24.1.0-9d7789a3ac,5230746.776386714,Transition
plantloop_avms_temp.osm,24.1.0-9d7789a3ac,7091027.438425662,Transition
moisture_settings.rb,24.1.0-9d7789a3ac,7085653.315353486,Transition
setpoint_managers.rb,24.1.0-9d7789a3ac,8018314.839912993,Transition
headered_pumps.rb,24.1.0-9d7789a3ac,7694521.555271557,Transition
cooling_coils.rb,24.1.0-9d7789a3ac,8175150.138811237,Transition
zone_hvac_cooling_panel.osm,24.1.0-9d7789a3ac,1045034.7223438543,Transition
output_objects.rb,24.1.0-9d7789a3ac,1982985.0664347098,Transition
unitary_test.rb,24.1.0-9d7789a3ac,2123214.6093850653,Transition
multiple_loops_w_plenums.rb,24.1.0-9d7789a3ac,6491343.546403426,Transition
exterior_equipment.osm,24.1.0-9d7789a3ac,4927341.038003217,Transition
coil_cooling_dx.osm,24.1.0-9d7789a3ac,1097050.925906649,Transition
plant_op_temp_schemes.rb,24.1.0-9d7789a3ac,7822154.608692948,Transition
centralheatpumpsystem.osm,24.1.0-9d7789a3ac,7663622.717149343,Transition
chiller_electric_ashrae205.rb,24.1.0-9d7789a3ac,3136905.0195601583,Transition
coil_userdefined.rb,24.1.0-9d7789a3ac,3187272.021333608,Transition
coilsystem_dxhx_desiccant_balancedflow.rb,24.1.0-9d7789a3ac,1160459.89125561,Transition
chiller_reformulated.rb,24.1.0-9d7789a3ac,1403669.7643280074,Transition
photovoltaics.osm,24.1.0-9d7789a3ac,5648658.301075261,Transition
sizing_zone_dszad.osm,24.1.0-9d7789a3ac,2940905.9172505676,Transition
storage_liion_battery.osm,24.1.0-9d7789a3ac,,Transition
coolingtowers.osm,24.1.0-9d7789a3ac,7602611.729114775,Transition
pv_and_storage_demandleveling.osm,24.1.0-9d7789a3ac,5570615.039388663,Transition
moisture_settings.osm,24.1.0-9d7789a3ac,5651615.49049064,Transition
tablemultivariablelookup.rb,24.1.0-9d7789a3ac,6122822.771854405,Transition
refrigeration_system.rb,24.1.0-9d7789a3ac,8602947.396064654,Transition
outputcontrol_timestamp.osm,24.1.0-9d7789a3ac,1960445.9753136593,Transition
schedule_file.rb,24.1.0-9d7789a3ac,6911880.524515241,Transition
fluid_coolers.osm,24.1.0-9d7789a3ac,5309510.37908475,Transition
hightemprad.osm,24.1.0-9d7789a3ac,4425301.26571566,Transition
meters.rb,24.1.0-9d7789a3ac,7824988.5818826845,Transition
plant_op_deltatemp_schemes.osm,24.1.0-9d7789a3ac,3080699.4643255784,Transition
performanceprecisiontradeoffs.osm,24.1.0-9d7789a3ac,4411842.26260721,Transition
coil_waterheating_desuperheater_2.osm,24.1.0-9d7789a3ac,4678804.43271466,Transition
doas_coil_cooling_dx_two_speed.rb,24.1.0-9d7789a3ac,3386759.0906459517,Transition
additional_props.osm,24.1.0-9d7789a3ac,5648127.523487886,Transition
baseline_sys04.osm,24.1.0-9d7789a3ac,4464247.071189334,Transition
baseline_sys02.rb,24.1.0-9d7789a3ac,4275603.029733375,Transition
refrigeration_system.osm,24.1.0-9d7789a3ac,8602947.396064654,Transition
adiabatic_construction_set.osm,24.1.0-9d7789a3ac,1897861.6108593708,Transition
lowtemprad_varflow.osm,24.1.0-9d7789a3ac,2089235.3656218331,Transition
exterior_equipment.rb,24.1.0-9d7789a3ac,4927341.038003217,Transition
solar_collector_flat_plate_photovoltaicthermal.osm,24.1.0-9d7789a3ac,6261715.892665119,Transition
schedule_ruleset_2013.osm,24.1.0-9d7789a3ac,6781356.628876895,Transition
adiabatic_construction_set.rb,24.1.0-9d7789a3ac,1548856.3908176015,Transition
ghx_horizontal_trench_xing.osm,24.1.0-9d7789a3ac,729.8191826412543,Transition
setpoint_managers.osm,24.1.0-9d7789a3ac,8018314.839912993,Transition
evaporative_cooling.rb,24.1.0-9d7789a3ac,7140494.013934813,Transition
fan_systemmodel.osm,24.1.0-9d7789a3ac,11914061.2023384,Transition
generator_windturbine.osm,24.1.0-9d7789a3ac,2940905.9172505676,Transition
output_objects.osm,24.1.0-9d7789a3ac,1982985.0664347098,Transition
zone_hvac.rb,24.1.0-9d7789a3ac,5047116.687497212,Transition
design_day.rb,24.1.0-9d7789a3ac,1044617.6828109166,Transition
swimmingpool_indoor.rb,24.1.0-9d7789a3ac,11497116.45111257,Transition
coil_waterheating_desuperheater.osm,24.1.0-9d7789a3ac,2662949.068547484,Transition
tablemultivariablelookup.osm,24.1.0-9d7789a3ac,6122822.771854405,Transition
elcd_no_generators.osm,24.1.0-9d7789a3ac,1051195.5336258907,Transition
heatrecovery_chiller.osm,24.1.0-9d7789a3ac,5230746.776386714,Transition
surface_properties_ground_and_solarmult.osm,24.1.0-9d7789a3ac,2576650.3197429567,Transition
vrf_fluid_temperature_control_hr.osm,24.1.0-9d7789a3ac,1657315.1038950542,Transition
zoneventilation_windandstackopenarea.rb,24.1.0-9d7789a3ac,10235837.252769232,Transition
ideal_plant.osm,24.1.0-9d7789a3ac,7163232.14665113,Transition
water_heaters.rb,24.1.0-9d7789a3ac,7548254.417264806,Transition
photovoltaics.rb,24.1.0-9d7789a3ac,7085634.359011078,Transition
baseline_sys05.osm,24.1.0-9d7789a3ac,6988568.407719792,Transition
refrigeration_system_2.rb,24.1.0-9d7789a3ac,3680610.8324566893,Transition
plantloop_avms_temp.rb,24.1.0-9d7789a3ac,7091027.438425662,Transition
airterminal_cooledbeam.rb,24.1.0-9d7789a3ac,6212931.745482592,Transition
multi_stage_electric.osm,24.1.0-9d7789a3ac,2173448.916761671,Transition
window_property_frame_and_divider.rb,24.1.0-9d7789a3ac,1965459.9278801167,Transition
airterminal_inletsidemixer.osm,24.1.0-9d7789a3ac,3364030.4361008382,Transition
doas.rb,24.1.0-9d7789a3ac,5717280.260585946,Transition
environmental_factors.osm,24.1.0-9d7789a3ac,1044617.6828109166,Transition
heatpump_plantloop_eir.osm,24.1.0-9d7789a3ac,1663968.7800796535,Transition
pthp_othercoils.rb,24.1.0-9d7789a3ac,4544858.917271982,Transition
infiltration.osm,24.1.0-9d7789a3ac,1044617.6828109166,Transition
vrf_fluid_temperature_control.osm,24.1.0-9d7789a3ac,1592010.5043054668,Transition
coilsystem_waterhx.osm,24.1.0-9d7789a3ac,4186337.613342266,Transition
dsn_oa_w_ideal_loads.osm,24.1.0-9d7789a3ac,6495826.721382508,Transition
ideal_plant.rb,24.1.0-9d7789a3ac,7161668.248402613,Transition
schedule_ruleset_2012_LeapYear.osm,24.1.0-9d7789a3ac,6792683.043464638,Transition
hot_water.rb,24.1.0-9d7789a3ac,7154682.8362259045,Transition
humidity_control_2.rb,24.1.0-9d7789a3ac,5797816.281298969,Transition
interior_partitions.osm,24.1.0-9d7789a3ac,6130490.61235774,Transition
airloop_and_zonehvac.rb,24.1.0-9d7789a3ac,4539333.143460555,Transition
solar_collector_integralcollectorstorage.osm,24.1.0-9d7789a3ac,6279496.9418421965,Transition
airterminal_cooledbeam.osm,24.1.0-9d7789a3ac,6210382.117428949,Transition
unitary_vav_bypass_plenum.osm,24.1.0-9d7789a3ac,3802367.4197321385,Transition
foundation_kiva.rb,24.1.0-9d7789a3ac,6384998.465504271,Transition
pvwatts.rb,24.1.0-9d7789a3ac,7085198.363135735,Transition
unitary_vav_bypass_plenum,,,Transition
additional_props.rb,24.1.0-9d7789a3ac,7085198.363135735,Transition
coolingtowers.rb,24.1.0-9d7789a3ac,7881355.266027719,Transition
heatpump_hot_water.rb,24.1.0-9d7789a3ac,4531399.914163533,Transition
cooling_coils.osm,24.1.0-9d7789a3ac,8175150.138811237,Transition
air_terminals.osm,24.1.0-9d7789a3ac,9936450.258975865,Transition
surface_properties_lwr.osm,24.1.0-9d7789a3ac,1953943.94986831,Transition
coil_cooling_dx_airloop.rb,24.1.0-9d7789a3ac,1095534.4185141479,Transition
airloop_avms.rb,24.1.0-9d7789a3ac,4182461.0413201842,Transition
vrf_watercooled.osm,24.1.0-9d7789a3ac,7337109.197372609,Transition
baseline_sys08.rb,24.1.0-9d7789a3ac,6557302.139806029,Transition
baseline_sys03.rb,24.1.0-9d7789a3ac,7146389.436423163,Transition
multi_stage_electric.rb,24.1.0-9d7789a3ac,2175752.1123640323,Transition
airloop_avms.osm,24.1.0-9d7789a3ac,4182461.0413201842,Transition
unitary_system.osm,24.1.0-9d7789a3ac,3822622.2715932336,Transition
schedule_ruleset_2012_NonLeapYear.osm,24.1.0-9d7789a3ac,6792683.043464638,Transition
daylighting_devices.rb,24.1.0-9d7789a3ac,2943142.7656545066,Transition
ideal_loads_w_plenums.osm,24.1.0-9d7789a3ac,1145512.815268269,Transition
output_objects_2.rb,24.1.0-9d7789a3ac,1960445.9753136593,Transition
vrf_airloophvac.rb,24.1.0-9d7789a3ac,1890667.6789161928,Transition
unitary_vav_bypass_coiltypes.osm,24.1.0-9d7789a3ac,2364509.89187443,Transition
baseline_sys10.osm,24.1.0-9d7789a3ac,5905668.391419421,Transition
utility_bill02.osm,24.1.0-9d7789a3ac,5658164.906792005,Transition
coilsystem_integrated_heatpump.osm,24.1.0-9d7789a3ac,1082900.0163003714,Transition
plantloop_avms.rb,24.1.0-9d7789a3ac,7085198.363135735,Transition
vrf_fluid_temperature_control.rb,24.1.0-9d7789a3ac,1592010.5043054668,Transition
evaporative_cooling.osm,24.1.0-9d7789a3ac,7408792.606181904,Transition
coilsystem_dxhx.rb,24.1.0-9d7789a3ac,1160459.89125561,Transition
pv_and_storage_demandleveling.rb,24.1.0-9d7789a3ac,7098088.675971996,Transition
heatexchanger_airtoair_sensibleandlatent.osm,24.1.0-9d7789a3ac,3465020.3502702224,Transition
unitary_vav_bypass.osm,24.1.0-9d7789a3ac,4590960.742004022,Transition
baseline_sys01.rb,24.1.0-9d7789a3ac,7085198.363135735,Transition
python_plugin.rb,24.1.0-9d7789a3ac,1044617.6828109166,Transition
