,E+,SiteKBTU,OS
zoneventilation_windandstackopenarea.osm,23.1.0-ff86a13c18,10637237.803221922,Transition
asymmetric_interior_constructions.osm,23.1.0-ff86a13c18,5786281.346944756,Transition
fan_componentmodel.osm,23.1.0-ff86a13c18,3923185.6680584773,Transition
thermal_storage.rb,23.1.0-ff86a13c18,7822789.646163558,Transition
fan_on_off.osm,23.1.0-ff86a13c18,7590252.19386589,Transition
vrf.osm,23.1.0-ff86a13c18,3763791.2629353865,Transition
shadingcontrol_singlezone.osm,23.1.0-ff86a13c18,6485429.167572671,Transition
chillers_tertiary.osm,23.1.0-ff86a13c18,3129350.917111261,Transition
heatexchanger_desiccant_balancedflow.osm,23.1.0-ff86a13c18,5265455.839332588,Transition
schedule_ruleset_2012_NonLeapYear.rb,23.1.0-ff86a13c18,6791820.529885153,Transition
unitary_system_performance_multispeed.rb,23.1.0-ff86a13c18,2148976.278715181,Transition
surface_properties.rb,23.1.0-ff86a13c18,8780198.675734447,Transition
lowtemprad_constflow.rb,23.1.0-ff86a13c18,9001523.45149881,Transition
chiller_reformulated.osm,23.1.0-ff86a13c18,1404380.6271682424,Transition
phase_change.osm,23.1.0-ff86a13c18,2740793.2886388167,Transition
doas_heatexchanger_airtoair_sensibleandlatent.rb,23.1.0-ff86a13c18,3284698.1431306135,Transition
vrf_airloophvac.osm,23.1.0-ff86a13c18,1889833.5998503172,Transition
outputcontrol_files.rb,23.1.0-ff86a13c18,1957005.3991669219,Transition
tablelookup.rb,23.1.0-ff86a13c18,2244544.678956373,Transition
ptac_othercoils.rb,23.1.0-ff86a13c18,4539949.224588758,Transition
dsn_oa_w_ideal_loads.rb,23.1.0-ff86a13c18,6487931.404770298,Transition
chillers_tertiary.rb,23.1.0-ff86a13c18,3129350.917111261,Transition
humidity_control_2.osm,23.1.0-ff86a13c18,5805029.169584553,Transition
design_day.osm,23.1.0-ff86a13c18,1044617.6828109166,Transition
foundation_kiva_customblocks.osm,23.1.0-ff86a13c18,4569814.942049831,Transition
surfacecontrol_moveableinsulation.rb,23.1.0-ff86a13c18,2950403.044796107,Transition
zone_fan_exhaust.rb,23.1.0-ff86a13c18,4122900.2134796963,Transition
environmental_factors.rb,23.1.0-ff86a13c18,1044617.6828109166,Transition
plant_op_temp_schemes.osm,23.1.0-ff86a13c18,7819974.629316228,Transition
airterminal_fourpipebeam.osm,23.1.0-ff86a13c18,6122472.079519889,Transition
electric_equipment_ITE.rb,23.1.0-ff86a13c18,7890245.790616257,Transition
solar_collector_flat_plate_water.rb,23.1.0-ff86a13c18,7563068.798855303,Transition
baseline_sys06.rb,23.1.0-ff86a13c18,6704611.876645125,Transition
plenums.osm,23.1.0-ff86a13c18,5219685.750592657,Transition
daylighting_shades.osm,23.1.0-ff86a13c18,5576500.983705809,Transition
pvwatts.osm,23.1.0-ff86a13c18,5650298.024693403,Transition
baseline_sys01.osm,23.1.0-ff86a13c18,5650298.024693403,Transition
zone_mixing.rb,23.1.0-ff86a13c18,1044617.6828109166,Transition
daylighting_no_shades.rb,23.1.0-ff86a13c18,7007306.752188386,Transition
lifecyclecostparameters.rb,23.1.0-ff86a13c18,162958.19749546866,Transition
zone_property_user_view_factors_by_surface_name.osm,23.1.0-ff86a13c18,3777970.6070552734,Transition
schedule_ruleset_2013.rb,23.1.0-ff86a13c18,6780579.418838238,Transition
baseline_sys04.rb,23.1.0-ff86a13c18,4436343.33516731,Transition
epw_design_conditions.rb,23.1.0-ff86a13c18,7081094.315004778,Transition
baseline_sys10.rb,23.1.0-ff86a13c18,5915952.20717482,Transition
air_chillers.osm,23.1.0-ff86a13c18,4224600.990489314,Transition
solar_collector_flat_plate_water.osm,23.1.0-ff86a13c18,6113846.943725037,Transition
transformer.osm,23.1.0-ff86a13c18,5631720.809135263,Transition
lowtemprad_electric.rb,23.1.0-ff86a13c18,2104125.5725819548,Transition
space_load_instances.rb,23.1.0-ff86a13c18,4981423.482888296,Transition
heatpump_plantloop_eir.rb,23.1.0-ff86a13c18,1662736.6178232464,Transition
plantloop_avms.osm,23.1.0-ff86a13c18,5631720.809135263,Transition
zone_hvac2.osm,23.1.0-ff86a13c18,4224600.990489314,Transition
ducts_and_pipes.osm,23.1.0-ff86a13c18,5389164.929875881,Transition
ducts_and_pipes.rb,23.1.0-ff86a13c18,5379279.197311013,Transition
heatexchanger_airtoair_sensibleandlatent.rb,23.1.0-ff86a13c18,3457513.638677341,Transition
doas.osm,23.1.0-ff86a13c18,5717280.260585946,Transition
surface_properties.osm,23.1.0-ff86a13c18,7562727.584691991,Transition
ems.osm,23.1.0-ff86a13c18,32803.950534043914,Transition
baseline_sys03.osm,23.1.0-ff86a13c18,7137593.693546656,Transition
water_economizer.osm,23.1.0-ff86a13c18,6911567.744865539,Transition
ghx_horizontal_trench_kusuda.osm,23.1.0-ff86a13c18,729.8191826412543,Transition
coilsystem_integrated_heatpump.rb,23.1.0-ff86a13c18,1082843.1472731526,Transition
hot_water.osm,23.1.0-ff86a13c18,7151583.47424248,Transition
interior_partitions.rb,23.1.0-ff86a13c18,3669748.848257899,Transition
ptac_othercoils.osm,23.1.0-ff86a13c18,4893902.049998564,Transition
schedule_fixed_interval_schedulefile.osm,23.1.0-ff86a13c18,4177693.5212050085,Transition
schedule_fixed_interval.rb,23.1.0-ff86a13c18,4248485.981921211,Transition
schedule_ruleset_2012_LeapYear.rb,23.1.0-ff86a13c18,6791820.529885153,Transition
outputcontrol_files.osm,23.1.0-ff86a13c18,1957005.3991669219,Transition
dual_duct.rb,23.1.0-ff86a13c18,5385269.401511394,Transition
ExampleModel.rb,23.1.0-ff86a13c18,162958.19749546866,Transition
pv_and_storage_facilityexcess.rb,23.1.0-ff86a13c18,7086402.090878533,Transition
air_terminals.rb,23.1.0-ff86a13c18,8519861.747297987,Transition
coil_cooling_dx_airloop.osm,23.1.0-ff86a13c18,1095600.76571257,Transition
coil_waterheating_desuperheater_2.rb,23.1.0-ff86a13c18,4677809.224738331,Transition
coil_cooling_dx.rb,23.1.0-ff86a13c18,1096245.2813543826,Transition
zone_hvac2.rb,23.1.0-ff86a13c18,4224600.990489314,Transition
coilsystem_dxhx_desiccant_balancedflow.osm,23.1.0-ff86a13c18,1159066.6000887495,Transition
dual_duct.osm,23.1.0-ff86a13c18,5385269.401511394,Transition
zone_control_contaminant_controller.rb,23.1.0-ff86a13c18,6759319.88082961,Transition
solar_collector_flat_plate_photovoltaicthermal.rb,23.1.0-ff86a13c18,7156237.256303217,Transition
tablelookup.osm,23.1.0-ff86a13c18,2244544.678956373,Transition
availability_managers.rb,23.1.0-ff86a13c18,4288948.2947873855,Transition
ideal_loads_w_plenums.rb,23.1.0-ff86a13c18,1145200.0356185657,Transition
surface_properties_lwr.rb,23.1.0-ff86a13c18,1950437.0265231507,Transition
unitary_vav_bypass_plenum.rb,23.1.0-ff86a13c18,3798926.843585401,Transition
pv_and_storage_facilityexcess.osm,23.1.0-ff86a13c18,5625057.65477946,Transition
baseline_sys09.osm,23.1.0-ff86a13c18,6738884.943715654,Transition
zone_fan_exhaust.osm,23.1.0-ff86a13c18,4122701.1718844306,Transition
unitary_system_performance_multispeed.osm,23.1.0-ff86a13c18,2158245.930151846,Transition
plantloop_avms_temp.osm,23.1.0-ff86a13c18,7091131.698308896,Transition
moisture_settings.rb,23.1.0-ff86a13c18,7081606.136249747,Transition
setpoint_managers.rb,23.1.0-ff86a13c18,8016400.24932996,Transition
headered_pumps.rb,23.1.0-ff86a13c18,7691204.19535046,Transition
cooling_coils.rb,23.1.0-ff86a13c18,8172714.248812032,Transition
zone_hvac_cooling_panel.osm,23.1.0-ff86a13c18,1045053.6786862605,Transition
output_objects.rb,23.1.0-ff86a13c18,1957005.3991669219,Transition
unitary_test.rb,23.1.0-ff86a13c18,2120361.679852922,Transition
multiple_loops_w_plenums.rb,23.1.0-ff86a13c18,6491381.459088239,Transition
exterior_equipment.osm,23.1.0-ff86a13c18,4922109.087499089,Transition
coil_cooling_dx.osm,23.1.0-ff86a13c18,1096245.2813543826,Transition
plant_op_temp_schemes.rb,23.1.0-ff86a13c18,7819974.629316228,Transition
centralheatpumpsystem.osm,23.1.0-ff86a13c18,7706539.87635713,Transition
chiller_electric_ashrae205.rb,23.1.0-ff86a13c18,3134819.8218954685,Transition
coilsystem_dxhx_desiccant_balancedflow.rb,23.1.0-ff86a13c18,1159066.6000887495,Transition
chiller_reformulated.rb,23.1.0-ff86a13c18,1404380.6271682424,Transition
photovoltaics.osm,23.1.0-ff86a13c18,5632175.761353013,Transition
sizing_zone_dszad.osm,23.1.0-ff86a13c18,2938782.806901065,Transition
storage_liion_battery.osm,23.1.0-ff86a13c18,,Transition
coolingtowers.osm,23.1.0-ff86a13c18,7602990.8559628995,Transition
pv_and_storage_demandleveling.osm,23.1.0-ff86a13c18,5554530.582856947,Transition
moisture_settings.osm,23.1.0-ff86a13c18,5635407.817733281,Transition
tablemultivariablelookup.rb,23.1.0-ff86a13c18,6122472.079519889,Transition
refrigeration_system.rb,23.1.0-ff86a13c18,8599819.59956762,Transition
schedule_file.rb,23.1.0-ff86a13c18,6910856.882025303,Transition
fluid_coolers.osm,23.1.0-ff86a13c18,5310477.15254747,Transition
hightemprad.osm,23.1.0-ff86a13c18,4425917.346843864,Transition
meters.rb,23.1.0-ff86a13c18,7822789.646163558,Transition
plant_op_deltatemp_schemes.osm,23.1.0-ff86a13c18,3079761.1253764685,Transition
performanceprecisiontradeoffs.osm,23.1.0-ff86a13c18,4410951.314514116,Transition
coil_waterheating_desuperheater_2.osm,23.1.0-ff86a13c18,4677809.224738331,Transition
doas_coil_cooling_dx_two_speed.rb,23.1.0-ff86a13c18,3386759.0906459517,Transition
additional_props.osm,23.1.0-ff86a13c18,5631720.809135263,Transition
baseline_sys04.osm,23.1.0-ff86a13c18,4462920.127220895,Transition
baseline_sys02.rb,23.1.0-ff86a13c18,4273783.220862373,Transition
refrigeration_system.osm,23.1.0-ff86a13c18,8599819.59956762,Transition
adiabatic_construction_set.osm,23.1.0-ff86a13c18,1894477.9037398524,Transition
lowtemprad_varflow.osm,23.1.0-ff86a13c18,2089235.3656218331,Transition
exterior_equipment.rb,23.1.0-ff86a13c18,4922109.087499089,Transition
solar_collector_flat_plate_photovoltaicthermal.osm,23.1.0-ff86a13c18,6245242.831114073,Transition
schedule_ruleset_2013.osm,23.1.0-ff86a13c18,6780579.418838238,Transition
adiabatic_construction_set.rb,23.1.0-ff86a13c18,1544714.430001832,Transition
setpoint_managers.osm,23.1.0-ff86a13c18,8016400.24932996,Transition
evaporative_cooling.rb,23.1.0-ff86a13c18,7137394.651951389,Transition
fan_systemmodel.osm,23.1.0-ff86a13c18,11910137.239460303,Transition
generator_windturbine.osm,23.1.0-ff86a13c18,2938782.806901065,Transition
output_objects.osm,23.1.0-ff86a13c18,1957005.3991669219,Transition
zone_hvac.rb,23.1.0-ff86a13c18,,Transition
design_day.rb,23.1.0-ff86a13c18,1044617.6828109166,Transition
swimmingpool_indoor.rb,23.1.0-ff86a13c18,11524508.365889626,Transition
coil_waterheating_desuperheater.osm,23.1.0-ff86a13c18,2660996.5652796384,Transition
tablemultivariablelookup.osm,23.1.0-ff86a13c18,6122472.079519889,Transition
elcd_no_generators.osm,23.1.0-ff86a13c18,1051195.5336258907,Transition
surface_properties_ground_and_solarmult.osm,23.1.0-ff86a13c18,2576157.4548403933,Transition
zoneventilation_windandstackopenarea.rb,23.1.0-ff86a13c18,10637237.803221922,Transition
ideal_plant.osm,23.1.0-ff86a13c18,7158559.408247986,Transition
water_heaters.rb,23.1.0-ff86a13c18,7544140.890962646,Transition
photovoltaics.rb,23.1.0-ff86a13c18,7081539.789051325,Transition
baseline_sys05.osm,23.1.0-ff86a13c18,6988672.667603026,Transition
refrigeration_system_2.rb,23.1.0-ff86a13c18,3679103.803235391,Transition
plantloop_avms_temp.rb,23.1.0-ff86a13c18,7091131.698308896,Transition
airterminal_cooledbeam.rb,23.1.0-ff86a13c18,6211690.105054982,Transition
multi_stage_electric.osm,23.1.0-ff86a13c18,2179325.3829076136,Transition
window_property_frame_and_divider.rb,23.1.0-ff86a13c18,1962066.7425893953,Transition
airterminal_inletsidemixer.osm,23.1.0-ff86a13c18,3363840.872676776,Transition
doas.rb,23.1.0-ff86a13c18,5717280.260585946,Transition
environmental_factors.osm,23.1.0-ff86a13c18,1044617.6828109166,Transition
heatpump_plantloop_eir.osm,23.1.0-ff86a13c18,1662736.6178232464,Transition
pthp_othercoils.rb,23.1.0-ff86a13c18,4543427.713420308,Transition
infiltration.osm,23.1.0-ff86a13c18,1044617.6828109166,Transition
coilsystem_waterhx.osm,23.1.0-ff86a13c18,4185731.010385266,Transition
dsn_oa_w_ideal_loads.osm,23.1.0-ff86a13c18,6490907.550528082,Transition
ideal_plant.rb,23.1.0-ff86a13c18,7158559.408247986,Transition
schedule_ruleset_2012_LeapYear.osm,23.1.0-ff86a13c18,6791820.529885153,Transition
hot_water.rb,23.1.0-ff86a13c18,7151583.47424248,Transition
humidity_control_2.rb,23.1.0-ff86a13c18,5805029.169584553,Transition
interior_partitions.osm,23.1.0-ff86a13c18,6113827.987382632,Transition
airloop_and_zonehvac.rb,23.1.0-ff86a13c18,4538318.97914182,Transition
solar_collector_integralcollectorstorage.osm,23.1.0-ff86a13c18,6263128.140174385,Transition
airterminal_cooledbeam.osm,23.1.0-ff86a13c18,6207055.279336649,Transition
unitary_vav_bypass_plenum.osm,23.1.0-ff86a13c18,3798926.843585401,Transition
foundation_kiva.rb,23.1.0-ff86a13c18,6348099.945010475,Transition
pvwatts.rb,23.1.0-ff86a13c18,7081094.315004778,Transition
additional_props.rb,23.1.0-ff86a13c18,7081094.315004778,Transition
coolingtowers.rb,23.1.0-ff86a13c18,7879725.020580779,Transition
heatpump_hot_water.rb,23.1.0-ff86a13c18,4530736.442179314,Transition
cooling_coils.osm,23.1.0-ff86a13c18,8172714.248812032,Transition
air_terminals.osm,23.1.0-ff86a13c18,9936715.647769554,Transition
surface_properties_lwr.osm,23.1.0-ff86a13c18,1950437.0265231507,Transition
coil_cooling_dx_airloop.rb,23.1.0-ff86a13c18,1095600.76571257,Transition
airloop_avms.rb,23.1.0-ff86a13c18,4180811.8395308396,Transition
vrf_watercooled.osm,23.1.0-ff86a13c18,7333043.061926465,Transition
baseline_sys08.rb,23.1.0-ff86a13c18,6553387.655099135,Transition
baseline_sys03.rb,23.1.0-ff86a13c18,7143290.074439738,Transition
multi_stage_electric.rb,23.1.0-ff86a13c18,2179325.3829076136,Transition
airloop_avms.osm,23.1.0-ff86a13c18,4180811.8395308396,Transition
unitary_system.osm,23.1.0-ff86a13c18,3813523.227238226,Transition
schedule_ruleset_2012_NonLeapYear.osm,23.1.0-ff86a13c18,6791820.529885153,Transition
daylighting_devices.rb,23.1.0-ff86a13c18,2938204.638457674,Transition
ideal_loads_w_plenums.osm,23.1.0-ff86a13c18,1145200.0356185657,Transition
output_objects_2.rb,23.1.0-ff86a13c18,1957005.3991669219,Transition
vrf_airloophvac.rb,23.1.0-ff86a13c18,1889833.5998503172,Transition
unitary_vav_bypass_coiltypes.osm,23.1.0-ff86a13c18,2361334.7045213804,Transition
baseline_sys10.osm,23.1.0-ff86a13c18,5904786.921497529,Transition
utility_bill02.osm,23.1.0-ff86a13c18,5642080.450260287,Transition
coilsystem_integrated_heatpump.osm,23.1.0-ff86a13c18,1082833.6691019493,Transition
plantloop_avms.rb,23.1.0-ff86a13c18,7081094.315004778,Transition
evaporative_cooling.osm,23.1.0-ff86a13c18,7408792.606181904,Transition
coilsystem_dxhx.rb,23.1.0-ff86a13c18,1159066.6000887495,Transition
pv_and_storage_demandleveling.rb,23.1.0-ff86a13c18,7093738.195389758,Transition
heatexchanger_airtoair_sensibleandlatent.osm,23.1.0-ff86a13c18,3464423.2254844247,Transition
unitary_vav_bypass.osm,23.1.0-ff86a13c18,4587548.600370893,Transition
baseline_sys01.rb,23.1.0-ff86a13c18,7081094.315004778,Transition
python_plugin.rb,23.1.0-ff86a13c18,1044617.6828109166,Transition
