,E+,SiteKBTU,OS
dsn_oa_w_ideal_loads.osm,9.3.0-baff08990c,6490926.506870488,Transition
pv_and_storage_facilityexcess.osm,9.3.0-baff08990c,5626270.860693461,Transition
exterior_equipment.osm,9.3.0-baff08990c,4922137.5220126975,Transition
foundation_kiva.osm,9.3.0-baff08990c,4266570.332576789,Transition
daylighting_no_shades.rb,9.3.0-baff08990c,5559023.236007231,Transition
pv_and_storage_facilityexcess.rb,9.3.0-baff08990c,5626270.860693461,Transition
vrf.rb,9.3.0-baff08990c,3807343.4596137833,Transition
electric_equipment_ITE.rb,9.3.0-baff08990c,7894672.09656812,Transition
lowtemprad_varflow.rb,9.3.0-baff08990c,2089235.3656218331,Transition
air_terminals.rb,9.3.0-baff08990c,8519530.011305878,Transition
multiple_airloops.rb,9.3.0-baff08990c,,Transition
afn_single_zone_nv.osm,9.3.0-baff08990c,1044617.6828109166,Transition
vrf.osm,9.3.0-baff08990c,3526107.1636744156,Transition
thermal_storage.rb,9.3.0-baff08990c,7822685.386280324,Transition
utility_bill01.rb,9.3.0-baff08990c,5639473.953179426,Transition
hightemprad.osm,9.3.0-baff08990c,4425974.215871082,Transition
lowtemprad_constflow.rb,9.3.0-baff08990c,9001400.235273167,Transition
fan_on_off.osm,9.3.0-baff08990c,7814429.899162395,Transition
pv_and_storage_demandleveling.rb,9.3.0-baff08990c,5554644.320911384,Transition
baseline_sys08.osm,9.3.0-baff08990c,6540942.816309422,Transition
dual_duct.rb,9.3.0-baff08990c,5384719.667581612,Transition
lowtemprad_constflow.osm,9.3.0-baff08990c,8970425.571781328,Transition
unitary_system_performance_multispeed.rb,9.3.0-baff08990c,2148995.2350575873,Transition
water_heaters.rb,9.3.0-baff08990c,6096027.981863147,Transition
interior_partitions.rb,9.3.0-baff08990c,2868928.685133974,Transition
zone_property_user_view_factors_by_surface_name.osm,9.3.0-baff08990c,3779354.4200509307,Transition
daylighting_no_shades.osm,9.3.0-baff08990c,5559023.236007231,Transition
lowtemprad_varflow.osm,9.3.0-baff08990c,2089235.3656218331,Transition
unitary_vav_bypass.rb,9.3.0-baff08990c,4587577.034884502,Transition
sizing_zone_dszad.rb,9.3.0-baff08990c,2938811.241414675,Transition
water_economizer.rb,9.3.0-baff08990c,7886293.39322455,Transition
baseline_sys06.osm,9.3.0-baff08990c,6354829.446564699,Transition
utility_bill01.osm,9.3.0-baff08990c,5639473.953179426,Transition
heatpump_hot_water.rb,9.3.0-baff08990c,4530764.876692923,Transition
solar_collector_flat_plate_photovoltaicthermal.osm,9.3.0-baff08990c,6246512.906055293,Transition
ems_scott.osm,9.3.0-baff08990c,29192.767305650174,Transition
zone_hvac.rb,9.3.0-baff08990c,,Transition
plantloop_avms.osm,9.3.0-baff08990c,5632971.927734077,Transition
sizing_zone_dszad.osm,9.3.0-baff08990c,2938811.241414675,Transition
unitary_test.osm,9.3.0-baff08990c,2120380.6361953286,Transition
baseline_sys10.rb,9.3.0-baff08990c,5915990.119859633,Transition
setpoint_managers.rb,9.3.0-baff08990c,8016172.773221085,Transition
coil_waterheating_desuperheater.osm,9.3.0-baff08990c,2823897.893747888,Transition
baseline_sys09.osm,9.3.0-baff08990c,6738941.812742874,Transition
airterminal_fourpipebeam.rb,9.3.0-baff08990c,6121865.476562888,Transition
surface_properties.osm,9.3.0-baff08990c,7565144.518348789,Transition
solar_collector_flat_plate_water.osm,9.3.0-baff08990c,6115050.671467836,Transition
utility_bill02.osm,9.3.0-baff08990c,5643160.961777445,Transition
centralheatpumpsystem.osm,9.3.0-baff08990c,7684673.735391502,Transition
hot_water.osm,9.3.0-baff08990c,7151602.430584886,Transition
ideal_plant.rb,9.3.0-baff08990c,7158578.3645903915,Transition
zone_hvac.osm,9.3.0-baff08990c,,Transition
fan_on_off.rb,9.3.0-baff08990c,8430349.898455597,Transition
airloop_avms.osm,9.3.0-baff08990c,4180811.8395308396,Transition
cooling_coils.rb,9.3.0-baff08990c,8163179.20858168,Transition
humidity_control.osm,9.3.0-baff08990c,7918613.957027235,Transition
baseline_sys05.osm,9.3.0-baff08990c,6988577.885890995,Transition
additional_props.rb,9.3.0-baff08990c,5632971.927734077,Transition
coilsystem_waterhx.rb,9.3.0-baff08990c,4185939.530151734,Transition
unitary_system_performance_multispeed.osm,9.3.0-baff08990c,2158264.886494252,Transition
pv_and_storage_demandleveling.osm,9.3.0-baff08990c,5554644.320911384,Transition
unitary_vav_bypass_plenum.osm,9.3.0-baff08990c,3803656.4510157644,Transition
ideal_loads_w_plenums.osm,9.3.0-baff08990c,1145218.9919609718,Transition
zone_mixing.rb,9.3.0-baff08990c,1044617.6828109166,Transition
schedule_ruleset_2012_LeapYear.osm,9.3.0-baff08990c,6791839.486227561,Transition
generator_microturbine.osm,9.3.0-baff08990c,48438781.58022668,Transition
baseline_sys03.osm,9.3.0-baff08990c,7137612.649889061,Transition
coil_waterheating_desuperheater.rb,9.3.0-baff08990c,2823897.893747888,Transition
plant_op_schemes.osm,9.3.0-baff08990c,7761162.577000787,Transition
plantloop_avms.rb,9.3.0-baff08990c,5632971.927734077,Transition
shadowcalculation.osm,9.3.0-baff08990c,2938811.241414675,Transition
plantloop_avms_temp.rb,9.3.0-baff08990c,7090913.700371224,Transition
water_heaters.osm,9.3.0-baff08990c,6287468.083824031,Transition
availability_managers.osm,9.3.0-baff08990c,4291478.966498623,Transition
water_economizer.osm,9.3.0-baff08990c,6986577.991767134,Transition
schedule_ruleset_2012_NonLeapYear.rb,9.3.0-baff08990c,6791839.486227561,Transition
asymmetric_interior_constructions.osm,9.3.0-baff08990c,5806356.113552991,Transition
foundation_kiva_customblocks.osm,9.3.0-baff08990c,4261878.637831238,Transition
heatexchanger_airtoair_sensibleandlatent.osm,9.3.0-baff08990c,3464451.6599980346,Transition
lowtemprad_electric.rb,9.3.0-baff08990c,2104125.5725819548,Transition
pvwatts.osm,9.3.0-baff08990c,5651369.058039358,Transition
daylighting_shades.rb,9.3.0-baff08990c,5678211.238886631,Transition
unitary_system.osm,9.3.0-baff08990c,3813930.7885999605,Transition
interior_partitions.osm,9.3.0-baff08990c,6115107.540495054,Transition
solar_collector_integralcollectorstorage.osm,9.3.0-baff08990c,6264436.127800417,Transition
baseline_sys10.osm,9.3.0-baff08990c,5904824.834182342,Transition
centralheatpumpsystem.rb,9.3.0-baff08990c,7683308.878738251,Transition
plant_op_deltatemp_schemes.rb,9.3.0-baff08990c,2419909.802556743,Transition
generator_microturbine.rb,9.3.0-baff08990c,48438781.58022668,Transition
baseline_sys07.osm,9.3.0-baff08990c,7724036.5803981135,Transition
coolingtowers.osm,9.3.0-baff08990c,7774138.193377876,Transition
ems.osm,9.3.0-baff08990c,32803.950534043914,Transition
evaporative_cooling.osm,9.3.0-baff08990c,7408821.0406955145,Transition
unitary_systems_airloop_and_zonehvac.osm,9.3.0-baff08990c,5633370.010924608,Transition
space_load_instances.osm,9.3.0-baff08990c,4981442.439230702,Transition
scheduled_infiltration.osm,9.3.0-baff08990c,753249.2218553995,Transition
additional_props.osm,9.3.0-baff08990c,5632971.927734077,Transition
tablemultivariablelookup.osm,9.3.0-baff08990c,6121865.476562888,Transition
coilsystem_dxhx.osm,9.3.0-baff08990c,1159417.2924232655,Transition
surface_properties.rb,9.3.0-baff08990c,7431246.3937621275,Transition
zone_fan_exhaust.osm,9.3.0-baff08990c,4188195.33489808,Transition
airloop_avms.rb,9.3.0-baff08990c,4180811.8395308396,Transition
roof_vegetation.osm,9.3.0-baff08990c,4741976.443783542,Transition
pvwatts.rb,9.3.0-baff08990c,5633199.403842951,Transition
headered_pumps.osm,9.3.0-baff08990c,7692938.700680633,Transition
lifecyclecostparameters.osm,9.3.0-baff08990c,166275.55741656528,Transition
zone_hvac_equipment_list.osm,9.3.0-baff08990c,2980600.4982492886,Transition
performanceprecisiontradeoffs.osm,9.3.0-baff08990c,4410894.445486898,Transition
afn_single_zone_nv.rb,9.3.0-baff08990c,1044617.6828109166,Transition
hot_water.rb,9.3.0-baff08990c,7151602.430584886,Transition
airloop_and_zonehvac.osm,9.3.0-baff08990c,5651075.234732061,Transition
coolingtowers.rb,9.3.0-baff08990c,7879033.11408295,Transition
coilsystem_waterhx.osm,9.3.0-baff08990c,4185939.530151734,Transition
photovoltaics.rb,9.3.0-baff08990c,5633445.836294233,Transition
transformer.osm,9.3.0-baff08990c,5632981.405905279,Transition
schedule_ruleset_2012_NonLeapYear.osm,9.3.0-baff08990c,6791839.486227561,Transition
foundation_kiva.rb,9.3.0-baff08990c,4266570.332576789,Transition
thermal_storage.osm,9.3.0-baff08990c,7822685.386280324,Transition
airterminal_fourpipebeam.osm,9.3.0-baff08990c,6121865.476562888,Transition
schedule_fixed_interval_schedulefile.rb,9.3.0-baff08990c,4177731.433889821,Transition
moisture_settings.osm,9.3.0-baff08990c,5636639.979989689,Transition
zone_hvac_equipment_list.rb,9.3.0-baff08990c,2980600.4982492886,Transition
air_chillers.rb,9.3.0-baff08990c,12544994.624817366,Transition
plant_op_temp_schemes.rb,9.3.0-baff08990c,2419909.802556743,Transition
dist_ht_cl.rb,9.3.0-baff08990c,7570878.811926684,Transition
schedule_fixed_interval.osm,9.3.0-baff08990c,4177731.433889821,Transition
photovoltaics.osm,9.3.0-baff08990c,5633445.836294233,Transition
baseline_sys05.rb,9.3.0-baff08990c,7413522.213612268,Transition
zone_mixing.osm,9.3.0-baff08990c,1044617.6828109166,Transition
foundation_kiva_customblocks.rb,9.3.0-baff08990c,4261878.637831238,Transition
air_terminals.osm,9.3.0-baff08990c,9965861.024219189,Transition
baseline_sys09.rb,9.3.0-baff08990c,6752912.637096291,Transition
meters.osm,9.3.0-baff08990c,7822685.386280324,Transition
baseline_sys01.rb,9.3.0-baff08990c,5632971.927734077,Transition
shadowcalculation.rb,9.3.0-baff08990c,2938811.241414675,Transition
heatpump_hot_water.osm,9.3.0-baff08990c,4530764.876692923,Transition
solar_collector_flat_plate_photovoltaicthermal.rb,9.3.0-baff08990c,6246512.906055293,Transition
humidity_control.rb,9.3.0-baff08990c,7918613.957027235,Transition
baseline_sys07.rb,9.3.0-baff08990c,7822685.386280324,Transition
unitary_system.rb,9.3.0-baff08990c,3813930.7885999605,Transition
fuelcell.rb,9.3.0-baff08990c,7470628.195111145,Transition
schedule_file.rb,9.3.0-baff08990c,6910875.838367709,Transition
coilsystem_dxhx.rb,9.3.0-baff08990c,1159417.2924232655,Transition
ideal_plant.osm,9.3.0-baff08990c,7158578.3645903915,Transition
baseline_sys01.osm,9.3.0-baff08990c,5651369.058039358,Transition
cooling_coils.osm,9.3.0-baff08990c,8166107.963483449,Transition
absorption_chillers.osm,9.3.0-baff08990c,7841044.603900793,Transition
air_chillers.osm,9.3.0-baff08990c,4224600.990489314,Transition
adiabatic_construction_set.osm,9.3.0-baff08990c,1894449.469226243,Transition
refrigeration_system.rb,9.3.0-baff08990c,8575337.483349925,Transition
meters.rb,9.3.0-baff08990c,7822685.386280324,Transition
plenums.rb,9.3.0-baff08990c,5219590.968880626,Transition
solar_collector_flat_plate_water.rb,9.3.0-baff08990c,6115088.584152648,Transition
transformer.rb,9.3.0-baff08990c,5632981.405905279,Transition
epw_design_conditions.osm,9.3.0-baff08990c,5632971.927734077,Transition
chillers_tertiary.rb,9.3.0-baff08990c,,Transition
unitary_systems_airloop_and_zonehvac.rb,9.3.0-baff08990c,5635549.990301328,Transition
schedule_fixed_interval_schedulefile.osm,9.3.0-baff08990c,,Transition
epw_design_conditions.rb,9.3.0-baff08990c,5632971.927734077,Transition
schedule_ruleset_2012_LeapYear.rb,9.3.0-baff08990c,6791839.486227561,Transition
zone_hvac2.rb,9.3.0-baff08990c,4224600.990489314,Transition
unitary_test.rb,9.3.0-baff08990c,2120380.6361953286,Transition
fluid_coolers.osm,9.3.0-baff08990c,5301994.189320666,Transition
headered_pumps.rb,9.3.0-baff08990c,7690332.2035997715,Transition
daylighting_shades.osm,9.3.0-baff08990c,5678211.238886631,Transition
exterior_equipment.rb,9.3.0-baff08990c,4922137.5220126975,Transition
ideal_loads_w_plenums.rb,9.3.0-baff08990c,1145218.9919609718,Transition
solar_collector_integralcollectorstorage.rb,9.3.0-baff08990c,6264436.127800417,Transition
electric_equipment_ITE.osm,9.3.0-baff08990c,7894672.09656812,Transition
dist_ht_cl.osm,9.3.0-baff08990c,7573447.396322734,Transition
unitary_vav_bypass_plenum.rb,9.3.0-baff08990c,3803656.4510157644,Transition
hightemprad.rb,9.3.0-baff08990c,4425974.215871082,Transition
baseline_sys04.osm,9.3.0-baff08990c,4462910.649049692,Transition
unitary_vav_bypass.osm,9.3.0-baff08990c,4587577.034884502,Transition
adiabatic_construction_set.rb,9.3.0-baff08990c,1894449.469226243,Transition
evaporative_cooling.rb,9.3.0-baff08990c,7137423.086464998,Transition
ems.rb,9.3.0-baff08990c,5632971.927734077,Transition
schedule_fixed_interval.rb,9.3.0-baff08990c,4177731.433889821,Transition
ems_1floor_SpaceType_1space.osm,9.3.0-baff08990c,4510538.459345437,Transition
plenums.osm,9.3.0-baff08990c,5219590.968880626,Transition
zone_control_contaminant_controller.rb,9.3.0-baff08990c,6759338.837172016,Transition
dsn_oa_w_ideal_loads.rb,9.3.0-baff08990c,6487950.361112704,Transition
baseline_sys02.osm,9.3.0-baff08990c,3972510.0709995823,Transition
airterminal_cooledbeam.rb,9.3.0-baff08990c,6207472.318869587,Transition
fluid_coolers.rb,9.3.0-baff08990c,5301994.189320666,Transition
baseline_sys02.rb,9.3.0-baff08990c,3793780.1966220997,Transition
multi_stage.rb,9.3.0-baff08990c,2983093.257275713,Transition
lowtemprad_electric.osm,9.3.0-baff08990c,2104419.3958892524,Transition
fuelcell.osm,9.3.0-baff08990c,7470628.195111145,Transition
baseline_sys06.rb,9.3.0-baff08990c,6703976.839174516,Transition
