,E+,SiteKBTU,OS
cooling_coils.osm,8.9.0-eba93e8e1b,9098352.448510017,2.7.0
unitary_system.osm,8.9.0-eba93e8e1b,3676885.911173858,2.7.0
schedule_ruleset_2013.rb,8.9.0-eba93e8e1b,6779574.732690706,2.7.0
ducts_and_pipes.osm,8.9.0-eba93e8e1b,7003686.090788789,2.7.0
ideal_plant.osm,8.9.0-eba93e8e1b,7157725.32918211,2.7.0
space_load_instances.osm,8.9.0-eba93e8e1b,4981025.399697764,2.7.0
centralheatpumpsystem.rb,8.9.0-eba93e8e1b,7431966.734773565,2.7.0
heatexchanger_airtoair_sensibleandlatent.rb,8.9.0-eba93e8e1b,3455911.8277440113,2.7.0
meters.rb,8.9.0-eba93e8e1b,9152785.585729612,2.7.0
baseline_sys09.rb,8.9.0-eba93e8e1b,6752324.990481698,2.7.0
air_terminals.osm,8.9.0-eba93e8e1b,11193786.538098698,2.7.0
baseline_sys02.rb,8.9.0-eba93e8e1b,3794879.664481663,2.7.0
interior_partitions.osm,8.9.0-eba93e8e1b,6108889.860185799,2.7.0
hot_water.rb,8.9.0-eba93e8e1b,7150749.395176603,2.7.0
dual_duct.rb,8.9.0-eba93e8e1b,5382425.950150454,2.7.0
ideal_plant.rb,8.9.0-eba93e8e1b,7157725.32918211,2.7.0
heatpump_hot_water.rb,8.9.0-eba93e8e1b,4528850.286109889,2.7.0
schedule_ruleset_2012_LeapYear.rb,8.9.0-eba93e8e1b,6790815.843737621,2.7.0
ideal_loads_w_plenums.osm,8.9.0-eba93e8e1b,1144650.301688784,2.7.0
meters.osm,8.9.0-eba93e8e1b,9152814.02024322,2.7.0
fluid_coolers.rb,8.9.0-eba93e8e1b,6858300.42270393,2.7.0
airterminal_cooledbeam.osm,8.9.0-eba93e8e1b,6206496.067235664,2.7.0
zone_hvac.rb,8.9.0-eba93e8e1b,6287780.863473735,2.7.0
baseline_sys04.rb,8.9.0-eba93e8e1b,4435604.037813466,2.7.0
plant_op_temp_schemes.osm,8.9.0-eba93e8e1b,2668541.1895573325,2.7.0
utility_bill02.osm,8.9.0-eba93e8e1b,5657018.048076426,2.7.0
baseline_sys04.osm,8.9.0-eba93e8e1b,4462180.829867051,2.7.0
plantloop_avms.osm,8.9.0-eba93e8e1b,5626735.291082415,2.7.0
baseline_sys03.rb,8.9.0-eba93e8e1b,7142455.995373862,2.7.0
daylighting_shades.rb,8.9.0-eba93e8e1b,5672401.11993911,2.7.0
fluid_coolers.osm,8.9.0-eba93e8e1b,6858300.42270393,2.7.0
baseline_sys08.rb,8.9.0-eba93e8e1b,6552800.008484541,2.7.0
headered_pumps.osm,8.9.0-eba93e8e1b,8950398.196029108,2.7.0
autosize_hvac.rb,8.9.0-eba93e8e1b,0.0,2.7.0
pvwatts.rb,8.9.0-eba93e8e1b,5626905.898164071,2.7.0
refrigeration_system.osm,8.9.0-eba93e8e1b,8702231.239417473,2.7.0
setpoint_managers.osm,8.9.0-eba93e8e1b,9431671.295210602,2.7.0
afn_single_zone_nv.osm,8.9.0-eba93e8e1b,1044617.6828109166,2.7.0
multiple_airloops.rb,8.9.0-eba93e8e1b,14247255.216557676,2.7.0
baseline_sys03.osm,8.9.0-eba93e8e1b,7136873.352535217,2.7.0
plant_op_schemes.rb,8.9.0-eba93e8e1b,9083793.977542005,2.7.0
dist_ht_cl.rb,8.9.0-eba93e8e1b,8783089.517951401,2.7.0
lowtemprad_electric.osm,8.9.0-eba93e8e1b,2104428.8740604552,2.7.0
plant_op_schemes.osm,8.9.0-eba93e8e1b,9083860.324740427,2.7.0
generator_microturbine.osm,8.9.0-eba93e8e1b,49554021.11667214,2.7.0
availability_managers.rb,8.9.0-eba93e8e1b,4293933.8128402345,2.7.0
absorption_chillers.osm,8.9.0-eba93e8e1b,9173504.86797966,2.7.0
ExampleModel.rb,8.9.0-eba93e8e1b,166370.3391285966,2.7.0
zone_fan_exhaust.rb,8.9.0-eba93e8e1b,4182821.2118259035,2.7.0
pvwatts.osm,8.9.0-eba93e8e1b,5645113.46504529,2.7.0
plantloop_avms_temp.osm,8.9.0-eba93e8e1b,8133029.145984513,2.7.0
water_economizer.rb,8.9.0-eba93e8e1b,9167429.360238452,2.7.0
additional_props.osm,8.9.0-eba93e8e1b,5626735.291082415,2.7.0
roof_vegetation.osm,8.9.0-eba93e8e1b,4741597.316935416,2.7.0
daylighting_shades.osm,8.9.0-eba93e8e1b,5672401.11993911,2.7.0
schedule_ruleset_2013.osm,8.9.0-eba93e8e1b,6779574.732690706,2.7.0
lowtemprad_varflow.rb,8.9.0-eba93e8e1b,2089235.3656218331,2.7.0
zone_hvac.osm,8.9.0-eba93e8e1b,3839038.4641170604,2.7.0
plant_op_temp_schemes.rb,8.9.0-eba93e8e1b,2668541.1895573325,2.7.0
ems.rb,8.9.0-eba93e8e1b,5626735.291082415,2.7.0
schedule_ruleset_2012_LeapYear.osm,8.9.0-eba93e8e1b,6790815.843737621,2.7.0
airloop_and_zonehvac.rb,8.9.0-eba93e8e1b,3769876.2488477975,2.7.0
schedule_ruleset_2012_NonLeapYear.rb,8.9.0-eba93e8e1b,6790815.843737621,2.7.0
plenums.osm,8.9.0-eba93e8e1b,5738625.102135401,2.7.0
epw_design_conditions.osm,8.9.0-eba93e8e1b,5626735.291082415,2.7.0
multi_stage.osm,8.9.0-eba93e8e1b,2968724.3497317634,2.7.0
unitary_vav_bypass.rb,8.9.0-eba93e8e1b,4573833.686639959,2.7.0
evaporative_cooling.rb,8.9.0-eba93e8e1b,7136551.09471431,2.7.0
air_terminals.rb,8.9.0-eba93e8e1b,8637229.941306386,2.7.0
airloop_avms.osm,8.9.0-eba93e8e1b,4179285.8539671353,2.7.0
afn_single_zone_nv.rb,8.9.0-eba93e8e1b,1044617.6828109166,2.7.0
ideal_loads_w_plenums.rb,8.9.0-eba93e8e1b,1144650.301688784,2.7.0
baseline_sys08.osm,8.9.0-eba93e8e1b,6540601.602146109,2.7.0
absorption_chillers.rb,8.9.0-eba93e8e1b,9173514.346150864,2.7.0
exterior_equipment.osm,8.9.0-eba93e8e1b,4921597.26625412,2.7.0
airterminal_cooledbeam.rb,8.9.0-eba93e8e1b,6211074.023926778,2.7.0
lowtemprad_constflow.osm,8.9.0-eba93e8e1b,8979922.69932687,2.7.0
baseline_sys07.rb,8.9.0-eba93e8e1b,9152785.585729612,2.7.0
space_load_instances.rb,8.9.0-eba93e8e1b,4981025.399697764,2.7.0
zone_air_movement.osm,8.9.0-eba93e8e1b,34212738.51082161,2.7.0
epw_design_conditions.rb,8.9.0-eba93e8e1b,5626735.291082415,2.7.0
unitary_system_performance_multispeed.osm,8.9.0-eba93e8e1b,2154862.223032327,2.7.0
ems_1floor_SpaceType_1space.osm,8.9.0-eba93e8e1b,4510453.155804608,2.7.0
photovoltaics.osm,8.9.0-eba93e8e1b,5627275.546840994,2.7.0
water_heaters.rb,8.9.0-eba93e8e1b,6091459.503343238,2.7.0
exterior_equipment.rb,8.9.0-eba93e8e1b,4921597.26625412,2.7.0
baseline_sys01.osm,8.9.0-eba93e8e1b,5645113.46504529,2.7.0
setpoint_managers.rb,8.9.0-eba93e8e1b,9431671.295210602,2.7.0
utility_bill02.rb,8.9.0-eba93e8e1b,5657018.048076426,2.7.0
pv_and_storage_demandleveling.rb,8.9.0-eba93e8e1b,5547924.297528362,2.7.0
lowtemprad_electric.rb,8.9.0-eba93e8e1b,2104135.050753158,2.7.0
dual_duct.osm,8.9.0-eba93e8e1b,5382425.950150454,2.7.0
generator_microturbine.rb,8.9.0-eba93e8e1b,49554021.11667214,2.7.0
unitary_system.rb,8.9.0-eba93e8e1b,3676885.911173858,2.7.0
humidity_control.rb,8.9.0-eba93e8e1b,7917884.137844593,2.7.0
evaporative_cooling.osm,8.9.0-eba93e8e1b,7409588.772562968,2.7.0
baseline_sys05.rb,8.9.0-eba93e8e1b,8431686.32059524,2.7.0
interior_partitions.rb,8.9.0-eba93e8e1b,2866473.8387923623,2.7.0
plantloop_avms_temp.rb,8.9.0-eba93e8e1b,8133029.145984513,2.7.0
zone_fan_exhaust.osm,8.9.0-eba93e8e1b,4186678.827505579,2.7.0
ems_scott.osm,8.9.0-eba93e8e1b,29192.767305650174,2.7.0
unitary_system_performance_multispeed.rb,8.9.0-eba93e8e1b,2146758.3866536478,2.7.0
dsn_oa_w_ideal_loads.rb,8.9.0-eba93e8e1b,6487694.4504902195,2.7.0
multi_stage.rb,8.9.0-eba93e8e1b,2968724.3497317634,2.7.0
baseline_sys06.rb,8.9.0-eba93e8e1b,6703540.843299171,2.7.0
unitary_test.rb,8.9.0-eba93e8e1b,3392445.9933678317,2.7.0
coolingtowers.osm,8.9.0-eba93e8e1b,8962918.860188447,2.7.0
foundation_kiva.osm,8.9.0-eba93e8e1b,4618902.390710858,2.7.0
surface_properties.rb,8.9.0-eba93e8e1b,7423787.073025261,2.7.0
dsn_oa_w_ideal_loads.osm,8.9.0-eba93e8e1b,6490585.292707175,2.7.0
pv_and_storage_facilityexcess.rb,8.9.0-eba93e8e1b,5620091.093069019,2.7.0
zone_hvac2.rb,8.9.0-eba93e8e1b,4334377.169364003,2.7.0
daylighting_no_shades.osm,8.9.0-eba93e8e1b,5552890.859238803,2.7.0
zone_mixing.osm,8.9.0-eba93e8e1b,1044617.6828109166,2.7.0
zone_control_contaminant_controller.rb,8.9.0-eba93e8e1b,6758703.799701407,2.7.0
transformer.rb,8.9.0-eba93e8e1b,5626744.769253617,2.7.0
coolingtowers.rb,8.9.0-eba93e8e1b,9195930.221046273,2.7.0
pv_and_storage_demandleveling.osm,8.9.0-eba93e8e1b,5547924.297528362,2.7.0
additional_props.rb,8.9.0-eba93e8e1b,5626735.291082415,2.7.0
baseline_sys09.osm,8.9.0-eba93e8e1b,6738325.731614671,2.7.0
asymmetric_interior_constructions.osm,8.9.0-eba93e8e1b,5806090.724759304,2.7.0
fan_on_off.osm,8.9.0-eba93e8e1b,8641646.769087046,2.7.0
cooling_coils.rb,8.9.0-eba93e8e1b,9098352.448510017,2.7.0
hightemprad.rb,8.9.0-eba93e8e1b,4426912.554820193,2.7.0
surface_properties.osm,8.9.0-eba93e8e1b,7557059.638312517,2.7.0
plant_op_deltatemp_schemes.osm,8.9.0-eba93e8e1b,2668541.1895573325,2.7.0
dist_ht_cl.osm,8.9.0-eba93e8e1b,8788027.645148234,2.7.0
vrf.rb,8.9.0-eba93e8e1b,4207530.804152472,2.7.0
airloop_and_zonehvac.osm,8.9.0-eba93e8e1b,5644819.641737993,2.7.0
hightemprad.osm,8.9.0-eba93e8e1b,4426912.554820193,2.7.0
hot_water.osm,8.9.0-eba93e8e1b,7150749.395176603,2.7.0
scheduled_infiltration.osm,8.9.0-eba93e8e1b,755087.9870688074,2.7.0
utility_bill01.osm,8.9.0-eba93e8e1b,5633379.489095811,2.7.0
zone_mixing.rb,8.9.0-eba93e8e1b,1044617.6828109166,2.7.0
plenums.rb,8.9.0-eba93e8e1b,5738625.102135401,2.7.0
unitary_test.osm,8.9.0-eba93e8e1b,3392445.9933678317,2.7.0
availability_managers.osm,8.9.0-eba93e8e1b,4293933.8128402345,2.7.0
ducts_and_pipes.rb,8.9.0-eba93e8e1b,7006036.677247167,2.7.0
baseline_sys10.rb,8.9.0-eba93e8e1b,5915525.6894706795,2.7.0
airterminal_fourpipebeam.osm,8.9.0-eba93e8e1b,5961428.472607453,2.7.0
zone_air_movement.rb,8.9.0-eba93e8e1b,34212738.51082161,2.7.0
multiple_loops_w_plenums.rb,8.9.0-eba93e8e1b,7344113.565891723,2.7.0
lowtemprad_constflow.rb,8.9.0-eba93e8e1b,9010423.454258552,2.7.0
thermal_storage.osm,8.9.0-eba93e8e1b,9152795.063900813,2.7.0
fan_on_off.rb,8.9.0-eba93e8e1b,9027199.817288097,2.7.0
humidity_control.osm,8.9.0-eba93e8e1b,7917884.137844593,2.7.0
fuelcell.rb,8.9.0-eba93e8e1b,7150749.395176603,2.7.0
unitary_vav_bypass.osm,8.9.0-eba93e8e1b,4573833.686639959,2.7.0
airloop_avms.rb,8.9.0-eba93e8e1b,4179285.8539671353,2.7.0
schedule_ruleset_2012_NonLeapYear.osm,8.9.0-eba93e8e1b,6790815.843737621,2.7.0
foundation_kiva.rb,8.9.0-eba93e8e1b,4618902.390710858,2.7.0
moisture_settings.osm,8.9.0-eba93e8e1b,5629891.522093059,2.7.0
daylighting_no_shades.rb,8.9.0-eba93e8e1b,5552890.859238803,2.7.0
vrf.osm,8.9.0-eba93e8e1b,3932275.234242282,2.7.0
water_economizer.osm,8.9.0-eba93e8e1b,8041157.232512544,2.7.0
transformer.osm,8.9.0-eba93e8e1b,5626744.769253617,2.7.0
zone_hvac2.osm,8.9.0-eba93e8e1b,4334377.169364003,2.7.0
baseline_sys01.rb,8.9.0-eba93e8e1b,5626735.291082415,2.7.0
roof_vegetation.rb,8.9.0-eba93e8e1b,4741597.316935416,2.7.0
solar_collector_flat_plate_water.osm,8.9.0-eba93e8e1b,6108889.860185799,2.7.0
baseline_sys07.osm,8.9.0-eba93e8e1b,8923707.665921086,2.7.0
photovoltaics.rb,8.9.0-eba93e8e1b,5627275.546840994,2.7.0
lowtemprad_varflow.osm,8.9.0-eba93e8e1b,2089235.3656218331,2.7.0
