,E+,SiteKBTU,OS
space_load_instances.py,,,Transition
ghx_vertical_xing.rb,24.2.0-e7ecb2d53b,616.0811282036562,Transition
coolingtowers.osm,24.2.0-e7ecb2d53b,7603606.937091103,Transition
dsn_oa_w_ideal_loads.osm,24.2.0-e7ecb2d53b,6495826.721382508,Transition
coil_cooling_dx_singlespeed_thermalstorage.osm,24.2.0-e7ecb2d53b,1137010.8956990584,Transition
centralheatpumpsystem.osm,24.2.0-e7ecb2d53b,4617509.099543997,Transition
absorption_chillers.py,24.2.0-e7ecb2d53b,7851783.371873942,Transition
water_heaters.py,24.2.0-e7ecb2d53b,7543373.159095192,Transition
coil_userdefined.osm,24.2.0-e7ecb2d53b,3133075.8383940924,Transition
ghx_horizontal_trench_kusuda.osm,24.2.0-e7ecb2d53b,729.8191826412543,Transition
infiltration.rb,24.2.0-e7ecb2d53b,1044617.6828109166,Transition
setpoint_manager_systemnodereset.osm,24.2.0-e7ecb2d53b,3194835.601953708,Transition
coil_cooling_dx_singlespeed_thermalstorage.rb,24.2.0-e7ecb2d53b,1137010.8956990584,Transition
scheduled_infiltration.osm,24.2.0-e7ecb2d53b,746178.5061378622,Transition
heatexchanger_airtoair_sensibleandlatent.py,24.2.0-e7ecb2d53b,3458679.4537353264,Transition
afn_single_zone_nv.py,24.2.0-e7ecb2d53b,1044617.6828109166,Transition
zone_air_movement.rb,24.2.0-e7ecb2d53b,34215288.13887525,Transition
shadowcalculation.py,,,Transition
baseline_sys09.py,24.2.0-e7ecb2d53b,6755831.913826857,Transition
plant_op_deltatemp_schemes.py,24.2.0-e7ecb2d53b,3083751.4354529874,Transition
coilsystem_dxhx_desiccant_balancedflow.osm,24.2.0-e7ecb2d53b,1160459.89125561,Transition
photovoltaics_sandia.py,,,Transition
fluid_coolers.rb,24.2.0-e7ecb2d53b,5310562.456088298,Transition
unitary_vav_bypass_plenum.rb,24.2.0-e7ecb2d53b,3802367.4197321385,Transition
lifecyclecostparameters.osm,24.2.0-e7ecb2d53b,162550.63613373393,Transition
baseline_sys04.rb,24.2.0-e7ecb2d53b,4437111.067034763,Transition
epw_design_conditions.py,24.2.0-e7ecb2d53b,7085198.363135735,Transition
humidity_control.osm,24.2.0-e7ecb2d53b,7923789.038504146,Transition
heatexchanger_desiccant_balancedflow.osm,24.2.0-e7ecb2d53b,5271701.954155452,Transition
airterminal_inletsidemixer.osm,24.2.0-e7ecb2d53b,3364286.346723323,Transition
pvwatts.rb,24.2.0-e7ecb2d53b,7085198.363135735,Transition
baseline_sys04.py,24.2.0-e7ecb2d53b,4437111.067034763,Transition
ideal_plant.py,24.2.0-e7ecb2d53b,7161668.248402613,Transition
dsn_oa_w_ideal_loads.rb,24.2.0-e7ecb2d53b,6494499.7774140695,Transition
transformer.py,24.2.0-e7ecb2d53b,7085198.363135735,Transition
unitary_vav_bypass.osm,24.2.0-e7ecb2d53b,4590960.742004022,Transition
zone_mixing.py,24.2.0-e7ecb2d53b,1044617.6828109166,Transition
plantloop_avms.osm,24.2.0-e7ecb2d53b,5648080.132631871,Transition
evaporative_cooling.osm,24.2.0-e7ecb2d53b,7408773.649839498,Transition
plantloop_avms_temp.osm,24.2.0-e7ecb2d53b,7092022.64640199,Transition
baseline_sys03.osm,24.2.0-e7ecb2d53b,7139375.589732843,Transition
baseline_sys07.py,24.2.0-e7ecb2d53b,7826220.744139093,Transition
additional_props.rb,24.2.0-e7ecb2d53b,7085198.363135735,Transition
humidity_control.rb,24.2.0-e7ecb2d53b,7920367.418699815,Transition
availability_managers.py,24.2.0-e7ecb2d53b,4283830.082337694,Transition
thermal_storage.py,24.2.0-e7ecb2d53b,7826220.744139093,Transition
daylighting_shades.rb,24.2.0-e7ecb2d53b,7121831.494835845,Transition
afn_single_zone_nv.rb,24.2.0-e7ecb2d53b,1044617.6828109166,Transition
vrf.py,,,Transition
surfacecontrol_moveableinsulation.rb,,,Transition
lowtemprad_constflow.rb,24.2.0-e7ecb2d53b,8999011.736129979,Transition
ducts_and_pipes.rb,24.2.0-e7ecb2d53b,5379326.588167029,Transition
unitary_vav_bypass_plenum.py,24.2.0-e7ecb2d53b,3802367.4197321385,Transition
dual_duct.py,24.2.0-e7ecb2d53b,5386236.174974113,Transition
ExampleModel.rb,24.2.0-e7ecb2d53b,162702.28687298406,Transition
daylighting_shades.py,24.2.0-e7ecb2d53b,7121831.494835845,Transition
humidity_control.py,24.2.0-e7ecb2d53b,7920367.418699815,Transition
hot_water.rb,24.2.0-e7ecb2d53b,7154682.8362259045,Transition
airloop_avms.rb,24.2.0-e7ecb2d53b,4182461.0413201842,Transition
airloop_and_zonehvac.py,24.2.0-e7ecb2d53b,4539333.143460555,Transition
zone_fan_exhaust.rb,24.2.0-e7ecb2d53b,4124492.546241822,Transition
multiple_loops_w_plenums.osm,24.2.0-e7ecb2d53b,6493788.914573834,Transition
solar_collector_flat_plate_water.rb,24.2.0-e7ecb2d53b,7567182.325157464,Transition
refrigeration_system.py,24.2.0-e7ecb2d53b,8603952.082212185,Transition
zone_control_contaminant_controller.py,24.2.0-e7ecb2d53b,6762798.36966116,Transition
utility_bill02.osm,24.2.0-e7ecb2d53b,5658136.472278395,Transition
schedule_ruleset_2013.osm,24.2.0-e7ecb2d53b,6781356.628876895,Transition
window_property_frame_and_divider.py,,,Transition
multi_stage_electric.rb,24.2.0-e7ecb2d53b,2177903.6572271436,Transition
heatpump_airtowater_fuelfired.py,24.2.0-e7ecb2d53b,2114172.434057276,Transition
roof_vegetation.rb,,,Transition
coil_waterheating_desuperheater.py,24.2.0-e7ecb2d53b,2655821.483802728,Transition
schedule_fixed_interval.osm,24.2.0-e7ecb2d53b,4177930.475485087,Transition
setpoint_managers.rb,24.2.0-e7ecb2d53b,8019821.869134291,Transition
heatexchanger_airtoair_sensibleandlatent.rb,24.2.0-e7ecb2d53b,3458679.4537353264,Transition
surfacecontrol_moveableinsulation.py,,,Transition
humidity_control_2.osm,24.2.0-e7ecb2d53b,5805721.076082381,Transition
airloop_avms.osm,24.2.0-e7ecb2d53b,4182461.0413201842,Transition
moisture_settings.osm,,,Transition
airterminal_cooledbeam.osm,24.2.0-e7ecb2d53b,6210382.117428949,Transition
surface_properties_lwr.osm,,,Transition
unitary_system_performance_multispeed.osm,24.2.0-e7ecb2d53b,2158208.017467033,Transition
multiple_loops_w_plenums.rb,24.2.0-e7ecb2d53b,6493788.914573834,Transition
ems.py,24.2.0-e7ecb2d53b,7085198.363135735,Transition
schedule_ruleset_2012_LeapYear.osm,24.2.0-e7ecb2d53b,6792683.043464638,Transition
environmental_factors.rb,24.2.0-e7ecb2d53b,1044617.6828109166,Transition
baseline_sys03.py,24.2.0-e7ecb2d53b,7146389.436423163,Transition
outputcontrol_timestamp.py,,,Transition
storage_liion_battery.osm,,,Transition
outputcontrol_timestamp.osm,,,Transition
ptac_othercoils.py,24.2.0-e7ecb2d53b,4540906.519880275,Transition
coilsystem_dxhx.py,24.2.0-e7ecb2d53b,1160459.89125561,Transition
zone_property_user_view_factors_by_surface_name.rb,24.2.0-e7ecb2d53b,4511164.018644843,Transition
ducts_and_pipes.osm,24.2.0-e7ecb2d53b,5389098.58267746,Transition
outputcontrol_files.py,,,Transition
coil_waterheating_desuperheater_2.rb,24.2.0-e7ecb2d53b,4678804.43271466,Transition
generator_microturbine.rb,24.2.0-e7ecb2d53b,55756147.746983156,Transition
zone_control_contaminant_controller.rb,24.2.0-e7ecb2d53b,6762798.36966116,Transition
unitary_vav_bypass_plenum.osm,24.2.0-e7ecb2d53b,3802367.4197321385,Transition
daylighting_devices.osm,,,Transition
baseline_sys01.osm,24.2.0-e7ecb2d53b,5653985.033291423,Transition
doas_coil_cooling_dx_two_speed.rb,24.2.0-e7ecb2d53b,3386759.0906459517,Transition
ptac_othercoils.rb,24.2.0-e7ecb2d53b,4540906.519880275,Transition
interior_partitions.py,24.2.0-e7ecb2d53b,3587592.0602691406,Transition
adiabatic_construction_set.rb,,,Transition
zone_mixing.rb,24.2.0-e7ecb2d53b,1044617.6828109166,Transition
ghx_horizontal_trench_xing.rb,24.2.0-e7ecb2d53b,729.8191826412543,Transition
dual_duct.osm,24.2.0-e7ecb2d53b,5386236.174974113,Transition
multi_stage_electric.py,24.2.0-e7ecb2d53b,2177903.6572271436,Transition
