,E+,SiteKBTU,OS
vrf_fluid_temperature_control_hr.osm,24.1.0-9d7789a3ac,1657315.1038950542,3.8.0
vrf_watercooled.osm,24.1.0-9d7789a3ac,7337336.673481484,3.8.0
ghx_vertical_xing.osm,24.1.0-9d7789a3ac,616.0811282036562,3.8.0
phase_change.rb,24.1.0-9d7789a3ac,2740935.4612068636,3.8.0
ghx_vertical_kusuda.rb,24.1.0-9d7789a3ac,616.0811282036562,3.8.0
pvwatts.rb,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
ideal_plant.osm,24.1.0-9d7789a3ac,7163232.14665113,3.8.0
coil_cooling_dx_singlespeed_thermalstorage.py,24.1.0-9d7789a3ac,1137010.8956990584,3.8.0
outputcontrol_timestamp.osm,24.1.0-9d7789a3ac,1960445.9753136593,3.8.0
plant_op_schemes.rb,24.1.0-9d7789a3ac,7763702.726883226,3.8.0
surface_properties_ground_and_solarmult.py,24.1.0-9d7789a3ac,2582024.4428151324,3.8.0
heatpump_airtowater_fuelfired.osm,24.1.0-9d7789a3ac,2104855.391764596,3.8.0
air_terminals.osm,24.1.0-9d7789a3ac,9936450.258975865,3.8.0
airloop_avms.py,24.1.0-9d7789a3ac,4182461.0413201842,3.8.0
fuelcell.py,24.1.0-9d7789a3ac,7458827.871963244,3.8.0
heatpump_varspeed.rb,24.1.0-9d7789a3ac,1578816.8899907053,3.8.0
outputcontrol_files.py,24.1.0-9d7789a3ac,1960445.9753136593,3.8.0
surfacecontrol_moveableinsulation.rb,24.1.0-9d7789a3ac,2952573.5460016243,3.8.0
infiltration.osm,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
unitary_test.rb,24.1.0-9d7789a3ac,2123214.6093850653,3.8.0
dsn_oa_w_ideal_loads.py,24.1.0-9d7789a3ac,6494499.7774140695,3.8.0
vrf_watercooled.py,24.1.0-9d7789a3ac,7336777.4613804985,3.8.0
baseline_sys06.py,24.1.0-9d7789a3ac,6708791.750145706,3.8.0
lowtemprad_varflow.rb,24.1.0-9d7789a3ac,2089235.3656218331,3.8.0
coil_cooling_dx_airloop.osm,24.1.0-9d7789a3ac,1095534.4185141479,3.8.0
lifecyclecostparameters.py,24.1.0-9d7789a3ac,162787.59041381226,3.8.0
ExampleModel.py,24.1.0-9d7789a3ac,162787.59041381226,3.8.0
cooling_coils.py,24.1.0-9d7789a3ac,8175150.138811237,3.8.0
heatexchanger_desiccant_balancedflow.osm,24.1.0-9d7789a3ac,5271701.954155452,3.8.0
chillers_tertiary.rb,24.1.0-9d7789a3ac,3131891.066993701,3.8.0
elcd_no_generators.osm,24.1.0-9d7789a3ac,1051195.5336258907,3.8.0
unitary_vav_bypass_coiltypes.rb,24.1.0-9d7789a3ac,2364528.848216836,3.8.0
plant_op_deltatemp_schemes.osm,24.1.0-9d7789a3ac,3080699.4643255784,3.8.0
schedule_ruleset_2013.py,24.1.0-9d7789a3ac,6779896.990511612,3.8.0
environmental_factors.py,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
humidity_control_2.osm,24.1.0-9d7789a3ac,5805721.076082381,3.8.0
ems_1floor_SpaceType_1space.osm,24.1.0-9d7789a3ac,4510547.93751664,3.8.0
baseline_sys09.osm,24.1.0-9d7789a3ac,6739993.889746421,3.8.0
doas_heatexchanger_airtoair_sensibleandlatent.rb,24.1.0-9d7789a3ac,3284698.1431306135,3.8.0
zone_property_user_view_factors_by_surface_name.rb,24.1.0-9d7789a3ac,4511164.018644843,3.8.0
thermal_storage.rb,24.1.0-9d7789a3ac,7824988.5818826845,3.8.0
afn_single_zone_nv.py,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
ducts_and_pipes.py,24.1.0-9d7789a3ac,5378028.0787122,3.8.0
zone_control_contaminant_controller.py,24.1.0-9d7789a3ac,6762798.36966116,3.8.0
ducts_and_pipes.rb,24.1.0-9d7789a3ac,5378028.0787122,3.8.0
lowtemprad_varflow.osm,24.1.0-9d7789a3ac,2089235.3656218331,3.8.0
coilsystem_waterhx.py,24.1.0-9d7789a3ac,4186337.613342266,3.8.0
unitary_test.py,24.1.0-9d7789a3ac,2123214.6093850653,3.8.0
fuelcell.osm,24.1.0-9d7789a3ac,7460401.248382965,3.8.0
doas.py,24.1.0-9d7789a3ac,5717280.260585946,3.8.0
schedule_fixed_interval_schedulefile.osm,24.1.0-9d7789a3ac,4177930.475485087,3.8.0
performanceprecisiontradeoffs.rb,24.1.0-9d7789a3ac,4411842.26260721,3.8.0
lowtemprad_constflow.osm,24.1.0-9d7789a3ac,9002253.27068145,3.8.0
baseline_sys01.rb,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
sizing_zone_dszad.py,24.1.0-9d7789a3ac,2940905.9172505676,3.8.0
coil_cooling_dx.py,24.1.0-9d7789a3ac,1097050.925906649,3.8.0
unitary_test.osm,24.1.0-9d7789a3ac,2123214.6093850653,3.8.0
swimmingpool_indoor.osm,24.1.0-9d7789a3ac,11497116.45111257,3.8.0
ghx_horizontal_trench_kusuda.py,24.1.0-9d7789a3ac,729.8191826412543,3.8.0
afn_single_zone_nv.rb,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
heatexchanger_airtoair_sensibleandlatent.rb,24.1.0-9d7789a3ac,3458679.4537353264,3.8.0
daylighting_devices.osm,24.1.0-9d7789a3ac,2940308.79246477,3.8.0
zone_hvac.rb,24.1.0-9d7789a3ac,5047116.687497212,3.8.0
daylighting_shades.osm,24.1.0-9d7789a3ac,5592898.219887229,3.8.0
doas.rb,24.1.0-9d7789a3ac,5717280.260585946,3.8.0
coil_cooling_dx_airloop.rb,24.1.0-9d7789a3ac,1095534.4185141479,3.8.0
ducts_and_pipes.osm,24.1.0-9d7789a3ac,5387819.029565036,3.8.0
airloop_avms.osm,24.1.0-9d7789a3ac,4182461.0413201842,3.8.0
baseline_sys02.rb,24.1.0-9d7789a3ac,4275603.029733375,3.8.0
tablemultivariablelookup.osm,24.1.0-9d7789a3ac,6122822.771854405,3.8.0
autosize_hvac.rb,24.1.0-9d7789a3ac,0.0,3.8.0
solar_collector_flat_plate_water.osm,24.1.0-9d7789a3ac,6130433.743330521,3.8.0
airloop_avms.rb,24.1.0-9d7789a3ac,4182461.0413201842,3.8.0
tablemultivariablelookup.rb,24.1.0-9d7789a3ac,6122822.771854405,3.8.0
baseline_sys06.osm,24.1.0-9d7789a3ac,6356962.035085403,3.8.0
ideal_loads_w_plenums.osm,24.1.0-9d7789a3ac,1145512.815268269,3.8.0
coilsystem_integrated_heatpump.osm,24.1.0-9d7789a3ac,1082918.9726427775,3.8.0
ghx_horizontal_trench_kusuda.rb,24.1.0-9d7789a3ac,729.8191826412543,3.8.0
zoneventilation_windandstackopenarea.rb,24.1.0-9d7789a3ac,10235837.252769232,3.8.0
unitary_vav_bypass.rb,24.1.0-9d7789a3ac,4590960.742004022,3.8.0
refrigeration_system.py,24.1.0-9d7789a3ac,8602947.396064654,3.8.0
headered_pumps.rb,24.1.0-9d7789a3ac,7694521.555271557,3.8.0
unitary_vav_bypass_plenum.py,24.1.0-9d7789a3ac,3802367.4197321385,3.8.0
solar_collector_flat_plate_photovoltaicthermal_bipvt.rb,24.1.0-9d7789a3ac,4249575.971609571,3.8.0
utility_bill01.osm,24.1.0-9d7789a3ac,5653909.207921797,3.8.0
coil_waterheating_desuperheater_2.rb,24.1.0-9d7789a3ac,4678804.43271466,3.8.0
pv_and_storage_demandleveling.rb,24.1.0-9d7789a3ac,7098088.675971996,3.8.0
pthp_othercoils.osm,24.1.0-9d7789a3ac,3941165.75883082,3.8.0
unitary_systems_airloop_and_zonehvac.osm,24.1.0-9d7789a3ac,5648184.392515104,3.8.0
dist_ht_cl.rb,24.1.0-9d7789a3ac,7575911.720835549,3.8.0
zone_mixing.rb,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
foundation_kiva.py,24.1.0-9d7789a3ac,6384998.465504271,3.8.0
output_objects.osm,24.1.0-9d7789a3ac,1982985.0664347098,3.8.0
setpoint_managers.osm,24.1.0-9d7789a3ac,8018314.839912993,3.8.0
heatpump_hot_water.py,24.1.0-9d7789a3ac,4531399.914163533,3.8.0
foundation_kiva_customblocks.py,24.1.0-9d7789a3ac,6379861.296712173,3.8.0
chiller_electric_ashrae205.rb,24.1.0-9d7789a3ac,3136905.0195601583,3.8.0
unitary_vav_bypass_coiltypes.osm,24.1.0-9d7789a3ac,2364509.89187443,3.8.0
absorption_chillers.py,24.1.0-9d7789a3ac,7842864.412771794,3.8.0
zone_control_contaminant_controller.rb,24.1.0-9d7789a3ac,6762798.36966116,3.8.0
humidity_control_2.py,24.1.0-9d7789a3ac,5797816.281298969,3.8.0
environmental_factors.rb,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
foundation_kiva_customblocks.rb,24.1.0-9d7789a3ac,6379861.296712173,3.8.0
outputcontrol_timestamp.rb,24.1.0-9d7789a3ac,1960445.9753136593,3.8.0
pv_and_storage_demandleveling.osm,24.1.0-9d7789a3ac,5570615.039388663,3.8.0
schedule_fixed_interval_schedulefile.rb,24.1.0-9d7789a3ac,4248978.846823773,3.8.0
coilsystem_integrated_heatpump.rb,24.1.0-9d7789a3ac,1082909.4944715744,3.8.0
generator_microturbine.osm,24.1.0-9d7789a3ac,48482570.73118515,3.8.0
airterminal_fourpipebeam.py,24.1.0-9d7789a3ac,6122822.771854405,3.8.0
pvwatts.py,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
doas_coil_cooling_dx_two_speed.osm,24.1.0-9d7789a3ac,3386759.0906459517,3.8.0
refrigeration_system_2.py,24.1.0-9d7789a3ac,3680610.8324566893,3.8.0
availability_managers.osm,24.1.0-9d7789a3ac,4286247.015994493,3.8.0
refrigeration_system.rb,24.1.0-9d7789a3ac,8602947.396064654,3.8.0
storage_liion_battery.rb,24.1.0-9d7789a3ac,2089235.3656218331,3.8.0
water_economizer.py,24.1.0-9d7789a3ac,7879146.852137389,3.8.0
baseline_sys04.py,24.1.0-9d7789a3ac,4437111.067034763,3.8.0
doas_coil_cooling_dx_two_speed.py,24.1.0-9d7789a3ac,3386759.0906459517,3.8.0
generator_microturbine.py,24.1.0-9d7789a3ac,55756365.744920835,3.8.0
zone_hvac_cooling_panel.osm,24.1.0-9d7789a3ac,1045034.7223438543,3.8.0
plenums.rb,24.1.0-9d7789a3ac,5222557.636467207,3.8.0
exterior_equipment.py,24.1.0-9d7789a3ac,4927341.038003217,3.8.0
coilsystem_waterhx.rb,24.1.0-9d7789a3ac,4186347.0915134693,3.8.0
solar_collector_flat_plate_photovoltaicthermal.osm,24.1.0-9d7789a3ac,6261715.892665119,3.8.0
output_objects_2.rb,24.1.0-9d7789a3ac,1960445.9753136593,3.8.0
lowtemprad_electric.rb,24.1.0-9d7789a3ac,2104087.6598971426,3.8.0
plantloop_avms.py,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
airterminal_fourpipebeam.rb,24.1.0-9d7789a3ac,6122822.771854405,3.8.0
evaporative_cooling.rb,24.1.0-9d7789a3ac,7140494.013934813,3.8.0
coilsystem_integrated_heatpump.py,24.1.0-9d7789a3ac,1082928.4508139808,3.8.0
schedule_file.py,24.1.0-9d7789a3ac,6911880.524515241,3.8.0
phase_change.py,24.1.0-9d7789a3ac,2740925.9830356603,3.8.0
plant_op_schemes.py,24.1.0-9d7789a3ac,7763702.726883226,3.8.0
hightemprad.rb,24.1.0-9d7789a3ac,4425301.26571566,3.8.0
baseline_sys01.py,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
ideal_loads_w_plenums.py,24.1.0-9d7789a3ac,1145512.815268269,3.8.0
lifecyclecostparameters.rb,24.1.0-9d7789a3ac,162787.59041381226,3.8.0
solar_collector_flat_plate_water.rb,24.1.0-9d7789a3ac,7567153.890643854,3.8.0
electric_equipment_ITE.osm,24.1.0-9d7789a3ac,7890899.784429274,3.8.0
schedule_ruleset_2012_LeapYear.osm,24.1.0-9d7789a3ac,6792683.043464638,3.8.0
hightemprad.py,24.1.0-9d7789a3ac,4425301.26571566,3.8.0
epw_design_conditions.py,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
utility_bill01.rb,24.1.0-9d7789a3ac,7082610.82239728,3.8.0
water_heaters.py,24.1.0-9d7789a3ac,7543420.549951208,3.8.0
schedule_file.rb,24.1.0-9d7789a3ac,6911880.524515241,3.8.0
electric_equipment_ITE.rb,24.1.0-9d7789a3ac,7890899.784429274,3.8.0
airloop_and_zonehvac.osm,24.1.0-9d7789a3ac,5682192.070791947,3.8.0
evaporative_cooling.py,24.1.0-9d7789a3ac,7140494.013934813,3.8.0
roof_vegetation.osm,24.1.0-9d7789a3ac,4762818.9422592325,3.8.0
plant_op_schemes.osm,24.1.0-9d7789a3ac,7763702.726883226,3.8.0
fan_on_off.py,24.1.0-9d7789a3ac,8523330.757958334,3.8.0
swimmingpool_indoor.py,24.1.0-9d7789a3ac,11497116.45111257,3.8.0
coil_cooling_dx.rb,24.1.0-9d7789a3ac,1097050.925906649,3.8.0
generator_windturbine.rb,24.1.0-9d7789a3ac,2940905.9172505676,3.8.0
output_objects.py,24.1.0-9d7789a3ac,1982985.0664347098,3.8.0
storage_liion_battery.osm,24.1.0-9d7789a3ac,2089235.3656218331,3.8.0
zone_hvac2.rb,24.1.0-9d7789a3ac,4223766.911423439,3.8.0
absorption_chillers.osm,24.1.0-9d7789a3ac,7842864.412771794,3.8.0
surface_properties_lwr.rb,24.1.0-9d7789a3ac,1953811.255471466,3.8.0
phase_change.osm,24.1.0-9d7789a3ac,2740935.4612068636,3.8.0
heatpump_airtowater_fuelfired.rb,24.1.0-9d7789a3ac,2104855.391764596,3.8.0
fan_systemmodel.py,24.1.0-9d7789a3ac,12020406.283237554,3.8.0
ghx_vertical_kusuda.osm,24.1.0-9d7789a3ac,616.0811282036562,3.8.0
asymmetric_interior_constructions.osm,24.1.0-9d7789a3ac,5825568.366581743,3.8.0
cooling_coils.rb,24.1.0-9d7789a3ac,8175150.138811237,3.8.0
lowtemprad_electric.py,24.1.0-9d7789a3ac,2104087.6598971426,3.8.0
fan_componentmodel.py,24.1.0-9d7789a3ac,3924588.4373965403,3.8.0
roof_vegetation.rb,24.1.0-9d7789a3ac,4762818.9422592325,3.8.0
air_terminals.rb,24.1.0-9d7789a3ac,8522856.849398177,3.8.0
schedule_ruleset_2012_LeapYear.py,24.1.0-9d7789a3ac,6791223.405099357,3.8.0
afn_single_zone_nv.osm,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
epw_design_conditions.rb,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
airterminal_inletsidemixer.py,24.1.0-9d7789a3ac,3364030.4361008382,3.8.0
fan_componentmodel.osm,24.1.0-9d7789a3ac,3924588.4373965403,3.8.0
utility_bill02.rb,24.1.0-9d7789a3ac,7081170.1403744025,3.8.0
zone_hvac_equipment_list.rb,24.1.0-9d7789a3ac,2984856.197119496,3.8.0
solar_collector_integralcollectorstorage.rb,24.1.0-9d7789a3ac,7716236.045497935,3.8.0
unitary_system.rb,24.1.0-9d7789a3ac,3822622.2715932336,3.8.0
coilsystem_dxhx_desiccant_balancedflow.osm,24.1.0-9d7789a3ac,1160459.89125561,3.8.0
shadingcontrol_singlezone.osm,24.1.0-9d7789a3ac,6491760.585936364,3.8.0
tablemultivariablelookup.py,24.1.0-9d7789a3ac,6122822.771854405,3.8.0
window_property_frame_and_divider.osm,24.1.0-9d7789a3ac,1965459.9278801167,3.8.0
zone_air_movement.rb,24.1.0-9d7789a3ac,34215288.13887525,3.8.0
vrf_watercooled.rb,24.1.0-9d7789a3ac,7336777.4613804985,3.8.0
surface_properties.osm,24.1.0-9d7789a3ac,7567371.888581526,3.8.0
window_property_frame_and_divider.rb,24.1.0-9d7789a3ac,1965459.9278801167,3.8.0
solar_collector_integralcollectorstorage.py,24.1.0-9d7789a3ac,7716236.045497935,3.8.0
lowtemprad_constflow.rb,24.1.0-9d7789a3ac,8999011.736129979,3.8.0
shadingcontrol_singlezone.py,24.1.0-9d7789a3ac,6468169.417811765,3.8.0
outputcontrol_files.osm,24.1.0-9d7789a3ac,1960445.9753136593,3.8.0
baseline_sys06.rb,24.1.0-9d7789a3ac,6708791.750145706,3.8.0
heatpump_plantloop_eir.rb,24.1.0-9d7789a3ac,1663968.7800796535,3.8.0
solar_collector_flat_plate_photovoltaicthermal_bipvt.py,24.1.0-9d7789a3ac,4249575.971609571,3.8.0
schedule_ruleset_2012_NonLeapYear.py,24.1.0-9d7789a3ac,6791223.405099357,3.8.0
plantloop_avms.rb,24.1.0-9d7789a3ac,7085198.363135735,3.8.0
outputcontrol_files.rb,24.1.0-9d7789a3ac,1960445.9753136593,3.8.0
heatpump_airtowater_fuelfired.py,24.1.0-9d7789a3ac,2104855.391764596,3.8.0
unitary_systems_airloop_and_zonehvac.py,24.1.0-9d7789a3ac,7295452.634934838,3.8.0
zoneventilation_windandstackopenarea.osm,24.1.0-9d7789a3ac,10637247.281393126,3.8.0
vrf_fluid_temperature_control_hr.rb,24.1.0-9d7789a3ac,1657315.1038950542,3.8.0
output_objects.rb,24.1.0-9d7789a3ac,1982985.0664347098,3.8.0
environmental_factors.osm,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
zone_fan_exhaust.py,24.1.0-9d7789a3ac,4124492.546241822,3.8.0
lifecyclecostparameters.osm,24.1.0-9d7789a3ac,162673.85235937464,3.8.0
moisture_settings.osm,24.1.0-9d7789a3ac,5651615.49049064,3.8.0
unitary_vav_bypass_coiltypes.py,24.1.0-9d7789a3ac,2364528.848216836,3.8.0
airterminal_cooledbeam.py,24.1.0-9d7789a3ac,6212931.745482592,3.8.0
baseline_sys05.rb,24.1.0-9d7789a3ac,7416744.791821334,3.8.0
coilsystem_dxhx.py,24.1.0-9d7789a3ac,1160459.89125561,3.8.0
zone_hvac_equipment_list.osm,24.1.0-9d7789a3ac,2984856.197119496,3.8.0
unitary_system.py,24.1.0-9d7789a3ac,3822622.2715932336,3.8.0
plantloop_avms.osm,24.1.0-9d7789a3ac,5648127.523487886,3.8.0
interior_partitions.rb,24.1.0-9d7789a3ac,3587592.0602691406,3.8.0
coil_userdefined.rb,24.1.0-9d7789a3ac,3187272.021333608,3.8.0
surface_properties.py,24.1.0-9d7789a3ac,8783098.996122604,3.8.0
baseline_sys09.py,24.1.0-9d7789a3ac,6755831.913826857,3.8.0
coil_cooling_dx_singlespeed_thermalstorage.rb,24.1.0-9d7789a3ac,1137010.8956990584,3.8.0
heatrecovery_chiller.py,24.1.0-9d7789a3ac,5230746.776386714,3.8.0
heatpump_plantloop_eir.osm,24.1.0-9d7789a3ac,1663968.7800796535,3.8.0
refrigeration_system_2.rb,24.1.0-9d7789a3ac,3680610.8324566893,3.8.0
daylighting_no_shades.osm,24.1.0-9d7789a3ac,5573799.704912916,3.8.0
solar_collector_flat_plate_photovoltaicthermal_bipvt.osm,24.1.0-9d7789a3ac,4249575.971609571,3.8.0
plant_op_deltatemp_schemes.py,24.1.0-9d7789a3ac,3080699.4643255784,3.8.0
absorption_chillers.rb,24.1.0-9d7789a3ac,7842864.412771794,3.8.0
design_day.rb,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
chiller_reformulated.py,24.1.0-9d7789a3ac,1403669.7643280074,3.8.0
infiltration.py,24.1.0-9d7789a3ac,1044617.6828109166,3.8.0
pthp_othercoils.py,24.1.0-9d7789a3ac,4544858.917271982,3.8.0
setpoint_manager_systemnodereset.rb,24.1.0-9d7789a3ac,3194352.215222348,3.8.0
window_property_frame_and_divider.py,24.1.0-9d7789a3ac,1965459.9278801167,3.8.0
generator_windturbine.py,24.1.0-9d7789a3ac,2940905.9172505676,3.8.0
coolingtowers.rb,24.1.0-9d7789a3ac,7881355.266027719,3.8.0
solar_collector_integralcollectorstorage.osm,24.1.0-9d7789a3ac,6279496.9418421965,3.8.0
zoneventilation_windandstackopenarea.py,24.1.0-9d7789a3ac,10235837.252769232,3.8.0
baseline_sys03.osm,24.1.0-9d7789a3ac,7139375.589732843,3.8.0
fluid_coolers.rb,24.1.0-9d7789a3ac,5309510.37908475,3.8.0
pthp_othercoils.rb,24.1.0-9d7789a3ac,4544858.917271982,3.8.0
fan_on_off.rb,24.1.0-9d7789a3ac,8523330.757958334,3.8.0
heatrecovery_chiller.rb,24.1.0-9d7789a3ac,5230746.776386714,3.8.0
plantloop_avms_temp.rb,24.1.0-9d7789a3ac,7091027.438425662,3.8.0
zone_hvac_cooling_panel.rb,24.1.0-9d7789a3ac,1045034.7223438543,3.8.0
heatrecovery_chiller.osm,24.1.0-9d7789a3ac,5230746.776386714,3.8.0
ems.osm,24.1.0-9d7789a3ac,32803.950534043914,3.8.0
schedule_ruleset_2012_LeapYear.rb,24.1.0-9d7789a3ac,6791223.405099357,3.8.0
sizing_zone_dszad.rb,24.1.0-9d7789a3ac,2940905.9172505676,3.8.0
unitary_system.osm,24.1.0-9d7789a3ac,3822622.2715932336,3.8.0
schedule_ruleset_2013.osm,24.1.0-9d7789a3ac,6781356.628876895,3.8.0
moisture_settings.py,24.1.0-9d7789a3ac,7085653.315353486,3.8.0
vrf_fluid_temperature_control.py,24.1.0-9d7789a3ac,1591830.4190526071,3.8.0
plenums.py,24.1.0-9d7789a3ac,5222557.636467207,3.8.0
zone_fan_exhaust.osm,24.1.0-9d7789a3ac,4123554.207292712,3.8.0
heatpump_plantloop_eir.py,24.1.0-9d7789a3ac,1663968.7800796535,3.8.0
dist_ht_cl.py,24.1.0-9d7789a3ac,7575911.720835549,3.8.0
refrigeration_system.osm,24.1.0-9d7789a3ac,8602947.396064654,3.8.0
baseline_sys10.py,24.1.0-9d7789a3ac,5918331.228146806,3.8.0
plantloop_avms_temp.osm,24.1.0-9d7789a3ac,7091027.438425662,3.8.0
performanceprecisiontradeoffs.osm,24.1.0-9d7789a3ac,4411842.26260721,3.8.0
unitary_system_performance_multispeed.osm,24.1.0-9d7789a3ac,2158208.017467033,3.8.0
foundation_kiva.rb,24.1.0-9d7789a3ac,6384998.465504271,3.8.0
photovoltaics.py,24.1.0-9d7789a3ac,7085634.359011078,3.8.0
baseline_sys08.osm,24.1.0-9d7789a3ac,6543416.61899344,3.8.0
generator_microturbine.rb,24.1.0-9d7789a3ac,55756631.13371452,3.8.0
pv_and_storage_facilityexcess.rb,24.1.0-9d7789a3ac,7090468.226324677,3.8.0
space_load_instances.rb,24.1.0-9d7789a3ac,4986645.955221222,3.8.0
utility_bill02.py,24.1.0-9d7789a3ac,7081170.1403744025,3.8.0
exterior_equipment.rb,24.1.0-9d7789a3ac,4927341.038003217,3.8.0
roof_vegetation.py,24.1.0-9d7789a3ac,4762818.9422592325,3.8.0
