,E+,SiteKBTU,OS
lifecyclecostparameters.osm,23.2.0-7636e6b3e9,162673.85235937464,3.7.0
dist_ht_cl.rb,23.2.0-7636e6b3e9,7572584.882743249,3.7.0
surface_properties_ground_and_solarmult.rb,23.2.0-7636e6b3e9,2577152.6628167224,3.7.0
heatpump_varspeed.osm,23.2.0-7636e6b3e9,1577177.1663725632,3.7.0
unitary_systems_airloop_and_zonehvac.osm,23.2.0-7636e6b3e9,5631768.199991278,3.7.0
performanceprecisiontradeoffs.rb,23.2.0-7636e6b3e9,4410951.314514116,3.7.0
zone_air_movement.osm,23.2.0-7636e6b3e9,34213724.24062674,3.7.0
zone_air_movement.rb,23.2.0-7636e6b3e9,34212188.77689183,3.7.0
solar_collector_integralcollectorstorage.rb,23.2.0-7636e6b3e9,7712131.997366978,3.7.0
availability_managers.osm,23.2.0-7636e6b3e9,4288948.2947873855,3.7.0
absorption_chillers.rb,23.2.0-7636e6b3e9,7840703.389737479,3.7.0
plant_op_schemes.rb,23.2.0-7636e6b3e9,7761532.225677709,3.7.0
infiltration.rb,23.2.0-7636e6b3e9,1044617.6828109166,3.7.0
airterminal_fourpipebeam.rb,23.2.0-7636e6b3e9,6122472.079519889,3.7.0
schedule_fixed_interval_schedulefile.rb,23.2.0-7636e6b3e9,4248485.981921211,3.7.0
plant_op_schemes.osm,23.2.0-7636e6b3e9,7761532.225677709,3.7.0
setpoint_manager_systemnodereset.rb,23.2.0-7636e6b3e9,3192958.924055488,3.7.0
unitary_test.osm,23.2.0-7636e6b3e9,2120361.679852922,3.7.0
schedule_file.osm,23.2.0-7636e6b3e9,6910856.882025303,3.7.0
multiple_loops_w_plenums.osm,23.2.0-7636e6b3e9,6491381.459088239,3.7.0
doas_coil_cooling_dx_two_speed.osm,23.2.0-7636e6b3e9,3386759.0906459517,3.7.0
meters.osm,23.2.0-7636e6b3e9,7822789.646163558,3.7.0
photovoltaics_sandia.rb,23.2.0-7636e6b3e9,1957052.7900229378,3.7.0
zone_mixing.osm,23.2.0-7636e6b3e9,1044617.6828109166,3.7.0
baseline_sys07.osm,23.2.0-7636e6b3e9,7567627.7992040105,3.7.0
foundation_kiva.osm,23.2.0-7636e6b3e9,4611784.284137305,3.7.0
chiller_electric_ashrae205.osm,23.2.0-7636e6b3e9,3134819.8218954685,3.7.0
lowtemprad_constflow.osm,23.2.0-7636e6b3e9,8970491.918979753,3.7.0
fuelcell.osm,23.2.0-7636e6b3e9,7455813.8135206485,3.7.0
generator_windturbine.rb,23.2.0-7636e6b3e9,2938782.806901065,3.7.0
outputcontrol_timestamp.rb,23.2.0-7636e6b3e9,1957005.3991669219,3.7.0
zone_hvac_equipment_list.rb,23.2.0-7636e6b3e9,2980439.369338836,3.7.0
surfacecontrol_moveableinsulation.osm,23.2.0-7636e6b3e9,2950403.044796107,3.7.0
zone_property_user_view_factors_by_surface_name.rb,23.2.0-7636e6b3e9,4509780.205649186,3.7.0
doas_heatexchanger_airtoair_sensibleandlatent.osm,23.2.0-7636e6b3e9,3284698.1431306135,3.7.0
coilsystem_waterhx.rb,23.2.0-7636e6b3e9,4185731.010385266,3.7.0
air_chillers.rb,23.2.0-7636e6b3e9,12543800.37524577,3.7.0
baseline_sys05.rb,23.2.0-7636e6b3e9,7414479.508903784,3.7.0
utility_bill01.osm,23.2.0-7636e6b3e9,5638308.13812144,3.7.0
shadingcontrol_singlezone.rb,23.2.0-7636e6b3e9,6461913.8248176975,3.7.0
ghx_horizontal_trench_kusuda.rb,23.2.0-7636e6b3e9,729.8191826412543,3.7.0
unitary_vav_bypass_coiltypes.rb,23.2.0-7636e6b3e9,2361334.7045213804,3.7.0
transformer.rb,23.2.0-7636e6b3e9,7081094.315004778,3.7.0
storage_liion_battery.rb,23.2.0-7636e6b3e9,2089235.3656218331,3.7.0
utility_bill01.rb,23.2.0-7636e6b3e9,7078440.4270679,3.7.0
baseline_sys02.osm,23.2.0-7636e6b3e9,3953828.5955582066,3.7.0
phase_change.rb,23.2.0-7636e6b3e9,2740802.7668100195,3.7.0
setpoint_manager_systemnodereset.osm,23.2.0-7636e6b3e9,3192958.924055488,3.7.0
generator_microturbine.osm,23.2.0-7636e6b3e9,48424497.97622356,3.7.0
sizing_zone_dszad.rb,23.2.0-7636e6b3e9,2938782.806901065,3.7.0
shadowcalculation.rb,23.2.0-7636e6b3e9,2938782.806901065,3.7.0
epw_design_conditions.osm,23.2.0-7636e6b3e9,5631720.809135263,3.7.0
absorption_chillers.osm,23.2.0-7636e6b3e9,7840703.389737479,3.7.0
plant_op_deltatemp_schemes.rb,23.2.0-7636e6b3e9,3079761.1253764685,3.7.0
vrf_watercooled.rb,23.2.0-7636e6b3e9,7333507.492315418,3.7.0
fluid_coolers.rb,23.2.0-7636e6b3e9,5310477.15254747,3.7.0
vrf.rb,23.2.0-7636e6b3e9,3811760.287394443,3.7.0
electric_equipment_ITE.osm,23.2.0-7636e6b3e9,7890245.790616257,3.7.0
daylighting_shades.rb,23.2.0-7636e6b3e9,7110050.12803035,3.7.0
roof_vegetation.osm,23.2.0-7636e6b3e9,4757643.860782322,3.7.0
zone_control_contaminant_controller.osm,23.2.0-7636e6b3e9,6759319.88082961,3.7.0
airloop_and_zonehvac.osm,23.2.0-7636e6b3e9,5678078.544489787,3.7.0
zone_hvac_equipment_list.osm,23.2.0-7636e6b3e9,2980439.369338836,3.7.0
photovoltaics_sandia.osm,23.2.0-7636e6b3e9,1957052.7900229378,3.7.0
headered_pumps.osm,23.2.0-7636e6b3e9,7693829.648773729,3.7.0
autosize_hvac.rb,23.2.0-7636e6b3e9,0.0,3.7.0
roof_vegetation.rb,23.2.0-7636e6b3e9,4757643.860782322,3.7.0
ems_scott.osm,23.2.0-7636e6b3e9,,3.7.0
fuelcell.rb,23.2.0-7636e6b3e9,7454240.437100928,3.7.0
coil_waterheating_desuperheater.rb,23.2.0-7636e6b3e9,2654172.2820133828,3.7.0
ems_1floor_SpaceType_1space.osm,23.2.0-7636e6b3e9,4510528.981174233,3.7.0
output_objects_2.osm,23.2.0-7636e6b3e9,1957005.3991669219,3.7.0
afn_single_zone_nv.osm,23.2.0-7636e6b3e9,1044617.6828109166,3.7.0
heatpump_hot_water.osm,23.2.0-7636e6b3e9,4530736.442179314,3.7.0
daylighting_no_shades.osm,23.2.0-7636e6b3e9,5557392.990560292,3.7.0
coilsystem_dxhx.osm,23.2.0-7636e6b3e9,1159066.6000887495,3.7.0
multiple_airloops.rb,23.2.0-7636e6b3e9,13204770.122267466,3.7.0
multiple_airloops.osm,23.2.0-7636e6b3e9,13204770.122267466,3.7.0
afn_single_zone_nv.rb,23.2.0-7636e6b3e9,1044617.6828109166,3.7.0
centralheatpumpsystem.rb,23.2.0-7636e6b3e9,7711278.961958696,3.7.0
fan_on_off.rb,23.2.0-7636e6b3e9,8520117.657920472,3.7.0
lowtemprad_varflow.rb,23.2.0-7636e6b3e9,2089235.3656218331,3.7.0
thermal_storage.osm,23.2.0-7636e6b3e9,7822789.646163558,3.7.0
heatpump_airtowater_fuelfired.osm,23.2.0-7636e6b3e9,2097197.0294324644,3.7.0
baseline_sys07.rb,23.2.0-7636e6b3e9,7822789.646163558,3.7.0
daylighting_devices.osm,23.2.0-7636e6b3e9,2938204.638457674,3.7.0
space_load_instances.osm,23.2.0-7636e6b3e9,4981423.482888296,3.7.0
heatpump_airtowater_fuelfired.rb,23.2.0-7636e6b3e9,2097197.0294324644,3.7.0
ems.rb,23.2.0-7636e6b3e9,7081094.315004778,3.7.0
scheduled_infiltration.osm,23.2.0-7636e6b3e9,745657.2067216899,3.7.0
unitary_vav_bypass.rb,23.2.0-7636e6b3e9,4587548.600370893,3.7.0
refrigeration_system_2.osm,23.2.0-7636e6b3e9,3679103.803235391,3.7.0
zoneventilation_windandstackopenarea.osm,23.2.0-7636e6b3e9,10637237.803221922,3.7.0
asymmetric_interior_constructions.osm,23.2.0-7636e6b3e9,5825568.366581743,3.7.0
fan_componentmodel.osm,23.2.0-7636e6b3e9,3923185.6680584773,3.7.0
thermal_storage.rb,23.2.0-7636e6b3e9,7822789.646163558,3.7.0
fan_on_off.osm,23.2.0-7636e6b3e9,7590612.364371609,3.7.0
coil_userdefined.osm,23.2.0-7636e6b3e9,3189470.9570527347,3.7.0
vrf.osm,23.2.0-7636e6b3e9,3763781.784764183,3.7.0
shadingcontrol_singlezone.osm,23.2.0-7636e6b3e9,6485429.167572671,3.7.0
chillers_tertiary.osm,23.2.0-7636e6b3e9,3129350.917111261,3.7.0
heatexchanger_desiccant_balancedflow.osm,23.2.0-7636e6b3e9,5265455.839332588,3.7.0
schedule_ruleset_2012_NonLeapYear.rb,23.2.0-7636e6b3e9,6790351.413348668,3.7.0
unitary_system_performance_multispeed.rb,23.2.0-7636e6b3e9,2148976.278715181,3.7.0
surface_properties.rb,23.2.0-7636e6b3e9,8780198.675734447,3.7.0
lowtemprad_constflow.rb,23.2.0-7636e6b3e9,9001523.45149881,3.7.0
chiller_reformulated.osm,23.2.0-7636e6b3e9,1403783.502382445,3.7.0
phase_change.osm,23.2.0-7636e6b3e9,2740793.2886388167,3.7.0
doas_heatexchanger_airtoair_sensibleandlatent.rb,23.2.0-7636e6b3e9,3284698.1431306135,3.7.0
vrf_airloophvac.osm,23.2.0-7636e6b3e9,1889833.5998503172,3.7.0
outputcontrol_files.rb,23.2.0-7636e6b3e9,1957005.3991669219,3.7.0
tablelookup.rb,23.2.0-7636e6b3e9,2244544.678956373,3.7.0
ptac_othercoils.rb,23.2.0-7636e6b3e9,4539920.790075149,3.7.0
dsn_oa_w_ideal_loads.rb,23.2.0-7636e6b3e9,6487931.404770298,3.7.0
vrf_fluid_temperature_control_hr.rb,23.2.0-7636e6b3e9,1657011.802416554,3.7.0
chillers_tertiary.rb,23.2.0-7636e6b3e9,3129350.917111261,3.7.0
humidity_control_2.osm,23.2.0-7636e6b3e9,5805029.169584553,3.7.0
design_day.osm,23.2.0-7636e6b3e9,1044617.6828109166,3.7.0
foundation_kiva_customblocks.osm,23.2.0-7636e6b3e9,4606656.593516409,3.7.0
surfacecontrol_moveableinsulation.rb,23.2.0-7636e6b3e9,2950403.044796107,3.7.0
zone_fan_exhaust.rb,23.2.0-7636e6b3e9,4122900.2134796963,3.7.0
environmental_factors.rb,23.2.0-7636e6b3e9,1044617.6828109166,3.7.0
plant_op_temp_schemes.osm,23.2.0-7636e6b3e9,7819974.629316228,3.7.0
airterminal_fourpipebeam.osm,23.2.0-7636e6b3e9,6122472.079519889,3.7.0
electric_equipment_ITE.rb,23.2.0-7636e6b3e9,7890245.790616257,3.7.0
solar_collector_flat_plate_water.rb,23.2.0-7636e6b3e9,7563068.798855303,3.7.0
baseline_sys06.rb,23.2.0-7636e6b3e9,6704611.876645125,3.7.0
plenums.osm,23.2.0-7636e6b3e9,5219685.750592657,3.7.0
daylighting_shades.osm,23.2.0-7636e6b3e9,5576500.983705809,3.7.0
pvwatts.osm,23.2.0-7636e6b3e9,5650298.024693403,3.7.0
baseline_sys01.osm,23.2.0-7636e6b3e9,5650298.024693403,3.7.0
zone_mixing.rb,23.2.0-7636e6b3e9,1044617.6828109166,3.7.0
daylighting_no_shades.rb,23.2.0-7636e6b3e9,7007306.752188386,3.7.0
lifecyclecostparameters.rb,23.2.0-7636e6b3e9,162939.24115306238,3.7.0
zone_property_user_view_factors_by_surface_name.osm,23.2.0-7636e6b3e9,3777970.6070552734,3.7.0
schedule_ruleset_2013.rb,23.2.0-7636e6b3e9,6779110.302301752,3.7.0
baseline_sys04.rb,23.2.0-7636e6b3e9,4435215.432794137,3.7.0
epw_design_conditions.rb,23.2.0-7636e6b3e9,7081094.315004778,3.7.0
baseline_sys10.rb,23.2.0-7636e6b3e9,5915952.20717482,3.7.0
air_chillers.osm,23.2.0-7636e6b3e9,4220904.503720093,3.7.0
solar_collector_flat_plate_water.osm,23.2.0-7636e6b3e9,6113846.943725037,3.7.0
transformer.osm,23.2.0-7636e6b3e9,5631720.809135263,3.7.0
lowtemprad_electric.rb,23.2.0-7636e6b3e9,2104125.5725819548,3.7.0
space_load_instances.rb,23.2.0-7636e6b3e9,4981423.482888296,3.7.0
heatpump_plantloop_eir.rb,23.2.0-7636e6b3e9,1662736.6178232464,3.7.0
plantloop_avms.osm,23.2.0-7636e6b3e9,5631720.809135263,3.7.0
zone_hvac2.osm,23.2.0-7636e6b3e9,4220904.503720093,3.7.0
ducts_and_pipes.osm,23.2.0-7636e6b3e9,5389164.929875881,3.7.0
ducts_and_pipes.rb,23.2.0-7636e6b3e9,5379279.197311013,3.7.0
heatexchanger_airtoair_sensibleandlatent.rb,23.2.0-7636e6b3e9,3457219.8153700437,3.7.0
doas.osm,23.2.0-7636e6b3e9,5717280.260585946,3.7.0
surface_properties.osm,23.2.0-7636e6b3e9,7562727.584691991,3.7.0
ems.osm,23.2.0-7636e6b3e9,32803.950534043914,3.7.0
baseline_sys03.osm,23.2.0-7636e6b3e9,7137593.693546656,3.7.0
water_economizer.osm,23.2.0-7636e6b3e9,6911567.744865539,3.7.0
ghx_horizontal_trench_kusuda.osm,23.2.0-7636e6b3e9,729.8191826412543,3.7.0
coilsystem_integrated_heatpump.rb,23.2.0-7636e6b3e9,1082843.1472731526,3.7.0
hot_water.osm,23.2.0-7636e6b3e9,7151583.47424248,3.7.0
interior_partitions.rb,23.2.0-7636e6b3e9,3586919.110113718,3.7.0
ptac_othercoils.osm,23.2.0-7636e6b3e9,4893902.049998564,3.7.0
schedule_fixed_interval_schedulefile.osm,23.2.0-7636e6b3e9,4177693.5212050085,3.7.0
schedule_fixed_interval.rb,23.2.0-7636e6b3e9,4248485.981921211,3.7.0
schedule_ruleset_2012_LeapYear.rb,23.2.0-7636e6b3e9,6790351.413348668,3.7.0
outputcontrol_files.osm,23.2.0-7636e6b3e9,1957005.3991669219,3.7.0
dual_duct.rb,23.2.0-7636e6b3e9,5385269.401511394,3.7.0
ExampleModel.rb,23.2.0-7636e6b3e9,162939.24115306238,3.7.0
pv_and_storage_facilityexcess.rb,23.2.0-7636e6b3e9,7086402.090878533,3.7.0
air_terminals.rb,23.2.0-7636e6b3e9,8519861.747297987,3.7.0
coil_cooling_dx_airloop.osm,23.2.0-7636e6b3e9,1095600.76571257,3.7.0
coil_waterheating_desuperheater_2.rb,23.2.0-7636e6b3e9,4677809.224738331,3.7.0
coil_cooling_dx.rb,23.2.0-7636e6b3e9,1096245.2813543826,3.7.0
zone_hvac2.rb,23.2.0-7636e6b3e9,4220904.503720093,3.7.0
coilsystem_dxhx_desiccant_balancedflow.osm,23.2.0-7636e6b3e9,1159066.6000887495,3.7.0
dual_duct.osm,23.2.0-7636e6b3e9,5385269.401511394,3.7.0
zone_control_contaminant_controller.rb,23.2.0-7636e6b3e9,6757784.417094703,3.7.0
solar_collector_flat_plate_photovoltaicthermal.rb,23.2.0-7636e6b3e9,7156237.256303217,3.7.0
tablelookup.osm,23.2.0-7636e6b3e9,2244544.678956373,3.7.0
availability_managers.rb,23.2.0-7636e6b3e9,4286047.974399228,3.7.0
solar_collector_flat_plate_photovoltaicthermal_bipvt.osm,23.2.0-7636e6b3e9,4247794.075423381,3.7.0
ideal_loads_w_plenums.rb,23.2.0-7636e6b3e9,1145200.0356185657,3.7.0
surface_properties_lwr.rb,23.2.0-7636e6b3e9,1950361.2011535254,3.7.0
unitary_vav_bypass_plenum.rb,23.2.0-7636e6b3e9,3803646.972844561,3.7.0
ghx_horizontal_trench_xing.rb,23.2.0-7636e6b3e9,729.8191826412543,3.7.0
pv_and_storage_facilityexcess.osm,23.2.0-7636e6b3e9,5625057.65477946,3.7.0
baseline_sys09.osm,23.2.0-7636e6b3e9,6738884.943715654,3.7.0
zone_fan_exhaust.osm,23.2.0-7636e6b3e9,4122701.1718844306,3.7.0
unitary_system_performance_multispeed.osm,23.2.0-7636e6b3e9,2158245.930151846,3.7.0
heatrecovery_chiller.rb,23.2.0-7636e6b3e9,5231467.117398152,3.7.0
plantloop_avms_temp.osm,23.2.0-7636e6b3e9,7091131.698308896,3.7.0
moisture_settings.rb,23.2.0-7636e6b3e9,7081606.136249747,3.7.0
setpoint_managers.rb,23.2.0-7636e6b3e9,8016400.24932996,3.7.0
headered_pumps.rb,23.2.0-7636e6b3e9,7691204.19535046,3.7.0
cooling_coils.rb,23.2.0-7636e6b3e9,8172714.248812032,3.7.0
zone_hvac_cooling_panel.osm,23.2.0-7636e6b3e9,1045053.6786862605,3.7.0
output_objects.rb,23.2.0-7636e6b3e9,1979525.5339455665,3.7.0
unitary_test.rb,23.2.0-7636e6b3e9,2120361.679852922,3.7.0
multiple_loops_w_plenums.rb,23.2.0-7636e6b3e9,6491381.459088239,3.7.0
exterior_equipment.osm,23.2.0-7636e6b3e9,4922109.087499089,3.7.0
coil_cooling_dx.osm,23.2.0-7636e6b3e9,1096245.2813543826,3.7.0
plant_op_temp_schemes.rb,23.2.0-7636e6b3e9,7819974.629316228,3.7.0
centralheatpumpsystem.osm,23.2.0-7636e6b3e9,7706539.87635713,3.7.0
chiller_electric_ashrae205.rb,23.2.0-7636e6b3e9,3134819.8218954685,3.7.0
coil_userdefined.rb,23.2.0-7636e6b3e9,3189470.9570527347,3.7.0
coilsystem_dxhx_desiccant_balancedflow.rb,23.2.0-7636e6b3e9,1159066.6000887495,3.7.0
chiller_reformulated.rb,23.2.0-7636e6b3e9,1403783.502382445,3.7.0
photovoltaics.osm,23.2.0-7636e6b3e9,5632175.761353013,3.7.0
sizing_zone_dszad.osm,23.2.0-7636e6b3e9,2938782.806901065,3.7.0
storage_liion_battery.osm,23.2.0-7636e6b3e9,2089235.3656218331,3.7.0
coolingtowers.osm,23.2.0-7636e6b3e9,7602990.8559628995,3.7.0
pv_and_storage_demandleveling.osm,23.2.0-7636e6b3e9,5554530.582856947,3.7.0
moisture_settings.osm,23.2.0-7636e6b3e9,5635407.817733281,3.7.0
tablemultivariablelookup.rb,23.2.0-7636e6b3e9,6122472.079519889,3.7.0
refrigeration_system.rb,23.2.0-7636e6b3e9,8599819.59956762,3.7.0
outputcontrol_timestamp.osm,23.2.0-7636e6b3e9,1957005.3991669219,3.7.0
schedule_file.rb,23.2.0-7636e6b3e9,6909454.112687239,3.7.0
fluid_coolers.osm,23.2.0-7636e6b3e9,5310477.15254747,3.7.0
hightemprad.osm,23.2.0-7636e6b3e9,4425917.346843864,3.7.0
meters.rb,23.2.0-7636e6b3e9,7822789.646163558,3.7.0
plant_op_deltatemp_schemes.osm,23.2.0-7636e6b3e9,3079761.1253764685,3.7.0
performanceprecisiontradeoffs.osm,23.2.0-7636e6b3e9,4410951.314514116,3.7.0
coil_waterheating_desuperheater_2.osm,23.2.0-7636e6b3e9,4677809.224738331,3.7.0
doas_coil_cooling_dx_two_speed.rb,23.2.0-7636e6b3e9,3386759.0906459517,3.7.0
additional_props.osm,23.2.0-7636e6b3e9,5631720.809135263,3.7.0
baseline_sys04.osm,23.2.0-7636e6b3e9,4462920.127220895,3.7.0
baseline_sys02.rb,23.2.0-7636e6b3e9,4273783.220862373,3.7.0
refrigeration_system.osm,23.2.0-7636e6b3e9,8599819.59956762,3.7.0
adiabatic_construction_set.osm,23.2.0-7636e6b3e9,1894477.9037398524,3.7.0
lowtemprad_varflow.osm,23.2.0-7636e6b3e9,2089235.3656218331,3.7.0
exterior_equipment.rb,23.2.0-7636e6b3e9,4922109.087499089,3.7.0
solar_collector_flat_plate_photovoltaicthermal.osm,23.2.0-7636e6b3e9,6245242.831114073,3.7.0
schedule_ruleset_2013.osm,23.2.0-7636e6b3e9,6780579.418838238,3.7.0
adiabatic_construction_set.rb,23.2.0-7636e6b3e9,1544714.430001832,3.7.0
ghx_horizontal_trench_xing.osm,23.2.0-7636e6b3e9,729.8191826412543,3.7.0
setpoint_managers.osm,23.2.0-7636e6b3e9,8016400.24932996,3.7.0
evaporative_cooling.rb,23.2.0-7636e6b3e9,7135830.753702872,3.7.0
fan_systemmodel.osm,23.2.0-7636e6b3e9,11910743.842417302,3.7.0
generator_windturbine.osm,23.2.0-7636e6b3e9,2938782.806901065,3.7.0
output_objects.osm,23.2.0-7636e6b3e9,1979525.5339455665,3.7.0
zone_hvac.rb,23.2.0-7636e6b3e9,5039543.628705909,3.7.0
design_day.rb,23.2.0-7636e6b3e9,1044617.6828109166,3.7.0
swimmingpool_indoor.rb,23.2.0-7636e6b3e9,11524508.365889626,3.7.0
coil_waterheating_desuperheater.osm,23.2.0-7636e6b3e9,2659612.752283981,3.7.0
tablemultivariablelookup.osm,23.2.0-7636e6b3e9,6122472.079519889,3.7.0
elcd_no_generators.osm,23.2.0-7636e6b3e9,1051195.5336258907,3.7.0
heatrecovery_chiller.osm,23.2.0-7636e6b3e9,5231467.117398152,3.7.0
surface_properties_ground_and_solarmult.osm,23.2.0-7636e6b3e9,2571797.496086952,3.7.0
vrf_fluid_temperature_control_hr.osm,23.2.0-7636e6b3e9,1657011.802416554,3.7.0
zoneventilation_windandstackopenarea.rb,23.2.0-7636e6b3e9,10236349.074014202,3.7.0
ideal_plant.osm,23.2.0-7636e6b3e9,7158559.408247986,3.7.0
water_heaters.rb,23.2.0-7636e6b3e9,7544140.890962646,3.7.0
photovoltaics.rb,23.2.0-7636e6b3e9,7081539.789051325,3.7.0
baseline_sys05.osm,23.2.0-7636e6b3e9,6988672.667603026,3.7.0
refrigeration_system_2.rb,23.2.0-7636e6b3e9,3679103.803235391,3.7.0
plantloop_avms_temp.rb,23.2.0-7636e6b3e9,7091131.698308896,3.7.0
airterminal_cooledbeam.rb,23.2.0-7636e6b3e9,6211690.105054982,3.7.0
multi_stage_electric.osm,23.2.0-7636e6b3e9,2179325.3829076136,3.7.0
window_property_frame_and_divider.rb,23.2.0-7636e6b3e9,1962066.7425893953,3.7.0
airterminal_inletsidemixer.osm,23.2.0-7636e6b3e9,3363840.872676776,3.7.0
doas.rb,23.2.0-7636e6b3e9,5717280.260585946,3.7.0
environmental_factors.osm,23.2.0-7636e6b3e9,1044617.6828109166,3.7.0
heatpump_plantloop_eir.osm,23.2.0-7636e6b3e9,1662736.6178232464,3.7.0
pthp_othercoils.rb,23.2.0-7636e6b3e9,4543399.278906699,3.7.0
infiltration.osm,23.2.0-7636e6b3e9,1044617.6828109166,3.7.0
vrf_fluid_temperature_control.osm,23.2.0-7636e6b3e9,1591953.6352782478,3.7.0
coilsystem_waterhx.osm,23.2.0-7636e6b3e9,4185731.010385266,3.7.0
dsn_oa_w_ideal_loads.osm,23.2.0-7636e6b3e9,6490907.550528082,3.7.0
ideal_plant.rb,23.2.0-7636e6b3e9,7156995.509999468,3.7.0
schedule_ruleset_2012_LeapYear.osm,23.2.0-7636e6b3e9,6791820.529885153,3.7.0
hot_water.rb,23.2.0-7636e6b3e9,7150010.097822759,3.7.0
humidity_control_2.rb,23.2.0-7636e6b3e9,5797114.896629936,3.7.0
interior_partitions.osm,23.2.0-7636e6b3e9,6113827.987382632,3.7.0
airloop_and_zonehvac.rb,23.2.0-7636e6b3e9,4538318.97914182,3.7.0
solar_collector_integralcollectorstorage.osm,23.2.0-7636e6b3e9,6263128.140174385,3.7.0
airterminal_cooledbeam.osm,23.2.0-7636e6b3e9,6207055.279336649,3.7.0
unitary_vav_bypass_plenum.osm,23.2.0-7636e6b3e9,3798926.843585401,3.7.0
foundation_kiva.rb,23.2.0-7636e6b3e9,6382230.839512956,3.7.0
pvwatts.rb,23.2.0-7636e6b3e9,7081094.315004778,3.7.0
additional_props.rb,23.2.0-7636e6b3e9,7081094.315004778,3.7.0
coolingtowers.rb,23.2.0-7636e6b3e9,7879725.020580779,3.7.0
heatpump_hot_water.rb,23.2.0-7636e6b3e9,4530452.097043219,3.7.0
cooling_coils.osm,23.2.0-7636e6b3e9,8172714.248812032,3.7.0
air_terminals.osm,23.2.0-7636e6b3e9,9936715.647769554,3.7.0
surface_properties_lwr.osm,23.2.0-7636e6b3e9,1950361.2011535254,3.7.0
coil_cooling_dx_airloop.rb,23.2.0-7636e6b3e9,1095600.76571257,3.7.0
airloop_avms.rb,23.2.0-7636e6b3e9,4180811.8395308396,3.7.0
vrf_watercooled.osm,23.2.0-7636e6b3e9,7333043.061926465,3.7.0
baseline_sys08.rb,23.2.0-7636e6b3e9,6553387.655099135,3.7.0
baseline_sys03.rb,23.2.0-7636e6b3e9,7141716.698020018,3.7.0
multi_stage_electric.rb,23.2.0-7636e6b3e9,2177334.966954956,3.7.0
airloop_avms.osm,23.2.0-7636e6b3e9,4180811.8395308396,3.7.0
unitary_system.osm,23.2.0-7636e6b3e9,3816414.0694551817,3.7.0
schedule_ruleset_2012_NonLeapYear.osm,23.2.0-7636e6b3e9,6791820.529885153,3.7.0
daylighting_devices.rb,23.2.0-7636e6b3e9,2940308.79246477,3.7.0
ideal_loads_w_plenums.osm,23.2.0-7636e6b3e9,1145200.0356185657,3.7.0
output_objects_2.rb,23.2.0-7636e6b3e9,1957005.3991669219,3.7.0
